№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Формулирование поискового запроса,Да,Структура,Ясность,Активные,Аналоги: прагматика (вопрос)
2,Булев поиск,Да,Структура,Логика,Активные,Аналоги: математика (булева алгебра)
3,Фразовый поиск,Да,Структура,Ясность,Активные,Аналоги: синтаксис
4,Поиск по синонимам,Да,Содержание,Экспрессия,Активные,Аналоги: семантика
5,Поиск по антонимам,Да,Содержание,Контраст,Активные,Аналоги: семантика
6,Поиск по гипонимам/гиперонимам,Да,Содержание,Иерархия,Активные,Аналоги: биология
7,Поиск по словоформам,Да,Структура,Устойчивость,Активные,Аналоги: морфология
8,Поиск по леммам,Да,Структура,Экономия,Активные,Аналоги: морфология
9,Поиск по стемам,Да,Структура,Экономия,Активные,Аналоги: компьютерная лингвистика
10,Поиск с усечением (truncation),Да,Структура,Экономия,Активные,Аналоги: математика (усечение)
11,Фазетный поиск,Да,Структура,Многомерность,Активные,Аналоги: организация знаний
12,Итеративный поиск,Да,Структура,Адаптация,Активные,Аналоги: психология (приближения)
13,Реформулирование запроса,Да,Структура,Ясность,Активные,Аналоги: прагматика
14,Ранжирование результатов,Да,Структура,Приоритет,Активные,Аналоги: экономика
15,Кластеризация результатов,Да,Структура,Связность,Активные,Аналоги: статистика
16,Визуализация результатов,Да,Структура,Экспрессия,Активные,Аналоги: дизайн
17,Фильтрация результатов,Да,Структура,Экономия,Активные,Аналоги: инженерия (сито)
18,Поиск по полям метаданных,Да,Структура,Ясность,Активные,Аналоги: базы данных
19,Поиск по контексту,Да,Содержание,Ассоциация,Активные,Аналоги: когнитивная наука
20,Семантический поиск,Да,Содержание,Гармония,Активные,Аналоги: искусственный интеллект
21,Поиск с учетом прагматики,Да,Содержание,Кооперация,Активные,Аналоги: прагматика
22,Мультиязычный поиск,Да,Содержание,Адаптация,Активные,Аналоги: билингвизм
23,Мультимодальный поиск,Да,Содержание,Интеграция,Активные,Аналоги: нейронаука
24,Персонализированный поиск,Да,Содержание,Адаптация,Активные,Аналоги: психология
25,Коллаборативный поиск,Да,Содержание,Социальная регуляция,Активные,Аналоги: социология
26,Социальный поиск,Да,Содержание,Социальная динамика,Активные,Аналоги: социолингвистика
27,Навигационный поиск,Да,Структура,Ориентация,Активные,Аналоги: география
28,Эксплоративный поиск,Да,Структура,Исследование,Активные,Аналоги: наука
29,Инкрементальный поиск,Да,Структура,Предсказуемость,Активные,Аналоги: программирование
30,Zero-shot поиск,Да,Содержание,Адаптация,Активные,Аналоги: ИИ
31,Few-shot поиск,Да,Содержание,Адаптация,Активные,Аналоги: ИИ
32,Онтологический поиск,Да,Содержание,Устойчивость,Активные,Аналоги: философия
33,Интерактивный поиск,Да,Содержание,Кооперация,Активные,Аналоги: психолингвистика
34,Диалоговый поиск,Да,Содержание,Кооперация,Активные,Аналоги: прагматика
35,Поиск по релевантности,Да,Содержание,Приоритет,Активные,Аналоги: когнитивная наука
36,Поиск с учетом времени,Да,Содержание,Историческая динамика,Активные,Аналоги: хронотипология
37,Поиск с учетом геолокации,Да,Содержание,Контекстуальность,Активные,Аналоги: география
38,Поиск по цитатам,Да,Содержание,Референция,Активные,Аналоги: библиометрия
39,Поиск по DOI/идентификаторам,Да,Содержание,Устойчивость,Активные,Аналоги: информатика
40,Поиск с обратной связью (relevance feedback),Да,Содержание,Адаптация,Активные,Аналоги: психология обучения
41,Автоматическое расширение запроса,Да,Структура,Экспрессия,Активные,Аналоги: семантика
42,Автоматическая дезамбигуизация запроса,Да,Структура,Ясность,Активные,Аналоги: лингвистика
