№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Формирование социального движения,Нет,структура,коллективная мобилизация,коллективные/институциональные,аналог в теории мобилизации ресурсов
2,Распад социального движения,Нет,структура,децентрализация,коллективные/латентные,аналог в социологии организаций
3,Формирование протестной акции,Нет,поведение,массовое действие,коллективные/дискретные,аналог в протестных исследованиях
4,Завершение протестной акции,Да,поведение,деградация активности,коллективные/дискретные,новый
5,Формирование протестной идентичности,Нет,идентичность/границы,самоопределение,индивидуальные/коллективные,аналог в символическом интеракционизме
6,Утрата протестной идентичности,Да,идентичность/границы,десегментация,индивидуальные/коллективные,новый
7,Создание символов движения,Нет,символы,репрезентация,коллективные/институциональные,аналог в культурологии
8,Эрозия символов движения,Да,символы,размывание,коллективные/латентные,новый
9,Формирование коллективного нарратива,Нет,дискурс,репрезентация,коллективные/институциональные,аналог в культурной социологии
10,Разрушение коллективного нарратива,Да,дискурс,критика,коллективные/латентные,новый
11,Формирование сетей активистов,Нет,структура,сетевизация,коллективные/неформальные,аналог в сетевых теориях
12,Распад сетей активистов,Нет,структура,атомизация,коллективные/латентные,новый
13,Формирование ресурсов движения,Нет,экономика/обмен,мобилизация ресурсов,коллективные/институциональные,аналог в resource mobilization
14,Утрата ресурсов движения,Да,экономика/обмен,истощение,коллективные/латентные,новый
15,Формирование лидеров движения,Нет,поведение,харизматизация,индивидуальные/коллективные,аналог в лидерских исследованиях
16,Кризис лидерства движения,Да,поведение,делегитимация,индивидуальные/коллективные,новый
17,Создание протестного пространства (площадь, онлайн),Нет,пространство,сегрегация,коллективные/институциональные,аналог в урбанистике
18,Утрата протестного пространства,Да,пространство,репрессия,коллективные/институциональные,новый
19,Формирование практик ненасильственного сопротивления,Нет,поведение,ненасилие,коллективные/латентные,аналог в peace studies
20,Прекращение ненасильственного сопротивления,Да,поведение,регрессия,коллективные/латентные,новый
21,Формирование практик радикализации,Нет,поведение,эскалация,коллективные/латентные,аналог в политсоциологии
22,Снижение радикализации,Да,поведение,умеренность,коллективные/латентные,новый
23,Создание института координации движения,Нет,институты,организация,коллективные/институциональные,аналог в оргсоциологии
24,Кризис координации движения,Да,институты,дезорганизация,коллективные/институциональные,новый
