№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Формирование организационной структуры,Нет,структура,рационализация,коллективные/институциональные,аналог в менеджменте
2,Изменение организационной структуры,Да,структура,реорганизация,коллективные/институциональные,аналог в менеджменте
3,Децентрализация управления,Да,структура,делегирование,коллективные/институциональные,аналог в теории организаций
4,Централизация управления,Да,структура,концентрация власти,коллективные/институциональные,аналог в бюрократии
5,Формирование корпоративной культуры,Нет,нормы,ценностная артикуляция,коллективные/институциональные,аналог в культурологии
6,Изменение корпоративной культуры,Да,нормы,культурная трансформация,коллективные/институциональные,аналог в change management
7,Формирование формальных правил,Нет,нормы,институционализация,коллективные/институциональные,аналог в праве
8,Эрозия формальных правил,Да,нормы,размывание контроля,коллективные/латентные,новый
9,Формирование неформальных правил,Нет,нормы,организационная социальность,коллективные/неформальные,аналог в социологии труда
10,Эрозия неформальных правил,Да,нормы,распад сообществ,коллективные/латентные,аналог в социологии девиации
11,Создание подразделения,Нет,структура,дифференциация,коллективные/институциональные,аналог в управлении
12,Закрытие подразделения,Нет,структура,ликвидация,коллективные/институциональные,аналог в экономике
13,Формирование роли,Нет,функция,распределение,коллективные/институциональные,аналог в ролевой теории
14,Размывание роли,Да,функция,неопределённость,коллективные/латентные,аналог в социологии труда
15,Формирование миссии,Нет,значения,символическая артикуляция,коллективные/институциональные,аналог в менеджменте
16,Кризис миссии,Да,значения,утрата смысла,коллективные/латентные,аналог в организационной психологии
17,Формирование видения,Нет,значения,будущая ориентация,коллективные/институциональные,аналог в менеджменте
18,Эрозия видения,Да,значения,размывание ориентира,коллективные/латентные,новый
19,Формирование стратегии,Нет,содержание,планирование,коллективные/институциональные,аналог в стратегическом менеджменте
20,Кризис стратегии,Да,содержание,срыв целей,коллективные/институциональные,аналог в организационном анализе
21,Формирование целей,Нет,содержание,рационализация,коллективные/институциональные,аналог в менеджменте
22,Изменение целей,Да,содержание,адаптация,коллективные/институциональные,аналог в change management
23,Формирование KPI,Нет,нормы,метризация,коллективные/институциональные,аналог в менеджменте
24,Эрозия KPI,Да,нормы,формализм,коллективные/латентные,новый
25,Формирование организационной идентичности,Нет,идентичность/границы,репрезентация,коллективные/институциональные,аналог в социологии организаций
26,Кризис организационной идентичности,Да,идентичность/границы,размывание,коллективные/латентные,новый
