№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Апелляция к нации,Условно,"идентичность; дискурс","«мы как народ» усиливает аргумент","возможные; мгновенные; коллективные","национализм"
2,Апелляция к государству,Условно,"институты; дискурс","государство как субъект довода","возможные; мгновенные; коллективные","право; политика"
3,Апелляция к Конституции,Условно,"нормы; институты; дискурс","легитимация через основной закон","возможные; мгновенные; коллективные","право"
4,Апелляция к лидеру,Условно,"идентичность; дискурс","вождь как источник авторитета","возможные; мгновенные; коллективные","харизма"
5,Апелляция к врагу,Условно,"идентичность; дискурс","образ врага консолидирует","возможные; мгновенные; коллективные","пропаганда"
6,Апелляция к союзнику,Условно,"отношения; дискурс","поддержка союзов = сила позиции","возможные; постепенно; коллективные","дипломатия"
7,Апелляция к международному сообществу,Условно,"институты; дискурс","глобальные нормы как довод","возможные; постепенно; коллективные","ООН; международное право"
8,Апелляция к народу (популизм),Условно,"идентичность; дискурс","«народ сказал» как аргумент","возможные; мгновенные; коллективные","популизм"
9,Апелляция к элите,Условно,"идентичность; дискурс","согласие верхушки = довод","возможные; мгновенные; коллективные","олигархия"
10,Апелляция к экспертам,Условно,"нормы; институты; дискурс","«учёные доказали»","возможные; мгновенные; коллективные","наука"
11,Апелляция к опросам,Да,"содержание; дискурс","соцопрос как аргумент","возможные; мгновенные; коллективные","социология"
12,Апелляция к большинству,Да,"нормы; дискурс","мнение большинства = истина","возможные; мгновенные; коллективные","демократия"
13,Апелляция к меньшинствам,Условно,"идентичность; дискурс","защита меньшинств усиливает позицию","возможные; постепенно; коллективные","права человека"
14,Апелляция к традиции,Условно,"память; нормы; дискурс","«так было всегда»","возможные; постепенно; коллективные","консерватизм"
15,Апелляция к прогрессу,Условно,"нормы; дискурс","новое лучше старого","возможные; постепенно; коллективные","модернизм"
16,Апелляция к кризису,Условно,"состояние; дискурс","угроза требует действий","возможные; мгновенные; коллективные","пропаганда"
17,Апелляция к победе,Условно,"память; идентичность; дискурс","прошлые победы усиливают легитимность","возможные; постепенно; коллективные","история"
18,Апелляция к поражению,Условно,"память; идентичность; дискурс","жертва и страдание усиливают сплочённость","возможные; постепенно; коллективные","мемориальная политика"
19,Апелляция к справедливости,Условно,"нормы; дискурс","«по справедливости» усиливает довод","возможные; мгновенные; коллективные","этика"
