№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Презумпция невиновности,Нет,"нормы; институты; дискурс","обвиняемый считается невиновным до доказательства","необходимые; постепенно; коллективные; институциональные","право"
2,Доказательство свидетельскими показаниями,Условно,"содержание; дискурс","свидетель говорит как аргумент","возможные; мгновенные; коллективные; институциональные","судебная практика"
3,Доказательство документами,Условно,"содержание; дискурс","письменные материалы как довод","возможные; мгновенные; коллективные; институциональные","право"
4,Доказательство вещественными доказательствами,Условно,"тело/материя; дискурс","объекты как аргумент","возможные; мгновенные; коллективные; институциональные","право"
5,Доказательство экспертным заключением,Условно,"институты; дискурс","эксперт даёт знание","возможные; постепенно; коллективные; институциональные","наука; право"
6,Алиби,Да,"содержание; дискурс","доказательство отсутствия на месте","возможные; мгновенные; индивидуальные","право"
7,Прецедент,Да,"память; институты; дискурс","ссылка на прошлое решение","возможные; постепенно; коллективные; институциональные","common law"
8,Юридическая аналогия,Да,"структура; дискурс","аналогия между делами","возможные; мгновенные; коллективные","право"
9,Интерпретация закона,Условно,"нормы; дискурс","толкование как аргумент","возможные; постепенно; коллективные; институциональные","право"
10,Буквальное толкование,Да,"нормы; дискурс","слово закона = довод","возможные; мгновенные; коллективные","право"
11,Системное толкование,Да,"структура; нормы; дискурс","закон в контексте других норм","возможные; постепенно; коллективные","право"
12,Телологическое толкование,Да,"нормы; дискурс","цель закона как довод","возможные; постепенно; коллективные","право"
13,Историческое толкование,Да,"память; нормы; дискурс","история принятия как аргумент","возможные; постепенно; коллективные","право"
14,Аргумент разумного сомнения,Да,"структура; дискурс","сомнение → оправдание","возможные; мгновенные; коллективные","уголовное право"
15,Аргумент от признания,Условно,"содержание; дискурс","признание обвиняемого как довод","возможные; мгновенные; индивидуальные","уголовное право"
16,Аргумент от молчания,Условно,"содержание; дискурс","молчание как довод","возможные; мгновенные; коллективные","право"
17,Аргумент от поведения,Условно,"поведение; дискурс","жесты/реакции обвиняемого как довод","возможные; мгновенные; коллективные","судебная практика"
18,Аргумент ex post facto,Нет,"нормы; дискурс","нельзя применять закон задним числом","необходимые; мгновенные; коллективные","право"
19,Аргумент процессуальный,Условно,"нормы; институты; дискурс","нарушение процедуры = довод","возможные; мгновенные; коллективные","право"
20,Аргумент юрисдикции,Условно,"институты; дискурс","право суда рассматривать дело","возможные; мгновенные; коллективные","право"
21,Аргумент подсудности,Условно,"институты; дискурс","правильный суд = довод","возможные; мгновенные; коллективные","право"
22,Аргумент компетенции,Условно,"институты; дискурс","суд или эксперт компетентен","возможные; мгновенные; коллективные","право"
23,Аргумент легитимности суда,Условно,"институты; дискурс","признание суда усиливает доводы","возможные; мгновенные; коллективные","право"
24,Аргумент процессуальных прав,Условно,"нормы; институты; дискурс","права сторон как довод","возможные; мгновенные; коллективные","право"
25,Аргумент защиты,Условно,"нормы; дискурс","обязанность адвоката защищать","возможные; мгновенные; коллективные","право"
26,Аргумент обвинения,Условно,"нормы; дискурс","обязанность прокурора обвинять","возможные; мгновенные; коллективные","право"
27,Аргумент презумпции законности,Условно,"нормы; институты; дискурс","закон действует до отмены","возможные; мгновенные; коллективные","право"
28,Аргумент равенства сторон,Условно,"нормы; институты; дискурс","равноправие в процессе как довод","возможные; мгновенные; коллективные","право"
29,Аргумент состязательности,Условно,"нормы; институты; дискурс","спор сторон усиливает поиск истины","возможные; постепенно; коллективные","право"
30,Аргумент независимости суда,Условно,"нормы; институты; дискурс","суд независим = довод","возможные; мгновенные; коллективные","право"
31,Аргумент беспристрастности,Условно,"нормы; институты; дискурс","судья нейтрален = доверие","возможные; мгновенные; коллективные","право"
32,Аргумент сострадания к жертве,Условно,"состояние; идентичность; дискурс","эмпатия усиливает обвинение","возможные; мгновенные; коллективные","уголовное право"
33,Аргумент репутации обвиняемого,Условно,"идентичность; дискурс","характер обвиняемого как довод","возможные; мгновенные; коллективные","право"
34,Аргумент репутации свидетеля,Условно,"идентичность; дискурс","надежность свидетеля = сила показаний","возможные; мгновенные; коллективные","право"
35,Аргумент характера,Условно,"идентичность; дискурс","общая характеристика личности","возможные; мгновенные; коллективные","право"
36,Аргумент прошлых преступлений,Условно,"память; идентичность; дискурс","рецидив усиливает обвинение","возможные; постепенно; коллективные","уголовное право"
37,Аргумент отсутствия мотива,Да,"содержание; дискурс","нет мотива = оправдание","возможные; мгновенные; коллективные","право"
38,Аргумент наличия мотива,Условно,"содержание; дискурс","мотив как довод","возможные; мгновенные; коллективные","право"
39,Аргумент возможности совершения,Условно,"содержание; дискурс","физическая возможность как довод","возможные; мгновенные; коллективные","право"
40,Аргумент невозможности совершения,Да,"содержание; дискурс","невозможность = оправдание","возможные; мгновенные; коллективные","право"
41,Аргумент соучастия,Условно,"идентичность; отношения; дискурс","наличие сообщников усиливает обвинение","возможные; мгновенные; коллективные","право"
42,Аргумент индивидуальной вины,Условно,"идентичность; дискурс","персонализация ответственности","возможные; мгновенные; коллективные","право"
43,Аргумент коллективной вины,Условно,"идентичность; дискурс","группа как виновная","возможные; мгновенные; коллективные","право; политика"
44,Аргумент казуистический,Да,"структура; дискурс","разбор конкретного случая как довод","возможные; мгновенные; коллективные","право"
45,Аргумент ex iniuria,Нет,"нормы; институты; дискурс","из нарушения права не возникает право","необходимые; мгновенные; коллективные","право"
46,Аргумент справедливого наказания,Условно,"нормы; дискурс","«кара должна быть соразмерной»","возможные; мгновенные; коллективные","право"
47,Аргумент смягчающих обстоятельств,Да,"содержание; дискурс","обстоятельства снижают наказание","возможные; постепенно; коллективные","право"
48,Аргумент отягчающих обстоятельств,Нет,"содержание; дискурс","усиливают вину и наказание","возможные; постепенно; коллективные","право"
49,Аргумент процессуальных ошибок,Да,"нормы; институты; дискурс","ошибка = основание для отмены","возможные; мгновенные; коллективные","право"
50,Аргумент прерывания давности,Условно,"время; нормы; дискурс","срок прерван → ответственность сохраняется","возможные; постепенно; коллективные","право"
51,Аргумент истечения срока давности,Да,"время; нормы; дискурс","дело закрыто по времени","возможные; постепенно; коллективные","право"
52,Аргумент компетенции защиты,Условно,"институты; дискурс","адвокат способен защищать","возможные; мгновенные; коллективные","право"
53,Аргумент некомпетентности обвинения,Условно,"институты; дискурс","ошибки обвинителя ослабляют дело","возможные; мгновенные; коллективные","право"
54,Аргумент процессуальной скорости,Условно,"время; институты; дискурс","затяжка процесса ослабляет","возможные; постепенно; коллективные","право"
55,Аргумент процессуальной медлительности,Условно,"время; институты; дискурс","слишком быстро = сомнительно","возможные; мгновенные; коллективные","право"
56,Аргумент презумпции достоверности документов,Условно,"нормы; институты; дискурс","документ верен до опровержения","возможные; мгновенные; коллективные","право"
57,Аргумент недопустимости доказательств,Условно,"нормы; институты; дискурс","незаконное доказательство = недействительно","возможные; мгновенные; коллективные","право"
58,Аргумент допустимости доказательств,Условно,"нормы; институты; дискурс","суд принимает доказательство как довод","возможные; мгновенные; коллективные","право"
59,Аргумент компетенции свидетеля,Условно,"идентичность; институты; дискурс","свидетель имеет знание","возможные; мгновенные; коллективные","право"
60,Аргумент недостоверности свидетеля,Условно,"идентичность; дискурс","свидетель ненадёжен","возможные; мгновенные; коллективные","право"
61,Аргумент заинтересованности свидетеля,Условно,"идентичность; дискурс","свидетель имеет личный интерес → сомнение","возможные; мгновенные; коллективные","право"
62,Аргумент давления на свидетеля,Условно,"отношения; дискурс","свидетель под давлением → недоверие","возможные; мгновенные; коллективные","право"
63,Аргумент ложных показаний,Нет,"нормы; дискурс","сознательная ложь = преступление","необходимые; мгновенные; коллективные","право"
64,Аргумент правдивости присяги,Условно,"нормы; дискурс","клятва усиливает достоверность","возможные; мгновенные; коллективные","право; религия"
65,Аргумент права на защиту,Условно,"нормы; институты; дискурс","наличие адвоката усиливает процессуальную справедливость","возможные; мгновенные; коллективные","право"
66,Аргумент перекрёстного допроса,Да,"структура; дискурс","вопросы подрывают показания","возможные; мгновенные; коллективные","право"
67,Аргумент ведущего вопроса,Условно,"структура; дискурс","подталкивание к ответу как довод","возможные; мгновенные; коллективные","право"
68,Аргумент возражения,Да,"структура; дискурс","адвокат оспаривает доводы","возможные; мгновенные; коллективные","право"
69,Аргумент снятия возражения,Да,"структура; институты; дискурс","судья отклоняет возражение","возможные; мгновенные; коллективные","право"
70,Аргумент допустимости экспертизы,Условно,"институты; дискурс","суд принимает экспертизу как доказательство","возможные; мгновенные; коллективные","право"
71,Аргумент недопустимости экспертизы,Условно,"институты; дискурс","оспаривание экспертизы как довод","возможные; мгновенные; коллективные","право"
72,Аргумент конфликта интересов,Условно,"идентичность; институты; дискурс","эксперт или судья не нейтрален","возможные; мгновенные; коллективные","право"
73,Аргумент замены судьи,Условно,"институты; дискурс","непредвзятость требует замены","возможные; мгновенные; коллективные","право"
74,Аргумент состава суда,Условно,"институты; дискурс","неправильный состав → недействительность","возможные; мгновенные; коллективные","право"
75,Аргумент коллегиальности,Условно,"институты; дискурс","несколько судей усиливают объективность","возможные; постепенно; коллективные","право"
76,Аргумент присяжных,Условно,"институты; дискурс","участие присяжных = довод легитимности","возможные; мгновенные; коллективные","право"
77,Аргумент давления на присяжных,Условно,"отношения; дискурс","влияние подрывает приговор","возможные; мгновенные; коллективные","право"
78,Аргумент тайны совещания присяжных,Условно,"нормы; институты; дискурс","закрытое обсуждение гарантирует свободу решения","возможные; мгновенные; коллективные","право"
79,Аргумент единогласия присяжных,Условно,"нормы; институты; дискурс","единство усиливает легитимность","возможные; мгновенные; коллективные","право"
