№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Идентификация архетипа,Да,Содержание,Ясность,Активные,Аналоги: психология Юнга
2,Классификация архетипов,Да,Структура,Иерархия,Активные,Аналоги: систематика
3,Мифологизация архетипа,Нет,Содержание,Экспрессия,Активные,Аналоги: культура
4,Демифологизация архетипа,Да,Содержание,Ясность,Активные,Аналоги: философия (рационализм)
5,Символизация архетипа,Да,Содержание,Экспрессия,Активные,Аналоги: семиотика
6,Интерпретация архетипа,Да,Содержание,Гармония,Активные,Аналоги: герменевтика
7,Универсализация архетипа,Да,Содержание,Устойчивость,Активные,Аналоги: философия
8,Локализация архетипа,Да,Содержание,Дифференциация,Активные,Аналоги: антропология
9,Историческая трансформация архетипа,Да,Содержание,Историческая динамика,Постепенные,Аналоги: культурология
10,Культурная адаптация архетипа,Да,Содержание,Адаптация,Постепенные,Аналоги: социология
11,Персонификация архетипа,Да,Содержание,Экспрессия,Активные,Аналоги: драматургия
12,Архетипизация героя,Да,Содержание,Устойчивость,Активные,Аналоги: литература
13,Архетипизация трикстера,Да,Содержание,Экспрессия,Активные,Аналоги: психология
14,Архетипизация матери,Да,Содержание,Устойчивость,Активные,Аналоги: психология Юнга
15,Архетипизация отца,Да,Содержание,Устойчивость,Активные,Аналоги: психология Юнга
16,Архетипизация мудреца,Да,Содержание,Устойчивость,Активные,Аналоги: философия
17,Архетипизация тени,Да,Содержание,Экспрессия,Активные,Аналоги: психоанализ
18,Архетипизация анимы/анимуса,Да,Содержание,Устойчивость,Активные,Аналоги: психология Юнга
19,Архетипизация самости,Да,Содержание,Устойчивость,Активные,Аналоги: психология Юнга
20,Дифференциация архетипов,Да,Структура,Дифференциация,Активные,Аналоги: классификация
21,Синтез архетипов,Да,Структура,Интеграция,Активные,Аналоги: философия
22,Проективное использование архетипов,Да,Содержание,Экспрессия,Активные,Аналоги: психология (тесты)
23,Использование архетипов в искусстве,Да,Содержание,Экспрессия,Активные,Аналоги: искусствоведение
24,Использование архетипов в религии,Да,Содержание,Экспрессия,Активные,Аналоги: религиоведение
25,Использование архетипов в массовой культуре,Да,Содержание,Экспрессия,Активные,Аналоги: культурология
26,Коммерциализация архетипов (брендинг),Да,Содержание,Адаптация,Активные,Аналоги: маркетинг
27,Институционализация архетипов,Да,Структура,Устойчивость,Активные,Аналоги: социология
28,Метафоризация архетипов,Да,Содержание,Экспрессия,Активные,Аналоги: лингвистика
29,Трансформация архетипов в новые формы,Да,Содержание,Адаптация,Постепенные,Аналоги: культура
