№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Формирование образа героя,Да,Содержание,Иконичность,Активные,Аналоги: литература
2,Инициация героя,Да,Содержание,Историческая динамика,Активные,Аналоги: антропология (ритуалы перехода)
3,Отправление в путь,Да,Содержание,Историческая динамика,Активные,Аналоги: структура мономифа
4,Принятие вызова,Да,Содержание,Экспрессия,Активные,Аналоги: психология мотивации
5,Помощь сверхъестественного союзника,Да,Содержание,Интеграция,Активные,Аналоги: религиоведение
6,Преодоление испытаний,Да,Содержание,Историческая динамика,Активные,Аналоги: литература
7,Символическое умирание и возрождение,Да,Содержание,Историческая динамика,Активные,Аналоги: религия
8,Обретение сакрального знания,Да,Содержание,Устойчивость,Активные,Аналоги: философия
9,Битва с чудовищем,Да,Содержание,Дифференциация,Активные,Аналоги: литература
10,Победа героя,Да,Состояние,Регуляция,Активные,Аналоги: эпос
11,Возвращение с дарами,Да,Содержание,Социальная динамика,Активные,Аналоги: культура
12,Признание героизма,Да,Содержание,Социальная динамика,Активные,Аналоги: социология
13,Институционализация героя,Да,Структура,Регуляция,Активные,Аналоги: политика
14,Героизация исторической личности,Да,Содержание,Экспрессия,Активные,Аналоги: историография
15,Мифологизация героя,Нет,Содержание,Экспрессия,Активные,Аналоги: культура
16,Демифологизация героя,Да,Содержание,Ясность,Активные,Аналоги: философия (рационализм)
17,Создание пантеона героев,Да,Структура,Иерархия,Активные,Аналоги: религиоведение
18,Коллективный герой,Да,Содержание,Интеграция,Активные,Аналоги: социология
19,Трансформация героя в культурный символ,Да,Содержание,Экспрессия,Активные,Аналоги: культурология
20,Гибель героя,Нет,Состояние,Историческая динамика,Активные,Аналоги: эпос
21,Возрождение героя,Да,Состояние,Историческая динамика,Активные,Аналоги: религия
22,Использование героя в политических нарративах,Да,Содержание,Регуляция,Активные,Аналоги: политология
23,Героизация через искусство,Да,Содержание,Экспрессия,Активные,Аналоги: искусствоведение
24,Героизация через религию,Да,Содержание,Экспрессия,Активные,Аналоги: религиоведение
25,Героизация через массовую культуру,Да,Содержание,Экспрессия,Активные,Аналоги: культурология
26,Символическое жертвоприношение героя,Нет,Содержание,Экспрессия,Активные,Аналоги: религия
27,Ритуализация героического эпоса,Да,Структура,Регуляция,Активные,Аналоги: антропология
28,Сравнение героических нарративов,Да,Содержание,Ассоциация,Активные,Аналоги: сравнительная мифология
29,Реконструкция мономифа,Да,Структура,Иконичность,Активные,Аналоги: Дж. Кэмпбелл
