№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Миф о конце света через потоп,Нет,Содержание,Историческая динамика,Активные,Аналоги: геология
2,Миф о конце света через огонь,Нет,Содержание,Историческая динамика,Активные,Аналоги: физика
3,Миф о конце света через лед,Нет,Содержание,Историческая динамика,Активные,Аналоги: климатология
4,Миф о конце света через мрак,Нет,Содержание,Дифференциация,Активные,Аналоги: философия света
5,Миф о битве богов и чудовищ,Нет,Содержание,Дифференциация,Активные,Аналоги: эпос
6,Миф о суде богов,Нет,Содержание,Регуляция,Активные,Аналоги: религия
7,Миф о воскресении мертвых,Да,Содержание,Историческая динамика,Активные,Аналоги: религия
8,Миф о новом небе и новой земле,Да,Содержание,Историческая динамика,Активные,Аналоги: религиоведение
9,Миф о золотом веке после конца,Да,Содержание,Экспрессия,Активные,Аналоги: философия
10,Миф о вечном возвращении,Да,Содержание,Историческая динамика,Активные,Аналоги: философия (Ницше)
11,Миф о рождении нового божества,Да,Содержание,Историческая динамика,Активные,Аналоги: религия
12,Миф о переходе в иное измерение,Да,Содержание,Иконичность,Активные,Аналоги: философия сознания
13,Миф о спасителе,Да,Содержание,Экспрессия,Активные,Аналоги: религия
14,Миф о космическом обновлении,Да,Содержание,Историческая динамика,Активные,Аналоги: космология
15,Миф о финальной битве добра и зла,Нет,Содержание,Дифференциация,Активные,Аналоги: религия
16,Миф о гибели богов,Нет,Содержание,Историческая динамика,Активные,Аналоги: эпос
17,Миф о конце времени,Нет,Содержание,Историческая динамика,Активные,Аналоги: философия времени
18,Миф о небесном суде,Нет,Содержание,Регуляция,Активные,Аналоги: религия
19,Миф о последнем человеке,Нет,Содержание,Историческая динамика,Активные,Аналоги: литература
20,Миф о разрушении мирового древа,Нет,Содержание,Иконичность,Активные,Аналоги: этнография
21,Миф о космическом поглощении,Нет,Содержание,Историческая динамика,Активные,Аналоги: астрономия (черные дыры)
22,Миф о тьме и свете,Да,Содержание,Дифференциация,Активные,Аналоги: дуализм
23,Миф о циклическом разрушении и возрождении,Да,Содержание,Историческая динамика,Активные,Аналоги: индийская мифология
24,Миф о катастрофических знамениях,Нет,Содержание,Предсказуемость,Активные,Аналоги: астрология
25,Миф о страшном суде,Нет,Содержание,Регуляция,Активные,Аналоги: христианство
26,Миф о превращении людей в демонов/духов,Нет,Содержание,Экспрессия,Активные,Аналоги: религия
27,Миф о возрождении человечества,Да,Содержание,Историческая динамика,Активные,Аналоги: философия истории
