№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Контроль дыхания,Да,тело/материя,принцип физиологии,индивидуальные,аналог в йоге
2,Артикуляционная разминка,Да,дискурс,принцип подготовки,индивидуальные,аналог в логопедии
3,Фокусировка внимания,Да,состояние,принцип концентрации,индивидуальные,аналог в медитации
4,Работа с внутренним монологом,Да,содержание,принцип вербализации,индивидуальные,аналог в психотерапии
5,Имитация эмоций,Да,состояние,принцип симуляции,индивидуальные,аналог в психологии
6,Погружение в образ,Условно,идентичность/границы,принцип перевоплощения,индивидуальные,аналог в шаманизме
7,Контроль тембра голоса,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
8,Использование жеста,Да,поведение,принцип выразительности,индивидуальные,аналог в риторике
9,Развитие пластики тела,Да,тело/материя,принцип выразительности,индивидуальные,аналог в танце
10,Интонационная окраска речи,Да,дискурс,принцип эмоциональности,индивидуальные,аналог в музыке
11,Применение пауз,Да,время/ритм,принцип напряжения,индивидуальные,аналог в риторике
12,Мимическая экспрессия,Да,поведение,принцип выразительности,индивидуальные,аналог в психологии
13,Этюдная импровизация,Да,поведение,принцип спонтанности,индивидуальные,аналог в педагогике
14,Контроль телесного баланса,Да,тело/материя,принцип равновесия,индивидуальные,аналог в спорте
15,Воспроизведение акцентов речи,Да,дискурс,принцип имитации,индивидуальные,аналог в лингвистике
16,Создание сценического взгляда,Да,поведение,принцип коммуникации,индивидуальные,аналог в психологии
17,Работа с воображаемыми обстоятельствами,Да,содержание,принцип фикциональности,индивидуальные,аналог в литературе
18,Переживание роли,Условно,идентичность/границы,принцип аутентичности,индивидуальные,аналог в психологии
19,Регуляция эмоционального состояния,Да,состояние,принцип саморегуляции,индивидуальные,аналог в психотерапии
20,Создание сценической правды,Да,содержание,принцип достоверности,индивидуальные,аналог в журналистике
21,Использование внутренней памяти,Да,память/наследие,принцип воспоминания,индивидуальные,аналог в психоанализе
22,Адаптация к партнёру,Да,отношения,принцип коммуникации,индивидуальные,аналог в психологии
23,Моделирование поведения персонажа,Да,поведение,принцип имитации,индивидуальные,аналог в этнографии
24,Работа с дыханием для эмоций,Да,тело/материя,принцип физиологии,индивидуальные,аналог в телесной терапии
25,Создание внутреннего ритма,Да,время/ритм,принцип темпоритма,индивидуальные,аналог в музыке
26,Формирование сценической воли,Да,состояние,принцип намерения,индивидуальные,аналог в философии
27,Контроль позы,Да,тело/материя,принцип выразительности,индивидуальные,аналог в йоге
28,Использование метафор в игре,Да,содержание,принцип символизации,индивидуальные,аналог в литературе
29,Развитие слухового внимания,Да,состояние,принцип восприятия,индивидуальные,аналог в музыке
30,Работа с ритмом движений,Да,поведение,принцип синхронизации,индивидуальные,аналог в танце
31,Создание сценического присутствия,Да,идентичность/границы,принцип харизмы,индивидуальные,аналог в лидерстве
32,Эмоциональная заразительность,Да,состояние,принцип резонанса,индивидуальные,аналог в психологии
33,Владение речевым дыханием,Да,дискурс,принцип физиологии,индивидуальные,аналог в вокале
34,Контроль амплитуды движений,Да,тело/материя,принцип модуляции,индивидуальные,аналог в спорте
35,Импровизация в диалоге,Да,дискурс,принцип спонтанности,индивидуальные,аналог в педагогике
36,Работа с подтекстом,Да,содержание,принцип имплицитности,индивидуальные,аналог в литературе
37,Создание контраста эмоций,Да,состояние,принцип противопоставления,индивидуальные,аналог в драматургии
38,Партнёрская импровизация,Да,отношения,принцип взаимодействия,индивидуальные,аналог в коучинге
39,Воспроизведение бытового поведения,Да,поведение,принцип имитации,индивидуальные,аналог в этнографии
40,Работа с телесной энергией,Да,тело/материя,принцип интенсивности,индивидуальные,аналог в боевых искусствах
41,Использование вокальных упражнений,Да,дискурс,принцип тренировки,индивидуальные,аналог в вокале
42,Развитие эмоциональной памяти,Да,память/наследие,принцип воспоминания,индивидуальные,аналог в психологии
43,Создание образа через жест,Да,поведение,принцип символизации,индивидуальные,аналог в ритуале
44,Контроль скоростных характеристик речи,Да,дискурс,принцип модуляции,индивидуальные,аналог в логопедии
45,Работа с импульсом,Да,поведение,принцип спонтанности,индивидуальные,аналог в психологии
46,Формирование сценической свободы,Да,состояние,принцип раскрепощения,индивидуальные,аналог в телесной терапии
47,Имитация физических действий,Да,поведение,принцип воспроизведения,индивидуальные,аналог в спорте
48,Развитие зрительной памяти,Да,память/наследие,принцип воспоминания,индивидуальные,аналог в психологии
49,Работа с ассоциативным мышлением,Да,содержание,принцип связи,индивидуальные,аналог в психологии
50,Создание образа через речь,Да,дискурс,принцип символизации,индивидуальные,аналог в литературе
51,Использование пауз для акцента,Да,время/ритм,принцип выделения,индивидуальные,аналог в риторике
52,Контроль мимических мышц,Да,тело/материя,принцип тренировки,индивидуальные,аналог в физиологии
53,Работа с внутренним напряжением,Да,состояние,принцип катарсиса,индивидуальные,аналог в психотерапии
54,Формирование сценического темперамента,Да,состояние,принцип индивидуализации,индивидуальные,аналог в психологии
55,Импровизация на основе объекта,Да,функция,принцип инструментальности,индивидуальные,аналог в этюдах
56,Развитие телесной памяти,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в спорте
57,Создание образа через костюм,Да,идентичность/границы,принцип символизации,индивидуальные,аналог в моде
58,Контроль громкости речи,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
59,Работа с эмоцией через дыхание,Да,состояние,принцип физиологии,индивидуальные,аналог в телесной терапии
60,Формирование сценической энергии,Да,состояние,принцип интенсивности,индивидуальные,аналог в боевых искусствах
61,Импровизация на основе партнёра,Да,отношения,принцип взаимодействия,индивидуальные,аналог в психологии
62,Развитие вокального диапазона,Да,дискурс,принцип тренировки,индивидуальные,аналог в музыке
63,Создание образа через мимику,Да,поведение,принцип символизации,индивидуальные,аналог в живописи
64,Контроль физической выносливости,Да,тело/материя,принцип подготовки,индивидуальные,аналог в спорте
65,Работа с метафорическим мышлением,Да,содержание,принцип символизации,индивидуальные,аналог в психологии
66,Формирование сценической уверенности,Да,состояние,принцип аутентичности,индивидуальные,аналог в коучинге
67,Имитация возрастных особенностей,Да,поведение,принцип трансформации,индивидуальные,аналог в этнографии
68,Развитие слуха речи партнёра,Да,отношения,принцип восприятия,индивидуальные,аналог в психотерапии
69,Создание образа через движение,Да,тело/материя,принцип символизации,индивидуальные,аналог в танце
70,Контроль скорости реакции,Да,поведение,принцип адаптивности,индивидуальные,аналог в спорте
71,Работа с внутренними импульсами,Да,состояние,принцип саморегуляции,индивидуальные,аналог в психологии
72,Формирование сценической памяти,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной науке
73,Импровизация на основе ситуации,Да,содержание,принцип фикциональности,индивидуальные,аналог в storytelling
74,Развитие тембровой окраски речи,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
75,Создание эмоционального диапазона,Да,состояние,принцип расширения,индивидуальные,аналог в психотерапии
76,Контроль координации движений,Да,тело/материя,принцип синхронизации,индивидуальные,аналог в спорте
77,Работа с психологическим состоянием,Да,состояние,принцип осознанности,индивидуальные,аналог в психотерапии
78,Формирование сценической харизмы,Да,идентичность/границы,принцип притягательности,индивидуальные,аналог в лидерстве
79,Имитация национальных особенностей,Да,поведение,принцип культурной адаптации,индивидуальные,аналог в этнографии
80,Развитие памяти движений,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в спорте
81,Создание образа через голос,Да,дискурс,принцип символизации,индивидуальные,аналог в музыке
82,Контроль уровня энергии,Да,состояние,принцип регулирования,индивидуальные,аналог в спорте
83,Работа с ассоциативной памятью,Да,память/наследие,принцип связи,индивидуальные,аналог в психологии
84,Формирование сценической пластичности,Да,тело/материя,принцип адаптивности,индивидуальные,аналог в танце
85,Импровизация на основе предмета,Да,функция,принцип инструментальности,индивидуальные,аналог в этюдах
86,Развитие голосовой силы,Да,дискурс,принцип интенсивности,индивидуальные,аналог в вокале
87,Создание образа через костюм и грим,Да,идентичность/границы,принцип символизации,индивидуальные,аналог в моде
88,Контроль физического напряжения,Да,тело/материя,принцип релаксации,индивидуальные,аналог в йоге
89,Работа с телесной выразительностью,Да,поведение,принцип экспрессии,индивидуальные,аналог в танце
90,Формирование сценической дисциплины,Да,состояние,принцип самоконтроля,индивидуальные,аналог в педагогике
91,Имитация социальных ролей,Да,поведение,принцип воспроизведения,индивидуальные,аналог в социологии
92,Развитие памяти текста,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной психологии
93,Создание эмоциональной аутентичности,Да,состояние,принцип правды,индивидуальные,аналог в психотерапии
94,Контроль громкости дыхания,Да,тело/материя,принцип физиологии,индивидуальные,аналог в вокале
95,Работа с пространственным вниманием,Да,пространство,принцип ориентации,индивидуальные,аналог в архитектуре
96,Формирование сценической импровизации,Да,структура,принцип спонтанности,индивидуальные,аналог в перформансе
97,Имитация эмоциональных состояний,Да,состояние,принцип воспроизведения,индивидуальные,аналог в психологии
98,Развитие слуховой памяти,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в музыке
99,Создание образа через походку,Да,поведение,принцип символизации,индивидуальные,аналог в этнографии
100,Контроль напряжения мышц лица,Да,тело/материя,принцип экспрессии,индивидуальные,аналог в физиологии
101,Работа с воображением,Да,содержание,принцип проекции,индивидуальные,аналог в психологии
102,Формирование сценического голоса,Да,дискурс,принцип выразительности,индивидуальные,аналог в вокале
103,Импровизация в невербальном действии,Да,поведение,принцип спонтанности,индивидуальные,аналог в танце
104,Развитие памяти ассоциаций,Да,память/наследие,принцип связи,индивидуальные,аналог в когнитивной психологии
105,Создание эмоционального напряжения,Да,состояние,принцип катарсиса,индивидуальные,аналог в драматургии
106,Контроль ритма движений,Да,тело/материя,принцип темпо-ритма,индивидуальные,аналог в танце
107,Работа с внутренней мотивацией,Да,состояние,принцип намерения,индивидуальные,аналог в коучинге
108,Формирование сценической правды через действие,Да,поведение,принцип достоверности,индивидуальные,аналог в психотерапии
109,Имитация культурных особенностей,Да,поведение,принцип адаптации,индивидуальные,аналог в антропологии
110,Развитие памяти жестов,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в танце
111,Создание образа через интонацию,Да,дискурс,принцип символизации,индивидуальные,аналог в литературе
