№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Проведение разминки,Да,тело/материя,принцип подготовки,коллективные,аналог в спорте
2,Объяснение сценического задания,Да,содержание,принцип инструктажа,индивидуальные,аналог в педагогике
3,Демонстрация этюда,Да,поведение,принцип моделирования,индивидуальные,аналог в педагогике
4,Обратная связь педагога,Да,отношения,принцип рефлексии,индивидуальные,аналог в коучинге
5,Коррекция жеста,Да,поведение,принцип корректировки,индивидуальные,аналог в спорте
6,Формирование групповой динамики,Да,отношения,принцип синергии,коллективные,аналог в психологии
7,Постановка задачи на импровизацию,Да,содержание,принцип спонтанности,индивидуальные,аналог в педагогике
8,Введение телесных упражнений,Да,тело/материя,принцип тренировки,индивидуальные,аналог в спорте
9,Использование игровых техник,Да,поведение,принцип вовлечения,индивидуальные,аналог в педагогике
10,Рефлексия после упражнения,Да,содержание,принцип анализа,индивидуальные,аналог в психологии
11,Формирование сценического внимания,Да,состояние,принцип концентрации,индивидуальные,аналог в медитации
12,Применение голосовых упражнений,Да,дискурс,принцип тренировки,индивидуальные,аналог в вокале
13,Показ примера,Да,поведение,принцип подражания,индивидуальные,аналог в педагогике
14,Разбор ошибки ученика,Да,поведение,принцип корректировки,индивидуальные,аналог в обучении
15,Формирование доверия в группе,Да,отношения,принцип коммуникации,коллективные,аналог в психотерапии
16,Постановка задачи на этюд,Да,содержание,принцип фикциональности,индивидуальные,аналог в педагогике
17,Организация пространственной дисциплины,Да,пространство,принцип порядка,коллективные,аналог в школе
18,Использование методики «от простого к сложному»,Да,структура,принцип градуальности,индивидуальные,аналог в обучении
19,Рассказ о теории,Да,содержание,принцип информирования,индивидуальные,аналог в педагогике
20,Формирование привычки размышлять,Да,состояние,принцип рефлексии,индивидуальные,аналог в философии
21,Применение партнёрских упражнений,Да,отношения,принцип взаимодействия,индивидуальные,аналог в коучинге
22,Наблюдение за исполнением,Да,поведение,принцип мониторинга,индивидуальные,аналог в педагогике
23,Стимулирование воображения,Да,содержание,принцип проекции,индивидуальные,аналог в психологии
24,Регуляция эмоционального состояния учеников,Да,состояние,принцип саморегуляции,индивидуальные,аналог в психотерапии
25,Обучение дыхательным практикам,Да,тело/материя,принцип физиологии,индивидуальные,аналог в йоге
26,Применение коллективных игр,Да,поведение,принцип синергии,коллективные,аналог в педагогике
27,Развитие сценической памяти,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной психологии
28,Постановка задачи на взаимодействие,Да,отношения,принцип коммуникации,индивидуальные,аналог в коучинге
29,Коррекция голоса,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
30,Создание атмосферы доверия,Да,отношения,принцип эмпатии,коллективные,аналог в психологии
31,Формирование сценической дисциплины,Да,поведение,принцип самоконтроля,индивидуальные,аналог в спорте
32,Обсуждение результатов упражнения,Да,содержание,принцип анализа,индивидуальные,аналог в педагогике
33,Использование этюдов для самопознания,Да,содержание,принцип рефлексии,индивидуальные,аналог в психотерапии
34,Регулировка ритма занятий,Да,время/ритм,принцип оптимизации,индивидуальные,аналог в педагогике
35,Формирование сценической воли,Да,состояние,принцип намерения,индивидуальные,аналог в философии
36,Применение дыхательных этюдов,Да,тело/материя,принцип физиологии,индивидуальные,аналог в вокале
37,Наблюдение за динамикой группы,Да,отношения,принцип анализа,коллективные,аналог в психологии
38,Стимулирование инициативы учеников,Да,поведение,принцип автономии,индивидуальные,аналог в педагогике
39,Разбор сценических ошибок,Да,поведение,принцип анализа,индивидуальные,аналог в педагогике
40,Формирование привычки к саморегуляции,Да,состояние,принцип практики,индивидуальные,аналог в психотерапии
41,Применение голосовых этюдов,Да,дискурс,принцип тренировки,индивидуальные,аналог в вокале
42,Демонстрация правильного жеста,Да,поведение,принцип подражания,индивидуальные,аналог в педагогике
43,Создание условий для творчества,Да,структура,принцип свободы,индивидуальные,аналог в арт-терапии
44,Регулировка темпа речи,Да,дискурс,принцип модуляции,индивидуальные,аналог в логопедии
45,Формирование групповой эмпатии,Да,отношения,принцип сопереживания,коллективные,аналог в психологии
46,Использование музыки для тренинга,Да,дискурс,принцип синхронизации,индивидуальные,аналог в музыке
47,Объяснение сценических терминов,Да,содержание,принцип информирования,индивидуальные,аналог в педагогике
48,Развитие ассоциативного мышления,Да,содержание,принцип связи,индивидуальные,аналог в психологии
49,Коррекция телесных движений,Да,тело/материя,принцип корректировки,индивидуальные,аналог в спорте
50,Формирование ритуала начала занятий,Да,нормы,принцип структурирования,коллективные,аналог в культуре
51,Применение упражнений на доверие,Да,отношения,принцип эмпатии,индивидуальные,аналог в психологии
52,Демонстрация сценического контакта,Да,поведение,принцип моделирования,индивидуальные,аналог в педагогике
53,Создание условий для импровизации,Да,структура,принцип свободы,индивидуальные,аналог в коучинге
54,Регулировка интенсивности занятия,Да,структура,принцип адаптивности,индивидуальные,аналог в педагогике
55,Формирование привычки анализировать,Да,состояние,принцип рефлексии,индивидуальные,аналог в философии
56,Использование этюдов для общения,Да,отношения,принцип коммуникации,индивидуальные,аналог в психологии
57,Развитие памяти текста,Да,память/наследие,принцип воспроизведения,индивидуальные,аналог в когнитивной психологии
58,Коррекция сценической позиции,Да,пространство,принцип ориентации,индивидуальные,аналог в спорте
59,Формирование чувства ритма,Да,время/ритм,принцип синхронизации,индивидуальные,аналог в музыке
60,Применение телесных этюдов,Да,тело/материя,принцип экспрессии,индивидуальные,аналог в танце
61,Организация работы в парах,Да,отношения,принцип взаимодействия,индивидуальные,аналог в педагогике
62,Стимулирование креативности,Да,содержание,принцип изобретательности,индивидуальные,аналог в арт-терапии
63,Разбор этюдов в группе,Да,содержание,принцип анализа,коллективные,аналог в коучинге
64,Регулировка громкости речи учеников,Да,дискурс,принцип модуляции,индивидуальные,аналог в вокале
