№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Создание индивидуализированного лечебного плана,Да,структура,эвристика,индивидуальные/постепенные,уникален
2,Интеграция фармакотерапии и фитотерапии,Да,содержание,эвристика,индивидуальные/постепенные,уникален
3,Регуляция образа жизни через комплексные протоколы,Да,поведение,эвристика,индивидуальные/постепенные,универсален
4,Сочетание психотерапии и телесных практик,Да,отношения,эвристика,индивидуальные/постепенные,уникален
5,Использование нутрициологии в комплексном лечении,Да,содержание,эвристика,индивидуальные/постепенные,универсален
6,Объединение диагностики лабораторной и энергетической,Да,структура,эвристика,индивидуальные/дискретные,уникален
7,Регуляция хронических заболеваний через мультидисциплинарные команды,Условно,структура,закон,коллективные/постепенные,уникален
8,Включение медитации и осознанности в терапию,Да,состояние,эвристика,индивидуальные/цикличные,универсален
9,Интеграция физических упражнений и фармакологии,Да,функция,эвристика,индивидуальные/цикличные,уникален
10,Регуляция сна через комбинацию когнитивных и фитосредств,Да,состояние,эвристика,индивидуальные/цикличные,уникален
11,Сочетание остеопатии и стандартной реабилитации,Да,структура,эвристика,индивидуальные/постепенные,уникален
12,Применение комплексной онкологической поддержки,Условно,структура,эвристика,коллективные/постепенные,уникален
13,Объединение традиционной терапии и акупунктуры,Да,структура,эвристика,индивидуальные/дискретные,аналоги в ТКМ
14,Регуляция метаболизма через комплекс диеты и добавок,Да,функция,эвристика,индивидуальные/постепенные,универсален
15,Сочетание кардиологического лечения и дыхательных практик,Да,функция,эвристика,индивидуальные/цикличные,уникален
16,Интеграция фармакологии и энергетической терапии,Да,функция,эвристика,индивидуальные/постепенные,уникален
17,Создание совместных протоколов врача и пациента,Да,отношения,эвристика,коллективные/постепенные,уникален
18,Регуляция иммунитета через сочетание БАД и фармсредств,Да,функция,эвристика,индивидуальные/постепенные,универсален
19,Применение функциональной медицины,Да,структура,эвристика,индивидуальные/постепенные,уникален
20,Интеграция психотерапии и фармакологии при депрессии,Да,состояние,эвристика,индивидуальные/постепенные,универсален
21,Сочетание физиотерапии и мануальных техник,Да,структура,эвристика,индивидуальные/дискретные,универсален
22,Регуляция стресса через дыхательные и когнитивные практики,Да,состояние,эвристика,индивидуальные/цикличные,универсален
23,Интеграция нутрицевтиков и диетотерапии,Да,содержание,эвристика,индивидуальные/постепенные,универсален
24,Сочетание хирургии и психосоциальной поддержки,Нет,структура,эвристика,коллективные/дискретные,уникален
25,Применение персонализированной нутригенетики,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
26,Интеграция реабилитации и медитации при травмах,Да,структура,эвристика,индивидуальные/постепенные,уникален
27,Сочетание классической терапии и аромотерапии,Да,состояние,эвристика,индивидуальные/дискретные,универсален
28,Регуляция эндокринных нарушений через комбинированные методы,Да,функция,эвристика,индивидуальные/постепенные,универсален
29,Интеграция психоонкологии и стандартного лечения,Условно,состояние,эвристика,коллективные/постепенные,уникален
30,Сочетание телесной терапии и когнитивных практик,Да,состояние,эвристика,индивидуальные/цикличные,универсален
31,Применение цифровых технологий для мониторинга,Да,технология/инфраструктура,эвристика,индивидуальные/цикличные,уникален
32,Интеграция коучинга и медицинской терапии,Да,отношения,эвристика,индивидуальные/постепенные,уникален
33,Регуляция артериального давления через комбинированные подходы,Да,функция,эвристика,индивидуальные/постепенные,универсален
34,Сочетание фармакологии и йоги,Да,функция,эвристика,индивидуальные/цикличные,уникален
35,Интеграция музыкотерапии и стандартного лечения,Да,состояние,эвристика,индивидуальные/цикличные,универсален
36,Регуляция психосоматических расстройств комплексными методами,Да,состояние,эвристика,индивидуальные/постепенные,уникален
37,Применение мультидисциплинарных консилиумов,Да,институты,эвристика,коллективные/дискретные,универсален
38,Интеграция аюрведы и фармакологии,Да,содержание,эвристика,индивидуальные/постепенные,универсален
39,Сочетание нутрицевтиков и фитотерапии,Да,содержание,эвристика,индивидуальные/постепенные,универсален
40,Регуляция пищевого поведения через психотерапию и диету,Да,поведение,эвристика,индивидуальные/постепенные,уникален
41,Интеграция mindfulness и стандартных протоколов,Да,состояние,эвристика,индивидуальные/цикличные,универсален
42,Сочетание физиотерапии и остеопатии,Да,структура,эвристика,индивидуальные/дискретные,уникален
43,Регуляция когнитивных функций через комбинированные подходы,Да,функция,эвристика,индивидуальные/постепенные,универсален
44,Интеграция цифровой медицины и психотерапии,Да,технология/инфраструктура,эвристика,индивидуальные/постепенные,уникален
45,Сочетание телемедицины и холистических практик,Да,институты,эвристика,индивидуальные/дискретные,уникален
46,Регуляция гормонального баланса через мультидисциплинарные подходы,Да,функция,эвристика,индивидуальные/постепенные,универсален
47,Интеграция коучинга и фармакотерапии,Да,отношения,эвристика,индивидуальные/постепенные,уникален
48,Сочетание психотерапии и арт-терапии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
49,Регуляция хронической боли через комбинированные методы,Да,состояние,эвристика,индивидуальные/постепенные,универсален
50,Интеграция биофидбэк и когнитивной терапии,Да,технология/инфраструктура,эвристика,индивидуальные/цикличные,уникален
51,Сочетание традиционной медицины и массажных техник,Да,тело/материя,эвристика,индивидуальные/дискретные,универсален
52,Регуляция тревожности через комбинированные протоколы,Да,состояние,эвристика,индивидуальные/цикличные,универсален
53,Интеграция БАД и когнитивных практик,Да,содержание,эвристика,индивидуальные/постепенные,уникален
54,Сочетание психотерапии и телесно-ориентированных техник,Да,состояние,эвристика,индивидуальные/постепенные,универсален
55,Регуляция эмоционального выгорания через интегративные практики,Да,состояние,эвристика,индивидуальные/постепенные,уникален
56,Интеграция психоанализа и фармакологии,Да,состояние,эвристика,индивидуальные/постепенные,уникален
57,Сочетание традиционной терапии и энергетических методов,Да,структура,эвристика,индивидуальные/дискретные,уникален
58,Регуляция функций нервной системы через комплексные подходы,Да,функция,эвристика,индивидуальные/постепенные,универсален
59,Интеграция психотерапии и нутрицевтики,Да,содержание,эвристика,индивидуальные/постепенные,уникален
60,Сочетание стандартных протоколов и аюрведических методов,Да,структура,эвристика,индивидуальные/дискретные,универсален
61,Регуляция сердечно-сосудистых функций через интеграцию питания и медикаментов,Да,функция,эвристика,индивидуальные/постепенные,универсален
62,Интеграция стандартной терапии и дыхательных техник при астме,Да,функция,эвристика,индивидуальные/цикличные,универсален
63,Сочетание психотерапии и ТКМ при тревожных расстройствах,Да,состояние,эвристика,индивидуальные/постепенные,уникален
64,Регуляция веса через комплекс диеты, психотерапии и физнагрузки,Да,поведение,эвристика,индивидуальные/постепенные,универсален
65,Интеграция остеопатии и спортивной медицины,Да,структура,эвристика,индивидуальные/дискретные,уникален
66,Сочетание фармакологии и mindfulness при хронической боли,Да,состояние,эвристика,индивидуальные/цикличные,универсален
67,Применение комбинированных методов профилактики заболеваний,Да,нормы,эвристика,коллективные/постепенные,универсален
68,Интеграция нутригеномики и фармакотерапии,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
69,Сочетание психотерапии и медитации при зависимости,Да,состояние,эвристика,индивидуальные/цикличные,универсален
70,Регуляция когнитивных расстройств через мультидисциплинарный подход,Да,функция,эвристика,индивидуальные/постепенные,уникален
71,Интеграция фитотерапии и стандартных протоколов,Да,содержание,эвристика,индивидуальные/постепенные,универсален
72,Сочетание психотерапии и энергетической терапии,Да,состояние,эвристика,индивидуальные/постепенные,уникален
73,Регуляция пищеварения через комбинацию диеты и остеопатии,Да,функция,эвристика,индивидуальные/постепенные,уникален
74,Интеграция стандартных методов и метта-медитации,Да,состояние,эвристика,индивидуальные/цикличные,уникален
75,Сочетание кардиологии и йоги при реабилитации,Да,функция,эвристика,индивидуальные/цикличные,универсален
76,Регуляция репродуктивного здоровья через комбинированные подходы,Да,функция,эвристика,индивидуальные/постепенные,уникален
77,Интеграция телесно-ориентированной терапии и фармакологии,Да,состояние,эвристика,индивидуальные/постепенные,универсален
78,Сочетание ТКМ и хирургических протоколов,Нет,структура,эвристика,индивидуальные/дискретные,уникален
79,Регуляция дыхательных функций через дыхательные практики и фармсредства,Да,функция,эвристика,индивидуальные/цикличные,универсален
80,Интеграция БАД и остеопатических практик,Да,содержание,эвристика,индивидуальные/постепенные,уникален
81,Сочетание фармакологии и когнитивно-поведенческой терапии,Да,состояние,эвристика,индивидуальные/постепенные,универсален
82,Регуляция сна через комбинированные протоколы,Да,состояние,эвристика,индивидуальные/цикличные,универсален
83,Интеграция фитотерапии и энергетической работы,Да,содержание,эвристика,индивидуальные/постепенные,уникален
84,Сочетание психоанализа и телесных практик,Да,состояние,эвристика,индивидуальные/постепенные,уникален
85,Регуляция уровня сахара через мультидисциплинарные подходы,Да,функция,эвристика,индивидуальные/постепенные,универсален
86,Интеграция коучинга и телесно-ориентированной терапии,Да,отношения,эвристика,индивидуальные/постепенные,уникален
87,Сочетание биомедицинских методов и ароматерапии,Да,состояние,эвристика,индивидуальные/дискретные,универсален
88,Регуляция психоэмоционального состояния через комплексные протоколы,Да,состояние,эвристика,индивидуальные/постепенные,уникален
89,Интеграция нутрицевтики и психотерапии при выгорании,Да,содержание,эвристика,индивидуальные/постепенные,уникален
90,Сочетание цифровой диагностики и традиционных методов,Да,структура,эвристика,индивидуальные/дискретные,уникален
91,Регуляция уровня стресса через мультикомпонентные подходы,Да,состояние,эвристика,индивидуальные/цикличные,универсален
92,Интеграция фитнеса и медицинской терапии,Да,поведение,эвристика,индивидуальные/цикличные,универсален
93,Сочетание аюрведы и когнитивных техник,Да,содержание,эвристика,индивидуальные/постепенные,уникален
94,Регуляция памяти через комбинированные методы,Да,функция,эвристика,индивидуальные/постепенные,уникален
95,Интеграция остеопатии и нейропсихологии,Да,структура,эвристика,индивидуальные/постепенные,уникален
96,Сочетание психотерапии и музыкотерапии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
97,Регуляция дыхательных ритмов через комбинированные подходы,Да,время/ритм,эвристика,индивидуальные/цикличные,универсален
98,Интеграция нутригенетики и коучинга,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
99,Сочетание энергетических практик и когнитивной терапии,Да,состояние,эвристика,индивидуальные/постепенные,уникален
100,Регуляция функций печени через комплекс диеты и фитотерапии,Да,функция,эвристика,индивидуальные/постепенные,универсален
101,Интеграция фармакологии и остеопатических протоколов,Да,структура,эвристика,индивидуальные/дискретные,уникален
102,Сочетание mindfulness и когнитивных техник при депрессии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
103,Регуляция иммунной системы через интегративные протоколы,Да,функция,эвристика,индивидуальные/постепенные,универсален
104,Интеграция психотерапии и телемедицины,Да,институты,эвристика,индивидуальные/постепенные,уникален
105,Сочетание традиционной медицины и энергетических практик,Да,структура,эвристика,индивидуальные/дискретные,уникален
106,Регуляция артериального давления через комплексные методы,Да,функция,эвристика,индивидуальные/постепенные,универсален
107,Интеграция остеопатии и психотерапии при травмах,Да,структура,эвристика,индивидуальные/постепенные,уникален
108,Сочетание фитотерапии и когнитивных практик,Да,содержание,эвристика,индивидуальные/постепенные,уникален
109,Регуляция сердечных ритмов через комбинированные подходы,Да,время/ритм,эвристика,индивидуальные/цикличные,универсален
110,Интеграция коучинга и mindfulness,Да,состояние,эвристика,индивидуальные/постепенные,универсален
111,Сочетание фармакологии и телесно-ориентированных техник,Да,состояние,эвристика,индивидуальные/постепенные,уникален
112,Регуляция функций щитовидной железы через интегративные протоколы,Да,функция,эвристика,индивидуальные/постепенные,уникален
113,Интеграция психотерапии и нутригеномики,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
114,Сочетание традиционных методов и арт-терапии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
115,Регуляция уровня энергии через комплексные подходы,Да,состояние,эвристика,индивидуальные/цикличные,универсален
116,Интеграция остеопатии и физиотерапии,Да,структура,эвристика,индивидуальные/дискретные,универсален
117,Сочетание психотерапии и цифровых технологий,Да,технология/инфраструктура,эвристика,индивидуальные/постепенные,уникален
118,Регуляция когнитивной усталости через интегративные протоколы,Да,состояние,эвристика,индивидуальные/постепенные,уникален
119,Интеграция нутрицевтики и телесной терапии,Да,содержание,эвристика,индивидуальные/постепенные,уникален
120,Сочетание фармакологии и йоги при хронических заболеваниях,Да,функция,эвристика,индивидуальные/цикличные,универсален
121,Регуляция психического здоровья через мультидисциплинарные команды,Да,состояние,эвристика,коллективные/постепенные,уникален
122,Интеграция нутрицевтики и фитнес-программ,Да,поведение,эвристика,индивидуальные/цикличные,универсален
123,Сочетание фармакологии и духовных практик,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
124,Регуляция воспалительных процессов через комплексное питание и БАД,Да,функция,эвристика,индивидуальные/постепенные,универсален
125,Интеграция психотерапии и остеопатии,Да,структура,эвристика,индивидуальные/постепенные,уникален
126,Сочетание биомедицинских методов и метта-медитации,Да,состояние,эвристика,индивидуальные/цикличные,уникален
127,Регуляция эндокринных нарушений через нутригеномные подходы,Да,функция,эвристика,индивидуальные/постепенные,уникален
128,Интеграция цифрового мониторинга и нутрицевтики,Да,технология/инфраструктура,эвристика,индивидуальные/цикличные,уникален
129,Сочетание фитотерапии и когнитивной психотерапии,Да,состояние,эвристика,индивидуальные/постепенные,уникален
130,Регуляция метаболизма через комплексные протоколы,Да,функция,эвристика,индивидуальные/постепенные,универсален
131,Интеграция телесной терапии и биомедицинских методов,Да,структура,эвристика,индивидуальные/дискретные,уникален
132,Сочетание mindfulness и стандартных реабилитационных подходов,Да,состояние,эвристика,индивидуальные/цикличные,универсален
133,Регуляция функций ЖКТ через диету и психотерапию,Да,функция,эвристика,индивидуальные/постепенные,универсален
134,Интеграция остеопатии и нутрицевтики,Да,структура,эвристика,индивидуальные/постепенные,уникален
135,Сочетание традиционных методов и йоги при стрессах,Да,состояние,эвристика,индивидуальные/цикличные,универсален
136,Регуляция когнитивных нарушений через телемедицину и терапию,Да,технология/инфраструктура,эвристика,индивидуальные/постепенные,уникален
137,Интеграция фитотерапии и телесных практик,Да,содержание,эвристика,индивидуальные/постепенные,уникален
138,Сочетание фармакологии и медитации при тревожных расстройствах,Да,состояние,эвристика,индивидуальные/цикличные,универсален
139,Регуляция артериального давления через диету и остеопатию,Да,функция,эвристика,индивидуальные/постепенные,уникален
140,Интеграция психотерапии и музыкотерапии при выгорании,Да,состояние,эвристика,индивидуальные/цикличные,универсален
141,Сочетание БАД и дыхательных практик,Да,функция,эвристика,индивидуальные/цикличные,уникален
142,Регуляция сна через мультидисциплинарные протоколы,Да,время/ритм,эвристика,индивидуальные/цикличные,универсален
143,Интеграция остеопатии и акупунктуры,Да,структура,эвристика,индивидуальные/дискретные,универсален
144,Сочетание психотерапии и когнитивных тренингов,Да,состояние,эвристика,индивидуальные/постепенные,универсален
145,Регуляция функций опорно-двигательной системы через интегративные методы,Да,функция,эвристика,индивидуальные/постепенные,универсален
146,Интеграция фармакологии и диетологии при диабете,Да,функция,эвристика,индивидуальные/постепенные,универсален
147,Сочетание традиционной медицины и арт-терапии,Да,состояние,эвристика,индивидуальные/цикличные,универсален
148,Регуляция эмоциональных нарушений через комплексные протоколы,Да,состояние,эвристика,индивидуальные/постепенные,уникален
149,Интеграция нутрицевтики и остеопатии,Да,структура,эвристика,индивидуальные/постепенные,уникален
150,Сочетание биофидбэка и фармакологии,Да,технология/инфраструктура,эвристика,индивидуальные/цикличные,уникален
151,Регуляция когнитивных функций через медитацию и терапию,Да,функция,эвристика,индивидуальные/цикличные,универсален
152,Интеграция фитотерапии и остеопатических протоколов,Да,структура,эвристика,индивидуальные/постепенные,уникален
153,Сочетание психотерапии и нутригенетики,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
154,Регуляция иммунитета через психотерапию и БАД,Да,функция,эвристика,индивидуальные/постепенные,универсален
155,Интеграция остеопатии и цифровых технологий,Да,технология/инфраструктура,эвристика,индивидуальные/дискретные,уникален
156,Сочетание когнитивной терапии и йоги,Да,состояние,эвристика,индивидуальные/цикличные,универсален
157,Регуляция психоэмоциональной устойчивости через интегративные методы,Да,состояние,эвристика,индивидуальные/постепенные,уникален
158,Интеграция нутрицевтики и метта-медитации,Да,состояние,эвристика,индивидуальные/постепенные,уникален
159,Сочетание фитотерапии и фармакологии при хронических заболеваниях,Да,функция,эвристика,индивидуальные/постепенные,универсален
160,Регуляция функций мозга через мультидисциплинарные подходы,Да,функция,эвристика,индивидуальные/постепенные,уникален
161,Интеграция психотерапии и традиционных религиозных практик,Да,идентичность/границы,эвристика,индивидуальные/постепенные,уникален
162,Сочетание остеопатии и дыхательных техник,Да,структура,эвристика,индивидуальные/цикличные,универсален
163,Регуляция функций печени и почек через комбинированные методы,Да,функция,эвристика,индивидуальные/постепенные,универсален
164,Интеграция фармакологии и mindfulness,Да,состояние,эвристика,индивидуальные/постепенные,уникален
165,Сочетание психотерапии и фитотерапии при тревожности,Да,состояние,эвристика,индивидуальные/постепенные,уникален
166,Регуляция метаболических процессов через мультидисциплинарные команды,Да,функция,эвристика,коллективные/постепенные,уникален
167,Интеграция остеопатии и когнитивных практик,Да,структура,эвристика,индивидуальные/постепенные,уникален
168,Сочетание БАД и музыкотерапии,Да,состояние,эвристика,индивидуальные/цикличные,уникален
169,Регуляция психосоматических заболеваний через интегративные методы,Да,состояние,эвристика,индивидуальные/постепенные,уникален
170,Интеграция традиционной медицины и телесной терапии,Да,структура,эвристика,индивидуальные/постепенные,универсален
