№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Определение конституционного типа пациента,Да,идентичность/границы,эвристика,индивидуальные/неформальные,уникален
2,Подбор препарата по принципу подобия,Да,состояние,закон,индивидуальные/дискретные,уникален
3,Проведение реперторизации (поиск симптомов в репертории),Да,структура,эвристика,индивидуальные/институциональные,уникален
4,Приготовление матричной настойки,Нет,тело/материя,закон,институциональные/дискретные,уникален
5,Разведение вещества (децимальное, сотенное, LM),Нет,тело/материя,закон,институциональные/цикличные,уникален
6,Потенцирование (встряхивание раствора),Нет,тело/материя,закон,институциональные/цикличные,уникален
7,Введение препарата в гранулах,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
8,Приём препарата в каплях,Да,тело/материя,эвристика,индивидуальные/дискретные,уникален
9,Наблюдение за гомеопатическим обострением,Да,состояние,эвристика,индивидуальные/постепенны
121,Регистрация ухудшения от табака,Да,содержание,эвристика,индивидуальные/цикличные,универсален
122,Регистрация улучшения от физических упражнений,Да,поведение,эвристика,индивидуальные/цикличные,универсален
123,Регистрация ухудшения от физических упражнений,Да,поведение,эвристика,индивидуальные/цикличные,универсален
124,Регистрация улучшения от эмоциональной поддержки,Да,отношения,эвристика,индивидуальные/цикличные,универсален
125,Регистрация ухудшения от эмоционального стресса,Да,состояние,эвристика,индивидуальные/цикличные,универсален
126,Регистрация улучшения от смеха,Да,состояние,эвристика,индивидуальные/цикличные,универсален
127,Регистрация ухудшения от смеха,Да,состояние,эвристика,индивидуальные/цикличные,универсален
128,Регистрация улучшения от пения,Да,дискурс,эвристика,индивидуальные/цикличные,универсален
129,Регистрация ухудшения от пения,Да,дискурс,эвристика,индивидуальные/цикличные,универсален
130,Регистрация улучшения от медитации,Да,состояние,эвристика,индивидуальные/цикличные,универсален
131,Регистрация ухудшения от медитации,Да,состояние,эвристика,индивидуальные/цикличные,редко
132,Регистрация улучшения от духовных практик,Да,идентичность/границы,эвристика,индивидуальные/цикличные,универсален
133,Регистрация ухудшения от духовных практик,Да,идентичность/границы,эвристика,индивидуальные/цикличные,редко
134,Регистрация улучшения от пребывания на солнце,Да,состояние,эвристика,индивидуальные/цикличные,универсален
135,Регистрация ухудшения от пребывания на солнце,Да,состояние,эвристика,индивидуальные/цикличные,универсален
136,Регистрация улучшения от пребывания в тени,Да,состояние,эвристика,индивидуальные/цикличные,универсален
137,Регистрация ухудшения от пребывания в тени,Да,состояние,эвристика,индивидуальные/цикличные,универсален
138,Регистрация улучшения от пребывания у воды,Да,состояние,эвристика,индивидуальные/цикличные,универсален
139,Регистрация ухудшения от пребывания у воды,Да,состояние,эвристика,индивидуальные/цикличные,универсален
140,Регистрация улучшения от путешествий,Да,поведение,эвристика,индивидуальные/цикличные,универсален
141,Регистрация ухудшения от путешествий,Да,поведение,эвристика,индивидуальные/цикличные,универсален
142,Регистрация улучшения от чтения,Да,дискурс,эвристика,индивидуальные/цикличные,универсален
143,Регистрация ухудшения от чтения,Да,дискурс,эвристика,индивидуальные/цикличные,универсален
144,Регистрация улучшения от тишины,Да,состояние,эвристика,индивидуальные/цикличные,универсален
145,Регистрация ухудшения от тишины,Да,состояние,эвристика,индивидуальные/цикличные,редко
146,Регистрация улучшения от громких звуков,Да,состояние,эвристика,индивидуальные/цикличные,редко
147,Регистрация ухудшения от громких звуков,Да,состояние,эвристика,индивидуальные/цикличные,универсален
148,Регистрация улучшения от прикосновения к земле,Да,тело/материя,эвристика,индивидуальные/цикличные,универсален
149,Регистрация ухудшения от прикосновения к земле,Да,тело/материя,эвристика,индивидуальные/цикличные,редко
150,Регистрация улучшения при перемене места,Да,пространство,эвристика,индивидуальные/цикличные,универсален
151,Регистрация ухудшения при перемене места,Да,пространство,эвристика,индивидуальные/цикличные,универсален
