№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Речевая активация,Да,Состояние,Устойчивость,"Мгновенные, активные",Аналоги: нейролингвистика
2,Речевое торможение,Да,Состояние,Экономия,"Мгновенные, активные",Аналоги: нейрофизиология
3,Эвокация слова,Да,Содержание,Ассоциация,Активные,Аналоги: память
4,Забывание слова (лексическая афазия),Нет,Содержание,Утрата,Спонтанные,Аналоги: нейропатология
5,Ошибки оговорки (парафазии),Нет,Структура,Случайность,Спонтанные,Аналоги: фонетика (метатеза)
6,Ошибки переключения (слово/морфема),Нет,Структура,Случайность,Спонтанные,Аналоги: морфология
7,Лексическая аккомодация,Да,Содержание,Гармония,Активные,Аналоги: социолингвистика
8,Приминг лексический,Да,Содержание,Ассоциация,Активные,Аналоги: психология (прайминг)
9,Интерференция когнитивная,Нет,Содержание,Конфликт,Активные,Аналоги: нейропсихология
10,Автоматизация речи,Да,Состояние,Экономия,Постепенные,Аналоги: моторика
11,Деавтоматизация речи,Да,Состояние,Контроль,Постепенные,Аналоги: обучение
12,Мониторинг речи,Да,Состояние,Контроль,Активные,Аналоги: менеджмент
13,Речевой контроль,Да,Состояние,Иерархия,Активные,Аналоги: психология (самоконтроль)
14,Мысленная речь (внутренняя),Да,Состояние,Устойчивость,Активные,Аналоги: когнитивная наука
15,Диалог внутриречевой,Да,Структура,Рефлексия,Активные,Аналоги: философия
16,Актуализация концепта,Да,Содержание,Ассоциация,Активные,Аналоги: семантика
17,Рекатегоризация когнитивная,Да,Структура,Гармония,Активные,Аналоги: морфология
18,Метафора когнитивная,Нет,Содержание,Экспрессия,Активные,Аналоги: семантика
19,Фреймирование когнитивное,Да,Структура,Когнитивная организация,Активные,Аналоги: семантика
20,Сценаризация речи,Да,Структура,Иконичность,Активные,Аналоги: психология (сценарии)
21,Эмоциональная модуляция речи,Да,Состояние,Экспрессия,Активные,Аналоги: музыка (модуляция)
22,Мотивационная окраска речи,Да,Содержание,Экспрессия,Активные,Аналоги: психология мотивации
23,Аффективные сдвиги в речи,Нет,Состояние,Экспрессия,Активные,Аналоги: нейропсихология
24,Речевые паттерны тревожности,Нет,Содержание,Состояние,Активные,Аналоги: психотерапия
25,Речевые паттерны депрессии,Нет,Содержание,Состояние,Активные,Аналоги: психотерапия
26,Психолингвистическая адаптация,Да,Содержание,Гармония,Постепенные,Аналоги: социолингвистика
27,Словообразовательные эвристики,Да,Структура,Экономия,Активные,Аналоги: морфология
28,Инференция когнитивная,Да,Содержание,Вывод,Активные,Аналоги: семантика
29,Амбигуизация восприятия,Нет,Содержание,Случайность,Спонтанные,Аналоги: семантика
30,Дизамбигуизация восприятия,Да,Содержание,Ясность,Активные,Аналоги: семантика
31,Эффект частотности,Да,Параметр,Экономия,Постепенные,Аналоги: статистика
32,Эффект новизны,Да,Параметр,Экспрессия,Активные,Аналоги: психология
33,Эффект интерференции,Нет,Содержание,Конфликт,Активные,Аналоги: психология (Струп-эффект)
34,Ошибки интерференции L2,Нет,Содержание,Конфликт,Активные,Аналоги: социолингвистика
35,Освоение грамматики,Да,Структура,Устойчивость,Постепенные,"Аналоги: морфология, синтаксис"
36,Освоение лексики,Да,Содержание,Устойчивость,Постепенные,Аналоги: семантика
37,Речевое прогнозирование,Да,Содержание,Предсказуемость,Активные,Аналоги: нейролингвистика
38,Речевой прайминг контекстный,Да,Содержание,Ассоциация,Активные,Аналоги: психология
39,Восстановление речевых паттернов,Да,Содержание,Гармония,Постепенные,Аналоги: нейропластичность
40,Ошибки spoonerism,Нет,Структура,Случайность,Спонтанные,Аналоги: фонетика (метатеза)
41,Ошибки malapropism,Нет,Содержание,Случайность,Спонтанные,Аналоги: семантика
42,Речевые стереотипы,Да,Содержание,Экономия,Постепенные,Аналоги: культура
43,Импровизация речевая,Да,Структура,Экспрессия,Активные,"Аналоги: музыка, театр"
44,Внутренняя декламация,Да,Содержание,Экспрессия,Активные,Аналоги: искусство
45,Речевые репетиции,Да,Структура,Подготовка,Активные,Аналоги: обучение
