№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Ассимиляция,Условно,Структура,"Экономия, предсказуемость","Постепенные, спонтанные, пассивные","Аналоги: морфология (упрощение), синтаксис (согласование)"
2,Диссимиляция,Условно,Структура,"Дифференциация, ясность","Постепенные, спонтанные",Аналоги: социолингвистика (разграничение)
3,Эпентеза,Нет,Структура,"Устойчивость, гармония","Мгновенные, спонтанные",Аналоги: морфология (вставка морфем)
4,Элизия,Нет,Структура,Экономия,"Постепенные, спонтанные",Аналоги: прагматика (опущение слов)
5,Метатеза,Нет,Структура,"Экономия, случайность","Мгновенные, спонтанные",Аналоги: синтаксис (инверсия)
6,Редукция гласных,Нет,Параметр (качество),"Экономия, предсказуемость","Постепенные, пассивные",Уникален для фонетики
7,Ударение (сдвиг),Да,Параметр (просодия),"Иконичность, выделение","Активные, мгновенные",Аналоги: прагматика (фокус внимания)
8,Диэреза,Нет,Структура,Экономия,Спонтанные,Аналоги: морфология (редукция)
9,Протеза,Нет,Структура,Устойчивость,Мгновенные,Аналоги: морфология (префиксация)
10,Гаплология,Нет,Структура,Экономия,"Мгновенные, пассивные",Уникален для фонетики
11,Геминация,Да,Параметр (длительность),"Усиление, ритм",Активные/спонтанные,Аналоги: музыка (удвоение ритма)
12,Дегеминация,Нет,Параметр (длительность),Экономия,"Постепенные, пассивные",Уникален для фонетики
13,Насализация,Да,Состояние,"Устойчивость, фонетический контекст",Пассивные,Аналоги: биология (резонанс)
14,Деназализация,Да,Состояние,Ясность,Активные,Уникален для фонетики
15,Палатализация,Да,Состояние,"Иконичность, гармония",Спонтанные,Аналоги: морфология (смягчение)
16,Депалатализация,Да,Состояние,Ясность,Активные,Аналоги: морфология
17,Вокализация согласных,Нет,Структура,Устойчивость,Постепенные,Аналоги: музыка (смешение звуков)
18,Спирантизация,Нет,Структура,"Экономия, плавность",Постепенные,Аналоги: нейролингвистика (снижение напряжения)
19,Окклюзивизация,Нет,Структура,Усиление,Активные,Уникален для фонетики
20,Глоттализация,Нет,Состояние,"Усиление, экспрессия",Мгновенные,Аналоги: прагматика (усиление речи)
21,Лабиализация,Да,Состояние,"Устойчивость, гармония",Спонтанные,Аналоги: жесты (сопровождение)
22,Делабиализация,Да,Состояние,Ясность,Активные,Уникален для фонетики
23,Фарингализация,Нет,Состояние,Экспрессия,Активные,Уникален для фонетики
24,Веляризация,Да,Состояние,Гармония,Спонтанные,Аналоги: архитектура (устойчивость)
25,Ленишн (ослабление),Условно,Состояние,Экономия,Постепенные,Аналоги: психика (угасание)
26,Фортиция (усиление),Нет,Состояние,Усиление,Активные,Аналоги: психика (усиление реакции)
27,Аллофоническая вариация,Да,Состояние,"Устойчивость, гармония",Спонтанные,Аналоги: семантика (варианты значения)
28,Дифтонгизация,Нет,Структура,Иконичность,Постепенные,Аналоги: музыка (слияние тонов)
29,Монофтонгизация,Нет,Структура,Упрощение,Постепенные,Аналоги: семантика (редукция)
30,Йотация,Нет,Структура,Иконичность,Постепенные,Аналоги: морфология (смягчение)
31,Афереза,Нет,Структура,Экономия,Мгновенные,Аналоги: морфология
32,Апокопа,Нет,Структура,Экономия,Мгновенные,Аналоги: морфология
33,Синкопа,Нет,Структура,Экономия,Мгновенные,Аналоги: музыка (синкопа)
34,Протолингвистическая имитация (babbling),Нет,Состояние,"Экспрессия, освоение","Активные, спонтанные",Аналоги: психолингвистика (языковое развитие)
35,Просодическая адаптация,Да,Параметр,Гармония,Постепенные,"Аналоги: музыка, прагматика"
36,Коартикуляция,Нет,Состояние,"Экономия, предсказуемость",Мгновенные,Аналоги: нейропроцессы (наложение сигналов)
37,Регрессивная ассимиляция,Нет,Структура,Экономия,Мгновенные,Аналоги: морфология
38,Прогрессивная ассимиляция,Нет,Структура,Экономия,Мгновенные,Аналоги: морфология
