№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Речевая импликатура,Да,Отношения,"Экономия, кооперация",Активные,Аналоги: логика (импликация)
2,Пресуппозиция прагматическая,Да,Отношения,Устойчивость,Активные,Аналоги: семантика (пресуппозиция)
3,Дейксис,Нет,Отношения,Устойчивость,Активные,Аналоги: семантика (референция)
4,Акт иллокутивный,Нет,Состояние,Иконичность,Активные,Аналоги: перформативность
5,Акт перлокутивный,Нет,Состояние,Эффективность,Активные,Аналоги: психология (влияние)
6,Перформативность,Да,Состояние,Гармония,Активные,Аналоги: ритуалы
7,Соблюдение/нарушение максим Грайса,Да,Состояние,Кооперация/конфликт,Активные,Аналоги: социология
8,Ирония,Нет,Содержание,Контраст,Активные,Аналоги: риторика
9,Сарказм,Нет,Содержание,Экспрессия,Активные,Аналоги: риторика
10,Гипербола,Нет,Содержание,Экспрессия,Активные,Аналоги: риторика
11,Литота,Нет,Содержание,Смягчение,Активные,Аналоги: риторика
12,Эвфемизм прагматический,Да,Содержание,Смягчение,Активные,Аналоги: семантика
13,Дисфемизм прагматический,Да,Содержание,Усиление,Активные,Аналоги: семантика
14,Речевая стратегия,Да,Структура,Целенаправленность,Активные,Аналоги: менеджмент
15,Речевая тактика,Да,Структура,Целенаправленность,Активные,Аналоги: военное дело
16,Фрейм прагматический,Да,Структура,Устойчивость,Активные,Аналоги: психология (фрейм)
17,Манипуляция речевая,Нет,Содержание,Эффективность,Активные,Аналоги: психология
18,Убеждение,Нет,Содержание,Эффективность,Активные,Аналоги: риторика
19,Принуждение,Нет,Содержание,Эффективность,Активные,Аналоги: политика
20,Просьба,Да,Содержание,Кооперация,Активные,Аналоги: социология
21,Приказ,Да,Содержание,Иерархия,Активные,Аналоги: военное дело
22,Совет,Да,Содержание,Кооперация,Активные,Аналоги: психология
23,Предупреждение,Да,Содержание,Предсказуемость,Активные,Аналоги: юриспруденция
24,Извинение,Да,Содержание,Гармония,Активные,Аналоги: этика
25,Обещание,Да,Содержание,Устойчивость,Активные,Аналоги: право (контракт)
26,Клятва,Да,Содержание,Устойчивость,Активные,Аналоги: религия
27,Угроза,Да,Содержание,Иерархия,Активные,Аналоги: политика
28,Шутка,Да,Содержание,Экспрессия,Активные,Аналоги: культура
29,Оскорбление,Нет,Содержание,Экспрессия,Активные,Аналоги: социология
30,Комплимент,Да,Содержание,Гармония,Активные,Аналоги: психология
31,Фатическая коммуникация,Нет,Содержание,Социальная устойчивость,Активные,Аналоги: социолингвистика
32,Косвенная речь (прагматическая),Да,Структура,Экономия,Активные,Аналоги: семантика
33,Прямой речевой акт,Да,Структура,Ясность,Активные,Аналоги: логика
34,Косвенный речевой акт,Да,Структура,Экономия,Активные,Аналоги: семантика
35,Имплицитность,Нет,Содержание,Экономия,Постепенные,Аналоги: семантика
36,Эксплицитность,Нет,Содержание,Ясность,Активные,Аналоги: логика
37,Пресуппозиционное смещение,Нет,Отношения,Экспрессия,Активные,Уникален
38,Диалогизация,Да,Структура,Социальная устойчивость,Активные,Аналоги: литература
39,Монологизация,Да,Структура,Иерархия,Активные,Аналоги: политика
40,Интерактивные реплики,Да,Структура,Социальная регуляция,Активные,Аналоги: театр
41,Речевые жанры,Да,Структура,Культура,Активные,Аналоги: литература
42,Нарративизация,Да,Структура,Гармония,Активные,Аналоги: культура
43,Мета-коммуникация,Да,Содержание,Рефлексия,Активные,Аналоги: психология
44,Прагматическая адаптация,Да,Содержание,Гармония,Постепенные,Аналоги: социолингвистика
