№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Токенизация,Да,Структура,Дискретизация,"Мгновенные, активные",Аналоги: математика (дискретизация)
2,Сегментация текста,Да,Структура,Упорядоченность,Активные,Аналоги: психолингвистика (членение)
3,Морфологический анализ,Да,Структура,Устойчивость,Активные,Аналоги: морфология
4,Лемматизация,Да,Структура,Устойчивость,Активные,Аналоги: морфология
5,Стемминг,Да,Структура,Экономия,Активные,Аналоги: морфология
6,Частеречная разметка (POS-tagging),Да,Структура,Устойчивость,Активные,Аналоги: синтаксис
7,Синтаксический парсинг,Да,Структура,Иерархия,Активные,Аналоги: синтаксис
8,Дерево зависимостей,Да,Структура,Связность,Активные,Аналоги: биология (филогенез)
9,Конституентный разбор,Да,Структура,Иерархия,Активные,Аналоги: синтаксис
10,Семантическая разметка,Да,Содержание,Предсказуемость,Активные,Аналоги: семантика
11,Семантическое ролевое маркирование,Да,Содержание,Гармония,Активные,Аналоги: логика
12,Разрешение кореференции,Да,Отношения,Ясность,Активные,Аналоги: семантика
13,Распознавание именованных сущностей (NER),Да,Содержание,Идентификация,Активные,Аналоги: психолингвистика
14,Словарное векторное представление (word embeddings),Да,Структура,Иконичность,Активные,Аналоги: нейролингвистика
15,Контекстные вектора (transformers),Да,Структура,Гармония,Активные,Аналоги: когнитивные процессы
16,Машинный перевод,Да,Содержание,Экспрессия,Активные,Аналоги: билингвизм
17,Автоматическая аннотация дискурса,Да,Структура,Гармония,Активные,Аналоги: прагматика
18,Распознавание речи (ASR),Да,Содержание,Декодирование,Активные,Аналоги: нейролингвистика
19,Синтез речи (TTS),Да,Содержание,Кодирование,Активные,Аналоги: нейролингвистика
20,Диалоговое моделирование,Да,Структура,Кооперация,Активные,Аналоги: прагматика
21,Генерация текста,Да,Содержание,Экспрессия,Активные,Аналоги: психолингвистика
22,Резюмирование текста,Да,Содержание,Экономия,Активные,Аналоги: когнитивная наука
23,Классификация текста,Да,Содержание,Упорядоченность,Активные,Аналоги: семантика
24,Сентимент-анализ,Да,Содержание,Экспрессия,Активные,Аналоги: психология эмоций
25,Идентификация авторства,Да,Содержание,Анализ стиля,Активные,Аналоги: социолингвистика
26,Детекция плагиата,Да,Содержание,Идентификация,Активные,Аналоги: культура
27,Информационный поиск,Да,Содержание,Предсказуемость,Активные,Аналоги: когнитивная наука
28,Извлечение информации,Да,Содержание,Экономия,Активные,Аналоги: психология
29,Ответ на вопросы (QA),Да,Содержание,Экспрессия,Активные,Аналоги: прагматика
30,Диалоговый менеджмент,Да,Структура,Устойчивость,Активные,Аналоги: менеджмент
31,Детекция троллинга/токсичности,Да,Содержание,Социальная регуляция,Активные,Аналоги: социолингвистика
32,Генерация аргументации,Да,Содержание,Логика,Активные,Аналоги: риторика
33,Генерация нарратива,Да,Содержание,Культура,Активные,Аналоги: прагматика
34,Стилометрия,Да,Содержание,Анализ,Активные,Аналоги: литература
35,Парафразирование автоматическое,Да,Содержание,Экономия,Активные,Аналоги: синтаксис
36,Детекция фейков/дезинформации,Да,Содержание,Идентификация,Активные,Аналоги: социология
37,Автоматическая онтологизация,Да,Структура,Упорядоченность,Активные,Аналоги: философия
38,Мультимодальная интеграция (текст+изображение+звук),Да,Структура,Гармония,Активные,Аналоги: нейронаука
39,Диалог с памятью (retrieval-augmented generation),Да,Структура,Устойчивость,Активные,Аналоги: память человека
40,"Автоматическое исправление ошибок (spell checking, grammar correction)",Да,Структура,Устойчивость,Активные,Аналоги: психолингвистика
41,Zero-shot/ Few-shot обучение,Да,Содержание,Адаптация,Активные,Аналоги: когнитивная психология
42,Reinforcement Learning from Human Feedback (RLHF),Да,Содержание,Адаптация,Постепенные,Аналоги: психология обучения
43,Active learning,Да,Содержание,Адаптация,Постепенные,Аналоги: педагогика
44,Transfer learning,Да,Содержание,Адаптация,Постепенные,Аналоги: когнитивная психология
45,Multilingual modeling,Да,Содержание,Адаптация,Постепенные,Аналоги: билингвизм
46,Fine-tuning,Да,Содержание,Адаптация,Постепенные,Аналоги: психолингвистика (настройка)
