№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Код-свичинг,Да,Структура,"Гармония, социальная адаптация","Активные, мгновенные",Аналоги: психолингвистика
2,Код-миксинг,Да,Структура,Экспрессия,Активные,Аналоги: культура (смешение стилей)
3,Диглоссия,Нет,Состояние,Социальная устойчивость,Постепенные,Аналоги: биология (симбиоз)
4,Билингвизм,Да,Состояние,Устойчивость,Постепенные,Аналоги: нейролингвистика
5,Мультилингвизм,Да,Состояние,Устойчивость,Постепенные,Аналоги: культура
6,Языковой сдвиг,Нет,Состояние,Историческая динамика,Постепенные,Аналоги: семантика
7,Языковая смерть,Нет,Состояние,Утрата,Постепенные,Аналоги: биология (вымерзание)
8,Языковое возрождение,Да,Состояние,Гармония,Постепенные,Аналоги: культура (ренессанс)
9,Пиджинизация,Нет,Структура,Экономия,Постепенные,Аналоги: биология (гибридизация)
10,Креолизация,Нет,Структура,Экспрессия,Постепенные,Аналоги: культура
11,Лингва-франка,Нет,Состояние,Экономия,Постепенные,Аналоги: экономика (универсальная валюта)
12,Диалектализация,Нет,Структура,Дифференциация,Постепенные,Аналоги: биология (видообразование)
13,Стандартизация,Да,Структура,Устойчивость,Постепенные,Аналоги: промышленность
14,Нестандартизация,Да,Структура,Экспрессия,Активные,Аналоги: культура
15,Социальная стратификация речи,Нет,Отношения,Иерархия,Постепенные,Аналоги: социология
16,Гендерная маркированность речи,Нет,Содержание,Социальная регуляция,Постепенные,Аналоги: гендерные исследования
17,Возрастная вариация речи,Нет,Содержание,Социальная динамика,Постепенные,Аналоги: психология
18,Профессиональный жаргон,Нет,Содержание,Социальная идентификация,Активные,Аналоги: культура
19,Арго,Нет,Содержание,Социальная закрытость,Активные,Аналоги: криптография
20,Сленг,Нет,Содержание,Экспрессия,Активные,Аналоги: культура
21,Этнолект,Нет,Содержание,Социальная идентификация,Постепенные,Аналоги: антропология
22,Социолект,Нет,Содержание,Социальная идентификация,Постепенные,Аналоги: социология
23,Идиолект,Да,Содержание,Уникальность,Активные,Аналоги: психолингвистика
24,Аккомодация речевая,Да,Состояние,Гармония,Активные,Аналоги: психология (адаптация)
25,Дивергенция речевая,Да,Состояние,Дифференциация,Активные,Аналоги: биология
26,Конвергенция речевая,Да,Состояние,Гармония,Активные,Аналоги: биология
27,Стигматизация речи,Нет,Содержание,Социальная иерархия,Активные,Аналоги: социология
28,Престижность речи,Да,Содержание,Социальная динамика,Активные,Аналоги: экономика
29,Секретные языки,Нет,Структура,Социальная закрытость,Активные,Аналоги: криптография
30,Табуированная лексика,Нет,Содержание,Социальная регуляция,Активные,Аналоги: этика
31,Политкорректность,Да,Содержание,Социальная гармония,Постепенные,Аналоги: этика
32,Языковая дискриминация,Нет,Отношения,Иерархия,Активные,Аналоги: социология
33,Лингвистический пуризм,Да,Содержание,Устойчивость,Активные,Аналоги: культура
34,Калькирование социолингвистическое,Нет,Структура,Иконичность,Активные,Аналоги: морфология
35,Интерференция языковая,Нет,Структура,Устойчивость,Постепенные,Аналоги: нейролингвистика
36,Аттитюды к языку,Да,Состояние,Социальная динамика,Постепенные,Аналоги: психология
37,Лингвистическая идентичность,Да,Состояние,Социальная устойчивость,Постепенные,Аналоги: философия
38,Языковая политика,Нет,Отношения,Социальная регуляция,Активные,Аналоги: политика
39,Языковое планирование,Нет,Отношения,Социальная регуляция,Активные,Аналоги: менеджмент
40,Глобализация речи,Нет,Состояние,"Экономия, интеграция",Постепенные,Аналоги: экономика
41,Локализация речи,Нет,Состояние,Дифференциация,Постепенные,Аналоги: культура
42,Социальная адаптация речи,Да,Состояние,Гармония,Активные,Аналоги: психология
