№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Токенизация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
2,Нормализация текста,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
3,Стемминг,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
4,Лемматизация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
5,Удаление стоп-слов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
6,Часть речи (POS) tagging,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
7,Синтаксический разбор зависимостей,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
8,Распознавание именованных сущностей,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
9,Определение языка,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
10,Морфологический анализ,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
11,Сегментация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
12,Обучение word2vec,Нет,функция,эвристика,дискретные/континуальные,Уникальный
13,Контекстные эмбеддинги (BERT),Нет,функция,эвристика,дискретные/континуальные,Уникальный
14,Последовательная разметка,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
15,Разделение предложений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
16,Анализ тональности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
17,Разметка семантических ролей,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
18,Машинный перевод,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
19,Определение перефразирования,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
20,Суммаризация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
21,Ответ на вопросы,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
22,Классификация текста,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
23,Тематическое моделирование,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
24,Извлечение ключевых слов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
25,Проверка орфографии,Нет,структура,эвристика,дискретные/континуальные,Уникальный
26,Языковое моделирование,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
27,Синтаксический разбор,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
28,Разрешение неоднозначности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
29,Разрешение кореференции,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
30,Извлечение отношений,Нет,отношения,эвристика,дискретные/континуальные,Уникальный
31,Отслеживание состояния диалога,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
32,Распознавание намерений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
33,Заполнение слотов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
34,Генерация ответов чат-бота,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
35,Преобразование текста в речь,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
36,Преобразование речи в текст,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
37,Распознавание фонем,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
38,Моделирование произношения,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
39,Транслитерация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
40,Преобразование графем в фонемы,Нет,структура,эвристика,дискретные/континуальные,Уникальный
41,Генерация морфем,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
42,Автоматическая оценка текста (BLEU),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
43,Выравнивание,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
44,Вычисление TF-IDF,Да,содержание,эвристика,дискретные/континуальные,Уникальный
45,Взвешивание TF-IDF,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
46,Фильтрация стоп‑слов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
47,Связывание именованных сущностей,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
48,Морфологическая разметка,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
49,Предобучение языковой модели,Нет,функция,эвристика,дискретные/континуальные,Уникальный
50,Тонкая настройка модели,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
51,Разработка запросов (prompt engineering),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
52,Картирование эмбеддингов,Нет,функция,эвристика,дискретные/континуальные,Уникальный
53,Кросс‑лингвальный перенос,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
54,Субсловная токенизация (BPE),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
55,Кодирование байтового уровня,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
