№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Получение изображения,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
2,Предварительная обработка изображений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
3,Шумоподавление,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
4,Изменение размера,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
5,Преобразование цветового пространства,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
6,Выравнивание гистограммы,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
7,Обнаружение границ (Canny),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
8,Поиск контуров,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
9,Обнаружение углов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
10,Обнаружение блобов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
11,Пороговая сегментация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
12,Сегментация (водораздел),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
13,Морфологические операции,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
14,Выделение ROI,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
15,Обнаружение объектов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
16,Отслеживание объектов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
17,Оценка позы,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
18,Расчёт оптического потока,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
19,"Извлечение признаков (SIFT, SURF)",Нет,содержание,эвристика,дискретные/континуальные,Уникальный
20,Сопоставление признаков,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
21,Стерео совпадение,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
22,3D реконструкция,Нет,структура,эвристика,дискретные/континуальные,Уникальный
23,Калибровка камеры,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
24,Преобразование перспективы,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
25,Проецирование,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
26,Регистрация изображений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
27,Сшивание изображений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
28,Фоновой субстракции,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
29,Классификация сцен,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
30,Классификация изображений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
31,Семантическая сегментация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
32,Сегментация экземпляров,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
33,Определение saliency,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
34,Оценка глубины,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
35,Восстановление изображений,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
36,Суперразрешение,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
37,Дорисовка (inpainting),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
38,Обнаружение лица,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
39,Распознавание лица,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
40,Определение ключевых точек лица,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
41,Распознавание эмоций,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
42,Распознавание жестов руки,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
43,Обнаружение аномалий,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
44,Суммаризация видео,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
45,Извлечение ключевых кадров,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
46,Распознавание действий,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
47,Стилевой трансфер,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
48,Генерация изображений GAN,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
49,Наложение дополненной реальности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
50,Обработка облака точек,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
51,Обработка данных LiDAR,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
