№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Построение графа,Нет,структура,эвристика,дискретные/континуальные,Уникальный
2,Идентификация узлов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
3,Создание ребер,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
4,Обход графа (BFS),Нет,структура,эвристика,дискретные/континуальные,Уникальный
5,Обход графа (DFS),Нет,структура,эвристика,дискретные/континуальные,Уникальный
6,Выбор кратчайшего пути (Дейкстра),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
7,Поиск всех кратчайших путей (Флойд),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
8,Вычисление степени центральности,Да,содержание,эвристика,дискретные/континуальные,Уникальный
9,Вычисление близости центральности,Да,содержание,эвристика,дискретные/континуальные,Уникальный
10,Вычисление посреднической центральности,Да,содержание,эвристика,дискретные/континуальные,Уникальный
11,Расчёт PageRank,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
12,Eigenvector центральность,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
13,Кластеризация графа (поиск сообществ),Нет,структура,эвристика,дискретные/континуальные,Уникальный
14,Оптимизация модулярности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
15,Метод Лувена,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
16,Спектральная кластеризация,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
17,Разбиение графа,Нет,структура,эвристика,дискретные/континуальные,Уникальный
18,Поиск связных компонентов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
19,Сопоставление подграфов,Нет,структура,эвристика,дискретные/континуальные,Уникальный
20,Обнаружение мотивов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
21,Предсказание ссылок,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
22,Моделирование случайных блужданий,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
23,Встраивание узлов (node2vec),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
24,Слой графовой нейронной сети,Нет,структура,эвристика,дискретные/континуальные,Уникальный
25,Графовая свёртка,Нет,структура,эвристика,дискретные/континуальные,Уникальный
26,Графовое пулинг,Нет,структура,эвристика,дискретные/континуальные,Уникальный
27,Графовое внимание,Нет,структура,эвристика,дискретные/континуальные,Уникальный
28,Расчёт графового ядра,Нет,структура,эвристика,дискретные/континуальные,Уникальный
29,Тест изоморфизма,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
30,Раскраска графа,Нет,структура,эвристика,дискретные/континуальные,Уникальный
31,Минимальное остовное дерево,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
32,Максимальный поток,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
33,Анализ устойчивости сети,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
34,Вычисление ассортативности,Да,содержание,эвристика,дискретные/континуальные,Уникальный
35,Измерение плотности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
36,Обнаружение триад,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
37,Моделирование преференциального присоединения,Нет,отношения,эвристика,дискретные/континуальные,Уникальный
38,Генерация случайных графов (Эрдёш-Реньи),Нет,структура,эвристика,дискретные/континуальные,Уникальный
39,Моделирование малых миров (Уоттс-Строгац),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
40,Моделирование безмасштабных сетей (Барабаши-Альберт),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
41,Сэмплирование графа,Нет,структура,эвристика,дискретные/континуальные,Уникальный
42,k-core декомпозиция,Да,содержание,эвристика,дискретные/континуальные,Уникальный
43,Упорядочивание дегенерации,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
44,Анализ временных графов,Нет,структура,эвристика,дискретные/континуальные,Уникальный
45,Обновление динамического графа,Нет,состояние,эвристика,дискретные/континуальные,Уникальный
46,Отслеживание эволюции сообществ,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
47,Открытие ролей,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
48,Обнаружение аномалий в графах,Нет,структура,эвристика,дискретные/континуальные,Уникальный
49,Обработка неоднородных графов,Нет,структура,эвристика,дискретные/континуальные,Уникальный
