№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Проверка стационарности (ADF),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
2,Дифференцирование,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
3,Декомпозиция сезонности,Да,содержание,эвристика,дискретные/континуальные,Уникальный
4,Оценка тренда,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
5,Удаление тренда,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
6,Устранение сезонности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
7,Вычисление автокорреляции,Да,содержание,эвристика,дискретные/континуальные,Уникальный
8,Вычисление частичной автокорреляции,Да,содержание,эвристика,дискретные/континуальные,Уникальный
9,Выбор лага,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
10,Моделирование ARIMA,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
11,Оценка AR модели,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
12,Оценка MA модели,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
13,Моделирование ARMA,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
14,Подгонка модели ARIMA,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
15,Моделирование SARIMA,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
16,Моделирование ARIMAX,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
17,Векторная авторегрессия (VAR),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
18,Модель корректировки ошибок (VECM),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
19,Моделирование пространств состояний,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
20,Фильтр Калмана,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
21,Экспоненциальное сглаживание Холта-Винтерса,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
22,Простое скользящее среднее,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
23,Экспоненциальное скользящее среднее,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
24,Фурье-анализ,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
25,Вейвлет-преобразование,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
26,Оценка спектральной плотности,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
27,Рассчёт периодограммы,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
28,Кросс‑корреляционный анализ,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
29,Тест причинности Грейнджера,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
30,Тест на коинтеграцию,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
31,Расчёт импульсной характеристики,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
32,Прогнозирование,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
33,Построение прогнозного интервала,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
34,Анализ остатков,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
35,Обнаружение выбросов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
36,Обнаружение точек смены,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
37,Кластеризация временных рядов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
38,Классификация временных рядов,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
39,Динамическое выравнивание временных рядов (DTW),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
40,Сезонная корректировка (X-13),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
41,Извлечение тренд-цикла,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
42,Обнаружение аномалий (Isolation Forest),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
43,Скользящее окно,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
44,Запаздывающая регрессия,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
45,Фильтрация (фильтр Баттерворта),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
46,Преобразование Бокса-Кокса,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
47,Тест единичного корня (Phillips-Perron),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
48,Выбор модели (AIC/BIC),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
49,Оценка параметров (MLE),Нет,содержание,эвристика,дискретные/континуальные,Уникальный
50,Имитация случайного блуждания,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
51,Моделирование стохастического процесса,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
52,Расчёт ковариационной функции,Нет,содержание,эвристика,дискретные/континуальные,Уникальный
