№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Захват движения,Да,технология/инфраструктура,Трансформация движения в данные,"дискретные, индивидуальные",Уникально для цифрового танца
2,Интерактивная хореография,Да,функция,Обратная связь от системы,"непрерывные, коллективные",Уникально
3,Проекционное отображение,Да,пространство,Визуализация движений на поверхности,"дискретные, коллективные",Аналоги: театр
4,Использование сенсоров,Да,технология/инфраструктура,Датчики движения и биоданные,"непрерывные, индивидуальные",Уникально
5,Танец в VR/AR,Да,пространство,Иммерсивная среда,"непрерывные, индивидуальные",Уникально
6,Алгоритмическая композиция,Да,функция,Генерация движений программой,"постепенные, индивидуальные",Уникально
7,Кинематографическая постановка,Да,пространство,Режиссура для камеры,"дискретные, коллективные",Аналоги: кино
8,Телематическое выступление,Да,пространство,Синхронное исполнение на расстоянии,"непрерывные, коллективные",Уникально
9,Иммерсивные среды,Да,пространство,Погружение зрителя,"непрерывные, коллективные",Уникально
10,Использование метаверса,Да,пространство,Перформанс в виртуальных мирах,"непрерывные, индивидуальные",Уникально
11,Обработка данных движений,Да,технология/инфраструктура,Анализ биомеханики,"постепенные, индивидуальные",Уникально
12,Взаимодействие с AI,Да,технология/инфраструктура,Искусственный интеллект как соавтор,"непрерывные, коллективные",Уникально
13,Создание аватаров,Да,идентичность/границы,Воплощение в цифровом персонаже,"постепенные, индивидуальные",Уникально
14,Онлайн совместное создание,Да,отношения,Коллаборация через сеть,"непрерывные, коллективные",Уникально
15,Архивация цифрового танца,Да,память/наследие,Сохранение данных для будущего,"постепенные, институциональные",Уникально
