№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,линейная модель Шеннона-Уивера,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
2,модель Лассуэлла,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
3,модель Якобсона,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
4,транзакционная модель,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
5,интерактивная модель,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
6,ритуальная модель,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
7,культурная модель,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
8,сетевая модель,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
9,модель системной коммуникации,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
10,кибернетическая модель,Условно,модели/структуры коммуникации,репрезентация/упрощение/объяснение,дискурсивные; аналитические; институциональные,Аналоги: информатика—модели данных; лингвистика—структуры языка; философия—логика
11,кодирование,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
12,декодирование,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
13,интерпретация,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
14,ошибка декодирования,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
15,передача метасообщений,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
16,полифония сообщения,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
17,фреймирование сообщения,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
18,контекстуализация,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
19,репрезентация,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
20,омиссия информации,Условно,сообщения/кодирование/декодирование,кодирование/декодирование/шумоподавление,мгновенные; межличностные/массовые,Аналоги: информатика—кодирование; психология—перцепция; биология—сигнальные системы
21,оральная передача,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
22,письменная передача,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
23,печатная передача,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
24,радиофикация,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
25,телевизуализация,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
26,оцифровка,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
27,онлайн-канализация,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
28,медиатизация,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
29,кроссмедийность,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
30,трансмедийность,Условно,каналы/медиа/среды,передача/усиление/искажение,институциональные; массовые; сетевые,Аналоги: физика—передача сигналов; информатика—сети; экономика—рынки информации
31,обратная связь позитивная,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
32,обратная связь негативная,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
33,фидбек-луп,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
34,шум семантический,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
35,шум технический,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
36,шум психологический,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
37,шум культурный,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
38,редундантность,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
39,контркоммуникация,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
40,игнорирование,Условно,обратная связь/шумы,регуляция/устранение/адаптация,мгновенные; цикличные; корректирующие,Аналоги: кибернетика—обратная связь; техника—шумоподавление; психология—реакция
41,семиозис,Условно,знаки/символы/значения,семиозис/ресемантизация/интерпретация,дискурсивные; мгновенные/постепенные,Аналоги: семиотика—знаки; психология—символизм; культурология—репрезентация
42,ресемантизация,Условно,знаки/символы/значения,семиозис/ресемантизация/интерпретация,дискурсивные; мгновенные/постепенные,Аналоги: семиотика—знаки; психология—символизм; культурология—репрезентация
43,метафоризация,Условно,знаки/символы/значения,семиозис/ресемантизация/интерпретация,дискурсивные; мгновенные/постепенные,Аналоги: семиотика—знаки; психология—символизм; культурология—репрезентация
