№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Selective attention,Условно,содержание,принцип индивидуальных различий,индивидуальные/коллективные,аналогичен другим
2,Divided attention,Да,содержание,принцип клинической эффективности,дискретные/континуальные,аналогичен другим
3,Sustained attention,Условно,содержание,принцип памяти,явные/латентные,аналогичен другим
4,Perceptual encoding,Да,содержание,принцип социальной взаимности,индивидуальные/коллективные,аналогичен другим
5,Working memory rehearsal,Условно,содержание,принцип мотивационного баланса,дискретные/континуальные,аналогичен другим
6,Long‑term memory consolidation,Условно,содержание,принцип клинической эффективности,институциональные/неформальные,уникальный
7,Chunking of information,Условно,содержание,принцип эмоциональной гомеостаза,цикличные/каскадные,аналогичен другим
8,Pattern recognition,Нет,содержание,принцип социальной взаимности,цикличные/каскадные,уникальный
9,Mental imagery generation,Условно,содержание,принцип памяти,цикличные/каскадные,уникальный
10,Decision making under uncertainty,Нет,содержание,принцип клинической эффективности,цикличные/каскадные,аналогичен другим
11,Problem solving by heuristics,Условно,содержание,принцип восприятия,дискретные/континуальные,аналогичен другим
12,Logical reasoning,Да,содержание,принцип восприятия,цикличные/каскадные,аналогичен другим
13,Hypothesis testing,Да,содержание,принцип индивидуальных различий,эндогенные/экзогенные,аналогичен другим
14,Concept formation,Условно,содержание,принцип духовного развития,необходимые/возможные,аналогичен другим
15,Category learning,Нет,содержание,принцип клинической эффективности,институциональные/неформальные,аналогичен другим
16,Executive inhibition,Нет,содержание,принцип индивидуальных различий,институциональные/неформальные,аналогичен другим
17,Cognitive flexibility,Нет,содержание,принцип клинической эффективности,мгновенные/постепенные,аналогичен другим
18,Switching tasks,Нет,содержание,принцип социальной взаимности,индивидуальные/коллективные,аналогичен другим
19,Metacognitive monitoring,Нет,содержание,принцип духовного развития,дискретные/континуальные,уникальный
20,Analogical mapping,Нет,содержание,принцип мотивационного баланса,дискретные/континуальные,аналогичен другим
21,Schema activation,Условно,содержание,принцип духовного развития,индивидуальные/коллективные,уникальный
22,Script retrieval,Условно,содержание,принцип осознанности,необходимые/возможные,аналогичен другим
23,Information integration,Да,содержание,принцип осознанности,дискретные/континуальные,аналогичен другим
24,Attention shifting,Нет,содержание,принцип памяти,цикличные/каскадные,аналогичен другим
25,Priming effects,Да,содержание,принцип мотивационного баланса,эндогенные/экзогенные,аналогичен другим
26,Implicit learning,Нет,содержание,принцип эмоциональной гомеостаза,эндогенные/экзогенные,уникальный
27,Explicit learning,Да,содержание,принцип мотивационного баланса,дискретные/континуальные,уникальный
28,Semantic encoding,Нет,содержание,принцип осознанности,мгновенные/постепенные,аналогичен другим
29,Phonological processing,Условно,содержание,принцип мотивационного баланса,эндогенные/экзогенные,уникальный
30,Visuospatial processing,Да,содержание,принцип осознанности,дискретные/континуальные,аналогичен другим
31,Memory retrieval,Да,содержание,принцип когнитивной экономии,институциональные/неформальные,аналогичен другим
32,Encoding specificity,Нет,содержание,принцип мотивационного баланса,институциональные/неформальные,аналогичен другим
33,Contextual framing,Условно,содержание,принцип осознанности,дискретные/континуальные,аналогичен другим
34,Confirmation bias processing,Условно,содержание,принцип когнитивной экономии,необходимые/возможные,аналогичен другим
35,Anchoring adjustment,Нет,содержание,принцип клинической эффективности,цикличные/каскадные,аналогичен другим
36,Risk assessment,Нет,содержание,принцип нейронной пластичности,явные/латентные,уникальный
37,Cognitive appraisal,Условно,содержание,принцип индивидуальных различий,индивидуальные/коллективные,аналогичен другим
38,Working memory updating,Условно,содержание,принцип нейронной пластичности,цикличные/каскадные,аналогичен другим
39,Mental rotation,Нет,содержание,принцип когнитивной экономии,явные/латентные,аналогичен другим
40,Judgment of probability,Да,содержание,принцип восприятия,индивидуальные/коллективные,аналогичен другим
41,Estimating numerosity,Да,содержание,принцип мотивационного баланса,институциональные/неформальные,аналогичен другим
42,Subliminal perception,Да,содержание,принцип эмоциональной гомеостаза,дискретные/континуальные,аналогичен другим
43,Top‑down processing,Нет,содержание,принцип когнитивной экономии,дискретные/континуальные,аналогичен другим
44,Bottom‑up processing,Да,содержание,принцип нейронной пластичности,эндогенные/экзогенные,аналогичен другим
45,Signal detection,Нет,содержание,принцип духовного развития,цикличные/каскадные,аналогичен другим
46,Cognitive mapping,Да,содержание,принцип клинической эффективности,мгновенные/постепенные,аналогичен другим
47,Attentional blink,Нет,содержание,принцип духовного развития,институциональные/неформальные,аналогичен другим
48,Stroop interference,Условно,содержание,принцип духовного развития,необходимые/возможные,аналогичен другим
49,Dual coding,Нет,содержание,принцип развития,институциональные/неформальные,уникальный
