№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Neurocognitive assessment,Условно,тело/материя,принцип эмоциональной гомеостаза,институциональные/неформальные,аналогичен другим
2,Brain imaging analysis,Условно,тело/материя,принцип эмоциональной гомеостаза,индивидуальные/коллективные,аналогичен другим
3,Lesion mapping,Да,тело/материя,принцип нейронной пластичности,дискретные/континуальные,аналогичен другим
4,Functional MRI evaluation,Условно,тело/материя,принцип духовного развития,институциональные/неформальные,аналогичен другим
5,Electroencephalography recording,Условно,тело/материя,принцип духовного развития,необходимые/возможные,аналогичен другим
6,Cognitive rehabilitation,Да,тело/материя,принцип памяти,мгновенные/постепенные,уникальный
7,Brain injury assessment,Нет,тело/материя,принцип мотивационного баланса,эндогенные/экзогенные,аналогичен другим
8,Neurodevelopmental screening,Да,тело/материя,принцип эмоциональной гомеостаза,индивидуальные/коллективные,уникальный
9,Memory impairment evaluation,Условно,тело/материя,принцип социальной взаимности,дискретные/континуальные,аналогичен другим
10,Attention deficit diagnosis,Условно,тело/материя,принцип нейронной пластичности,эндогенные/экзогенные,аналогичен другим
11,Executive function training,Условно,тело/материя,принцип нейронной пластичности,институциональные/неформальные,аналогичен другим
12,Neuroplasticity enhancement,Нет,тело/материя,принцип мотивационного баланса,дискретные/континуальные,аналогичен другим
13,Neurofeedback training,Условно,тело/материя,принцип восприятия,дискретные/континуальные,аналогичен другим
14,Cortical stimulation,Да,тело/материя,принцип мотивационного баланса,необходимые/возможные,аналогичен другим
15,Neuropsychological testing,Условно,тело/материя,принцип эмоциональной гомеостаза,дискретные/континуальные,аналогичен другим
16,Cognitive decline monitoring,Нет,тело/материя,принцип индивидуальных различий,дискретные/континуальные,аналогичен другим
17,Aphasia therapy,Да,тело/материя,принцип памяти,необходимые/возможные,аналогичен другим
18,Traumatic brain injury management,Да,тело/материя,принцип восприятия,необходимые/возможные,аналогичен другим
19,Neurological disorder diagnosis,Условно,тело/материя,принцип восприятия,эндогенные/экзогенные,аналогичен другим
20,Pharmacological intervention,Нет,тело/материя,принцип духовного развития,эндогенные/экзогенные,аналогичен другим
21,Cognitive‑behavioral therapy for brain injury,Условно,тело/материя,принцип социальной взаимности,явные/латентные,уникальный
22,Neuropsychological report writing,Нет,тело/материя,принцип духовного развития,эндогенные/экзогенные,аналогичен другим
23,Synaptic function analysis,Нет,тело/материя,принцип духовного развития,явные/латентные,аналогичен другим
24,Neurodegeneration prevention,Нет,тело/материя,принцип индивидуальных различий,индивидуальные/коллективные,уникальный
25,Neural pathway tracing,Условно,тело/материя,принцип нейронной пластичности,институциональные/неформальные,аналогичен другим
26,Brain lateralization assessment,Условно,тело/материя,принцип когнитивной экономии,эндогенные/экзогенные,аналогичен другим
27,Executive dysfunction evaluation,Условно,тело/материя,принцип духовного развития,мгновенные/постепенные,аналогичен другим
28,Psychomotor slowing measurement,Нет,тело/материя,принцип духовного развития,дискретные/континуальные,аналогичен другим
29,Neurotoxicity evaluation,Да,тело/материя,принцип нейронной пластичности,дискретные/континуальные,аналогичен другим
30,Neurosurgical consultation,Условно,тело/материя,принцип восприятия,институциональные/неформальные,аналогичен другим
31,Brain tumor assessment,Нет,тело/материя,принцип духовного развития,эндогенные/экзогенные,аналогичен другим
32,Cognitive remediation,Условно,тело/материя,принцип клинической эффективности,мгновенные/постепенные,аналогичен другим
33,Vision and motor integration testing,Условно,тело/материя,принцип мотивационного баланса,индивидуальные/коллективные,уникальный
34,Learning disorder evaluation,Да,тело/материя,принцип восприятия,цикличные/каскадные,аналогичен другим
35,Neurocognitive aging research,Да,тело/материя,принцип эмоциональной гомеостаза,институциональные/неформальные,аналогичен другим
36,Neurogenesis stimulation,Нет,тело/материя,принцип осознанности,необходимые/возможные,аналогичен другим
37,Neuropsychological intervention planning,Да,тело/материя,принцип памяти,необходимые/возможные,аналогичен другим
38,Functional connectivity analysis,Нет,тело/материя,принцип мотивационного баланса,дискретные/континуальные,аналогичен другим
39,Spinal cord injury cognition assessment,Да,тело/материя,принцип эмоциональной гомеостаза,явные/латентные,аналогичен другим
40,Epilepsy cognition management,Да,тело/материя,принцип клинической эффективности,необходимые/возможные,аналогичен другим
41,Neuropsychological education,Условно,тело/материя,принцип духовного развития,мгновенные/постепенные,аналогичен другим
42,Brain dominance training,Да,тело/материя,принцип социальной взаимности,эндогенные/экзогенные,аналогичен другим
43,Cognitive mapping of brain regions,Нет,тело/материя,принцип нейронной пластичности,дискретные/континуальные,аналогичен другим
44,Neurobehavioral observation,Да,тело/материя,принцип духовного развития,эндогенные/экзогенные,аналогичен другим
45,Memory rehabilitation,Нет,тело/материя,принцип духовного развития,цикличные/каскадные,аналогичен другим
46,Cognitive control enhancement,Да,тело/материя,принцип осознанности,цикличные/каскадные,уникальный
47,Brain health promotion,Нет,тело/материя,принцип духовного развития,эндогенные/экзогенные,уникальный
48,Neural oscillation analysis,Условно,тело/материя,принцип когнитивной экономии,мгновенные/постепенные,аналогичен другим
