№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Goal setting,Нет,функция,принцип осознанности,необходимые/возможные,аналогичен другим
2,Goal striving,Да,функция,принцип эмоциональной гомеостаза,эндогенные/экзогенные,аналогичен другим
3,Intrinsic motivation enhancement,Нет,функция,принцип памяти,цикличные/каскадные,аналогичен другим
4,Extrinsic motivation utilization,Условно,функция,принцип нейронной пластичности,необходимые/возможные,аналогичен другим
5,Drive reduction,Условно,функция,принцип духовного развития,цикличные/каскадные,аналогичен другим
6,Needs assessment,Нет,функция,принцип духовного развития,эндогенные/экзогенные,уникальный
7,Hierarchy of needs progression,Нет,функция,принцип индивидуальных различий,дискретные/континуальные,аналогичен другим
8,Self‑determination support,Условно,функция,принцип когнитивной экономии,индивидуальные/коллективные,аналогичен другим
9,Autonomy support,Условно,функция,принцип эмоциональной гомеостаза,эндогенные/экзогенные,аналогичен другим
10,Competence support,Условно,функция,принцип осознанности,индивидуальные/коллективные,аналогичен другим
11,Relatedness support,Условно,функция,принцип индивидуальных различий,институциональные/неформальные,аналогичен другим
12,Achievement motivation cultivation,Нет,функция,принцип индивидуальных различий,эндогенные/экзогенные,аналогичен другим
13,Power motivation management,Условно,функция,принцип нейронной пластичности,необходимые/возможные,аналогичен другим
14,Affiliation motivation management,Да,функция,принцип мотивационного баланса,дискретные/континуальные,аналогичен другим
15,Reward sensitivity adjustment,Нет,функция,принцип духовного развития,дискретные/континуальные,аналогичен другим
16,Punishment sensitivity adjustment,Да,функция,принцип социальной взаимности,мгновенные/постепенные,аналогичен другим
17,Self‑efficacy strengthening,Нет,функция,принцип развития,явные/латентные,аналогичен другим
18,Expectancy formation,Нет,функция,принцип клинической эффективности,индивидуальные/коллективные,аналогичен другим
19,Value attribution,Нет,функция,принцип памяти,дискретные/континуальные,уникальный
20,Effort justification,Нет,функция,принцип клинической эффективности,индивидуальные/коллективные,аналогичен другим
21,Delay discounting regulation,Да,функция,принцип восприятия,дискретные/континуальные,аналогичен другим
22,Motivational interviewing,Условно,функция,принцип мотивационного баланса,необходимые/возможные,аналогичен другим
23,Procrastination reduction,Условно,функция,принцип клинической эффективности,индивидуальные/коллективные,аналогичен другим
24,Self‑regulation,Да,функция,принцип памяти,явные/латентные,аналогичен другим
25,Grit development,Нет,функция,принцип развития,индивидуальные/коллективные,аналогичен другим
26,Flow state induction,Да,функция,принцип развития,дискретные/континуальные,уникальный
27,Incentive salience modulation,Условно,функция,принцип развития,явные/латентные,аналогичен другим
28,Goal orientation clarification,Нет,функция,принцип развития,необходимые/возможные,аналогичен другим
29,Implementation intention formation,Да,функция,принцип социальной взаимности,дискретные/континуальные,аналогичен другим
30,Feedback seeking,Да,функция,принцип индивидуальных различий,дискретные/континуальные,аналогичен другим
31,Self‑rewards,Да,функция,принцип социальной взаимности,явные/латентные,уникальный
32,Habit formation,Нет,функция,принцип мотивационного баланса,необходимые/возможные,уникальный
33,Persistence training,Условно,функция,принцип эмоциональной гомеостаза,цикличные/каскадные,аналогичен другим
34,Motivational arousal management,Нет,функция,принцип развития,индивидуальные/коллективные,аналогичен другим
35,Goal disengagement,Да,функция,принцип эмоциональной гомеостаза,институциональные/неформальные,аналогичен другим
36,Motivational conflict resolution,Условно,функция,принцип эмоциональной гомеостаза,индивидуальные/коллективные,уникальный
37,Approach motivation balancing,Условно,функция,принцип восприятия,явные/латентные,аналогичен другим
38,Avoidance motivation balancing,Нет,функция,принцип осознанности,институциональные/неформальные,аналогичен другим
39,Motivational priming,Нет,функция,принцип осознанности,мгновенные/постепенные,аналогичен другим
40,Regulatory focus alignment,Да,функция,принцип духовного развития,необходимые/возможные,уникальный
41,Mastery orientation encouragement,Условно,функция,принцип развития,дискретные/континуальные,аналогичен другим
42,Performance orientation adjustment,Условно,функция,принцип эмоциональной гомеостаза,эндогенные/экзогенные,уникальный
43,Social motivation facilitation,Да,функция,принцип осознанности,дискретные/континуальные,аналогичен другим
44,Intrinsic goal identification,Нет,функция,принцип развития,эндогенные/экзогенные,аналогичен другим
45,Extrinsic reward structuring,Условно,функция,принцип эмоциональной гомеостаза,необходимые/возможные,аналогичен другим
46,Progress monitoring,Да,функция,принцип мотивационного баланса,эндогенные/экзогенные,аналогичен другим
47,Motivational climate design,Да,функция,принцип клинической эффективности,необходимые/возможные,аналогичен другим
48,Self‑control enhancement,Условно,функция,принцип духовного развития,цикличные/каскадные,уникальный
