№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Trait assessment,Условно,идентичность/границы,принцип эмоциональной гомеостаза,явные/латентные,аналогичен другим
2,Self‑report inventory,Нет,идентичность/границы,принцип восприятия,эндогенные/экзогенные,аналогичен другим
3,Projective testing,Условно,идентичность/границы,принцип восприятия,индивидуальные/коллективные,аналогичен другим
4,Factor analysis,Да,идентичность/границы,принцип духовного развития,мгновенные/постепенные,аналогичен другим
5,Personality profiling,Да,идентичность/границы,принцип эмоциональной гомеостаза,эндогенные/экзогенные,уникальный
6,Temperament analysis,Да,идентичность/границы,принцип индивидуальных различий,эндогенные/экзогенные,аналогичен другим
7,Character strength identification,Условно,идентичность/границы,принцип социальной взаимности,индивидуальные/коллективные,аналогичен другим
8,Personality development tracking,Нет,идентичность/границы,принцип памяти,цикличные/каскадные,аналогичен другим
9,Self‑concept clarity enhancement,Да,идентичность/границы,принцип мотивационного баланса,дискретные/континуальные,аналогичен другим
10,Identity narrative construction,Нет,идентичность/границы,принцип когнитивной экономии,явные/латентные,уникальный
11,Self‑esteem enhancement,Да,идентичность/границы,принцип осознанности,индивидуальные/коллективные,аналогичен другим
12,Self‑efficacy building,Нет,идентичность/границы,принцип мотивационного баланса,институциональные/неформальные,аналогичен другим
13,Self‑monitoring,Да,идентичность/границы,принцип мотивационного баланса,институциональные/неформальные,аналогичен другим
14,Defense mechanism recognition,Условно,идентичность/границы,принцип восприятия,мгновенные/постепенные,аналогичен другим
15,Locus of control analysis,Условно,идентичность/границы,принцип осознанности,институциональные/неформальные,аналогичен другим
16,Personality stability assessment,Нет,идентичность/границы,принцип памяти,цикличные/каскадные,аналогичен другим
17,Genetic predisposition analysis,Да,идентичность/границы,принцип когнитивной экономии,мгновенные/постепенные,аналогичен другим
18,Environmental influence mapping,Условно,идентичность/границы,принцип развития,необходимые/возможные,аналогичен другим
19,Personality change intervention,Нет,идентичность/границы,принцип социальной взаимности,мгновенные/постепенные,аналогичен другим
20,Personality pathology diagnosis,Условно,идентичность/границы,принцип мотивационного баланса,необходимые/возможные,аналогичен другим
21,Trait‑behaviour correlation,Условно,идентичность/границы,принцип нейронной пластичности,явные/латентные,аналогичен другим
22,Cross‑situational consistency evaluation,Да,идентичность/границы,принцип индивидуальных различий,цикличные/каскадные,уникальный
23,Personality typology classification,Нет,идентичность/границы,принцип развития,явные/латентные,аналогичен другим
24,Big Five scoring,Да,идентичность/границы,принцип памяти,мгновенные/постепенные,аналогичен другим
25,Person‑situation interaction analysis,Нет,идентичность/границы,принцип эмоциональной гомеостаза,дискретные/континуальные,аналогичен другим
26,Self‑discrepancy assessment,Нет,идентичность/границы,принцип нейронной пластичности,цикличные/каскадные,уникальный
27,Implicit personality theory evaluation,Нет,идентичность/границы,принцип индивидуальных различий,явные/латентные,аналогичен другим
28,Narrative identity exploration,Нет,идентичность/границы,принцип духовного развития,мгновенные/постепенные,аналогичен другим
29,Self‑regulation development,Нет,идентичность/границы,принцип памяти,дискретные/континуальные,уникальный
30,Psychoanalytic personality assessment,Нет,идентичность/границы,принцип когнитивной экономии,эндогенные/экзогенные,аналогичен другим
31,Trait activation manipulation,Да,идентичность/границы,принцип духовного развития,индивидуальные/коллективные,уникальный
32,Personality and health linkage,Нет,идентичность/границы,принцип нейронной пластичности,дискретные/континуальные,аналогичен другим
33,Personality intervention effectiveness,Нет,идентичность/границы,принцип духовного развития,цикличные/каскадные,аналогичен другим
34,Moral personality assessment,Условно,идентичность/границы,принцип развития,институциональные/неформальные,аналогичен другим
35,Self‑awareness training,Нет,идентичность/границы,принцип мотивационного баланса,цикличные/каскадные,аналогичен другим
36,Self‑compassion cultivation,Да,идентичность/границы,принцип развития,необходимые/возможные,аналогичен другим
37,Identity foreclosure prevention,Условно,идентичность/границы,принцип нейронной пластичности,цикличные/каскадные,аналогичен другим
38,Self‑authenticity promotion,Да,идентичность/границы,принцип индивидуальных различий,эндогенные/экзогенные,аналогичен другим
39,Trait resilience enhancement,Нет,идентичность/границы,принцип эмоциональной гомеостаза,индивидуальные/коллективные,аналогичен другим
40,Goal orientation assessment,Условно,идентичность/границы,принцип мотивационного баланса,мгновенные/постепенные,аналогичен другим
41,Personality feedback provision,Условно,идентичность/границы,принцип осознанности,дискретные/континуальные,аналогичен другим
42,Narrative coherence establishment,Условно,идентичность/границы,принцип индивидуальных различий,мгновенные/постепенные,аналогичен другим
43,Personality trait education,Условно,идентичность/границы,принцип эмоциональной гомеостаза,цикличные/каскадные,аналогичен другим
44,Self‑concept differentiation training,Нет,идентичность/границы,принцип эмоциональной гомеостаза,эндогенные/экзогенные,аналогичен другим
45,Situational selection,Условно,идентичность/границы,принцип восприятия,дискретные/континуальные,уникальный
46,Self‑presentation style adaptation,Да,идентичность/границы,принцип осознанности,институциональные/неформальные,уникальный
47,Character building,Условно,идентичность/границы,принцип социальной взаимности,цикличные/каскадные,аналогичен другим
