№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Создание темы,Нет,содержание,Инвенция,"индивидуальные, мгновенные",Рождение исходного материала
2,Развитие темы,Да,структура,Сонатная форма,"постепенные, континуальные",Эволюция идеи
3,Вариация мотива,Да,содержание,Вариационная техника,"дискретные, мгновенные",Изменяет мотив
4,Инструментовка,Да,технология/инфраструктура,Оркестровка,"коллективные, постепенные",Распределение партий по инструментам
5,Аранжировка,Да,структура,Аранжировка,"индивидуальные, возможные",Переработка существующей музыки
6,Наслоение голосов,Да,структура,Текстура,"постепенные, индивидуальные",Добавление слоёв
7,Контрапункт,Да,отношения,Контрапункт,"коллективные, постепенные",Несколько независимых линий
8,Формообразование,Нет,структура,Теория формы,"постепенные, коллективные",Создание архитектуры произведения
9,Планирование темпа,Да,время/ритм,Темповая организация,"дискретные, индивидуальные",Определяет скорости
10,Гармонические изменения,Да,функция,Гармония,"дискретные, возможные",Смена аккордов
11,Вставка соло,Да,содержание,Импровизация,"индивидуальные, мгновенные",Выделение одного инструмента
12,Создание кульминации,Нет,структура,Драматургия,"постепенные, коллективные",Пик напряжения
13,Динамическое моделирование,Да,состояние,Динамика,"постепенные, индивидуальные",Изменение громкости
14,Синкопирование,Да,время/ритм,Синкопа,"мгновенные, индивидуальные",Сдвиг акцентов
15,Разрежение фактуры,Да,структура,Текстура,"постепенные, коллективные",Уменьшение плотности
16,Смена регистра,Да,пространство,Регистрация,"мгновенные, индивидуальные",Перемещение мелодии вверх/вниз
17,Стилизация (жанровый синтез),Да,идентичность/границы,Стилевая синергия,"эндогенные/экзогенные, коллективные",Смешивает разные жанры
18,Полистилистика,Нет,структура,Полистилистика,"коллективные, постепенные",Сочетание многих форм
19,Ритмическая стратификация,Да,время/ритм,Полифония,"индивидуальные/коллективные, мгновенные",Слои разных ритмов
20,Создание хроматического напряжения,Да,содержание,Хроматизм,"постепенные, индивидуальные",Усиление напряжения за счёт хроматики
