№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,разработка политики,Нет,содержание,структурно-функциональный подход,мгновенные/постепенные,Аналоги
2,распределение ресурсов,Условно,отношения,эмпирическая верификация,дискретные/континуальные,Аналоги
3,налогообложение,Да,состояние,критическая теория,индивидуальные/коллективные,Аналоги
4,перераспределение,Нет,функция,поведенческий подход,эндогенные/экзогенные,Уникальный
5,регулирование,Условно,поведение,институционализм,институциональные/неформальные,Аналоги
6,дерегулирование,Да,нормы,культурный релятивизм,цикличные/каскадные,Аналоги
7,приватизация,Нет,институты,гегельянская диалектика,явные/латентные,Аналоги
8,национализация,Условно,дискурс,онтологический анализ,необходимые/возможные,Уникальный
9,торговые переговоры,Да,символы,герменевтика,мгновенные/постепенные,Аналоги
10,введение тарифов,Нет,значения,прагматизм,дискретные/континуальные,Аналоги
11,распределение субсидий,Условно,пространство,феноменология,индивидуальные/коллективные,Аналоги
12,социальные расходы,Да,время/ритм,системный анализ,эндогенные/экзогенные,Уникальный
13,введение мер жесткой экономии,Нет,технология/инфраструктура,стохастическое моделирование,институциональные/неформальные,Аналоги
14,монетарная корректировка,Условно,тело/материя,рациональный выбор,цикличные/каскадные,Аналоги
15,фискальный стимул,Да,экономика/обмен,структурно-функциональный подход,явные/латентные,Аналоги
16,дефицитное финансирование,Нет,идентичность/границы,эмпирическая верификация,необходимые/возможные,Уникальный
17,реструктуризация долга,Условно,память/наследие,критическая теория,мгновенные/постепенные,Аналоги
18,девальвация валюты,Да,структура,поведенческий подход,дискретные/континуальные,Аналоги
19,ревальвация валюты,Нет,содержание,институционализм,индивидуальные/коллективные,Аналоги
20,таргетирование инфляции,Условно,отношения,культурный релятивизм,эндогенные/экзогенные,Уникальный
21,контроль цен,Да,состояние,гегельянская диалектика,институциональные/неформальные,Аналоги
22,установление заработной платы,Нет,функция,онтологический анализ,цикличные/каскадные,Аналоги
23,регулирование рынка труда,Условно,поведение,герменевтика,явные/латентные,Аналоги
24,регулирование движения капитала,Да,нормы,прагматизм,необходимые/возможные,Уникальный
25,финансовая либерализация,Нет,институты,феноменология,мгновенные/постепенные,Аналоги
26,государственное вмешательство,Условно,дискурс,системный анализ,дискретные/континуальные,Аналоги
27,либерализация рынка,Да,символы,стохастическое моделирование,индивидуальные/коллективные,Аналоги
28,структурная перестройка,Нет,значения,рациональный выбор,эндогенные/экзогенные,Уникальный
29,экономические санкции,Условно,пространство,структурно-функциональный подход,институциональные/неформальные,Аналоги
30,экономическая интеграция,Да,время/ритм,эмпирическая верификация,цикличные/каскадные,Аналоги
31,экономическая дезинтеграция,Нет,технология/инфраструктура,критическая теория,явные/латентные,Аналоги
32,антикризисное управление,Условно,тело/материя,поведенческий подход,необходимые/возможные,Уникальный
33,использование кризиса,Да,экономика/обмен,институционализм,мгновенные/постепенные,Аналоги
34,выдача спасительных кредитов,Нет,идентичность/границы,культурный релятивизм,дискретные/континуальные,Аналоги
35,стабилизация экономики,Условно,память/наследие,гегельянская диалектика,индивидуальные/коллективные,Аналоги
36,смягчение неравенства,Да,структура,онтологический анализ,эндогенные/экзогенные,Уникальный
37,накопление богатства,Нет,содержание,герменевтика,институциональные/неформальные,Аналоги
38,планирование бюджета,Условно,отношения,прагматизм,цикличные/каскадные,Аналоги
39,обеспечение продовольственной безопасности,Да,состояние,феноменология,явные/латентные,Аналоги
40,принятие промышленной политики,Нет,функция,системный анализ,необходимые/возможные,Уникальный
41,привлечение инвестиций,Условно,поведение,стохастическое моделирование,мгновенные/постепенные,Аналоги
42,управление дефицитом,Да,нормы,рациональный выбор,дискретные/континуальные,Аналоги
43,управление резервами,Нет,институты,структурно-функциональный подход,индивидуальные/коллективные,Аналоги
44,контроль обменного курса,Условно,дискурс,эмпирическая верификация,эндогенные/экзогенные,Уникальный
45,заключение концессий,Да,символы,критическая теория,институциональные/неформальные,Аналоги
46,распределение квот,Нет,значения,поведенческий подход,цикличные/каскадные,Аналоги
47,лицензирование,Условно,пространство,институционализм,явные/латентные,Аналоги
48,установление минимальной зарплаты,Да,время/ритм,культурный релятивизм,необходимые/возможные,Уникальный
