№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Анализ звуковых ландшафтов,Условно,функция,принцип системности,эндогенные/экзогенные,Аналоги существуют
2,Исследование акустических технологий,Нет,структура,принцип взаимозависимости,индивидуальные/коллективные,Уникальный
3,Изучение звуковых артефактов,Да,время/ритм,принцип медиатеории,явные/латентные,Аналоги существуют
4,Интерпретация слушательского опыта,Условно,функция,принцип обратной связи,дискретные/континуальные,Аналоги существуют
5,Определение шумов,Условно,содержание,принцип эволюции,необходимые/возможные,Аналоги существуют
6,Исследование радио,Условно,содержание,принцип медиатеории,институциональные/неформальные,Аналоги существуют
7,Анализ звукозаписи,Нет,содержание,принцип эволюции,эндогенные/экзогенные,Уникальный
8,Изучение музыкального восприятия,Условно,дискурс,принцип интердисциплинарности,дискретные/континуальные,Уникальный
9,Определение частотных спектров,Нет,институты,принцип интердисциплинарности,необходимые/возможные,Аналоги существуют
10,Исследование акустической архитектуры,Нет,поведение,принцип устойчивости,необходимые/возможные,Уникальный
11,Изучение звуковой семиотики,Да,структура,принцип системности,цикличные/каскадные,Уникальный
12,Определение аудиторий,Да,институты,принцип интердисциплинарности,явные/латентные,Аналоги существуют
13,Анализ окружного звука,Нет,содержание,принцип медиатеории,дискретные/континуальные,Аналоги существуют
14,Исследование фоноархивов,Да,технология/инфраструктура,принцип адаптации,мгновенные/постепенные,Уникальный
15,Изучение истории звука,Условно,тело/материя,принцип взаимозависимости,эндогенные/экзогенные,Аналоги существуют
16,Определение звуковой политики,Условно,память/наследие,принцип этики,необходимые/возможные,Аналоги существуют
17,Анализ звуковых эффектов,Да,состояние,принцип обратной связи,цикличные/каскадные,Уникальный
18,Изучение музыкальных жанров,Условно,время/ритм,принцип интердисциплинарности,индивидуальные/коллективные,Аналоги существуют
19,Исследование звуковых карт,Условно,содержание,принцип медиатеории,эндогенные/экзогенные,Уникальный
20,Определение скорости звука,Нет,структура,принцип модальности,дискретные/континуальные,Аналоги существуют
21,Изучение слушательских практик,Условно,идентичность/границы,принцип эволюции,явные/латентные,Уникальный
22,Анализ шумовой среды,Условно,содержание,принцип критического анализа,дискретные/континуальные,Уникальный
23,Исследование фонографии,Да,отношения,принцип адаптации,необходимые/возможные,Аналоги существуют
24,Определение звуковых брендов,Да,структура,принцип модальности,необходимые/возможные,Аналоги существуют
25,Изучение биоакустики,Условно,институты,принцип системности,явные/латентные,Уникальный
26,Анализ аудиокниг,Да,время/ритм,принцип устойчивости,эндогенные/экзогенные,Аналоги существуют
27,Исследование звукоспектаклей,Условно,нормы,принцип конвергенции,цикличные/каскадные,Уникальный
28,Определение тональности,Да,содержание,принцип медиатеории,институциональные/неформальные,Аналоги существуют
29,Изучение аудиовизуальных работ,Да,пространство,принцип обратной связи,дискретные/континуальные,Уникальный
30,Определение ритмических структур,Да,значения,принцип интердисциплинарности,явные/латентные,Уникальный
31,Анализ аудио-инсталляций,Условно,время/ритм,принцип модальности,цикличные/каскадные,Аналоги существуют
32,Изучение слуховой памяти,Условно,время/ритм,принцип обратной связи,индивидуальные/коллективные,Уникальный
33,Определение качества записи,Условно,отношения,принцип целостности,цикличные/каскадные,Аналоги существуют
34,Исследование эхо,Да,идентичность/границы,принцип этики,цикличные/каскадные,Уникальный
35,Изучение аудиовизуального взаимодействия,Да,состояние,принцип медиатеории,институциональные/неформальные,Уникальный
36,Определение акустических ландшафтов природы,Нет,тело/материя,принцип устойчивости,дискретные/континуальные,Аналоги существуют
37,Анализ аудио-синтеза,Да,технология/инфраструктура,принцип устойчивости,мгновенные/постепенные,Уникальный
38,Определение звуковой идентичности,Да,значения,принцип системности,мгновенные/постепенные,Уникальный
39,Изучение акустического дизайна,Нет,символы,принцип эволюции,институциональные/неформальные,Аналоги существуют
40,Анализ звуковой стилистики,Условно,отношения,принцип интердисциплинарности,дискретные/континуальные,Аналоги существуют
41,Изучение слуховых фильтров,Нет,значения,принцип конвергенции,явные/латентные,Аналоги существуют
42,Определение саундтрека,Условно,тело/материя,принцип конвергенции,дискретные/континуальные,Уникальный
43,Изучение аудиокодеков,Да,институты,принцип модальности,мгновенные/постепенные,Уникальный
44,Анализ аудио-рекламы,Условно,нормы,принцип конвергенции,дискретные/континуальные,Аналоги существуют
45,Изучение саундскейпов,Нет,время/ритм,принцип системности,эндогенные/экзогенные,Уникальный
46,Определение акустической экологии,Да,экономика/обмен,принцип целостности,мгновенные/постепенные,Аналоги существуют
47,Анализ аудио-эффектов,Нет,дискурс,принцип этики,институциональные/неформальные,Аналоги существуют
48,Исследование голоса,Условно,время/ритм,принцип критического анализа,эндогенные/экзогенные,Уникальный
