№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,распорядок дня,Да,дискурс,принцип устойчивости,индивидуальные/коллективные,Уникальный
2,модели питания,Нет,функция,принцип уникальности,мгновенные/постепенные,Имеет аналоги
3,одежда и мода,Условно,содержание,принцип цикличности,индивидуальные/коллективные,Уникальный
4,обычаи и ритуалы,Да,время/ритм,принцип децентрализации,явные/латентные,Уникальный
5,семейные традиции,Нет,память/наследие,принцип уникальности,институциональные/неформальные,Уникальный
6,жилищные условия,Условно,структура,принцип взаимодействия,индивидуальные/коллективные,Редко встречается
7,структура семьи,Нет,дискурс,принцип взаимодействия,необходимые/возможные,Редко встречается
8,образование и воспитание,Нет,идентичность/границы,принцип уникальности,мгновенные/постепенные,Уникальный
9,религиозные практики,Нет,технология/инфраструктура,принцип взаимодействия,институциональные/неформальные,Редко встречается
10,народная медицина,Да,институты,принцип развития,индивидуальные/коллективные,Редко встречается
11,социальное поведение,Условно,пространство,принцип развития,цикличные/каскадные,Архетипический
12,праздники и фестивали,Да,состояние,принцип сложности,институциональные/неформальные,Архетипический
13,работа и ремесла,Нет,институты,принцип уникальности,институциональные/неформальные,Редко встречается
14,потребление и рынок,Нет,пространство,принцип сложности,эндогенные/экзогенные,Уникальный
15,досуг,Нет,символы,принцип эволюции,явные/латентные,Имеет аналоги
16,гендерные роли,Нет,институты,принцип цикличности,институциональные/неформальные,Редко встречается
17,сезонные циклы,Да,состояние,принцип сложности,цикличные/каскадные,Редко встречается
18,жизненный путь,Условно,тело/материя,принцип адаптации,индивидуальные/коллективные,Редко встречается
19,миграция и путешествия,Условно,символы,принцип устойчивости,индивидуальные/коллективные,Часто повторяется
20,социальная мобильность,Условно,структура,принцип эволюции,явные/латентные,Часто повторяется
21,отдых и развлечения,Нет,институты,принцип сложности,необходимые/возможные,Архетипический
22,питание и гастрономия,Да,технология/инфраструктура,принцип эволюции,эндогенные/экзогенные,Имеет аналоги
23,письменность и грамотность,Условно,значения,принцип цикличности,мгновенные/постепенные,Имеет аналоги
24,домашние животные,Условно,пространство,принцип причинности,индивидуальные/коллективные,Уникальный
25,воспитание детей,Да,время/ритм,принцип децентрализации,необходимые/возможные,Имеет аналоги
26,отношение к старости,Да,нормы,принцип эволюции,явные/латентные,Имеет аналоги
27,трудовые будни,Да,идентичность/границы,принцип адаптации,цикличные/каскадные,Уникальный
28,финансовые привычки,Условно,поведение,принцип взаимодействия,индивидуальные/коллективные,Редко встречается
29,репрезентация тела,Нет,экономика/обмен,принцип причинности,цикличные/каскадные,Имеет аналоги
30,оборудование дома,Нет,содержание,принцип адаптации,эндогенные/экзогенные,Уникальный
31,сельский уклад,Условно,пространство,принцип уникальности,институциональные/неформальные,Редко встречается
32,городская жизнь,Условно,функция,принцип адаптации,мгновенные/постепенные,Часто повторяется
33,общественные пространства,Да,состояние,принцип развития,необходимые/возможные,Имеет аналоги
34,санитария,Условно,функция,принцип сложности,индивидуальные/коллективные,Архетипический
35,коммунальные услуги,Условно,значения,принцип взаимодействия,цикличные/каскадные,Архетипический
36,истории семейных обедов,Условно,состояние,принцип децентрализации,мгновенные/постепенные,Редко встречается
37,традиции подарков,Да,идентичность/границы,принцип устойчивости,явные/латентные,Имеет аналоги
38,транспорт,Нет,память/наследие,принцип уникальности,дискретные/континуальные,Редко встречается
39,здравоохранение,Нет,время/ритм,принцип эволюции,институциональные/неформальные,Имеет аналоги
40,хозяйственные инструменты,Нет,институты,принцип уникальности,явные/латентные,Редко встречается
41,диета и приготовление пищи,Да,тело/материя,принцип причинности,цикличные/каскадные,Редко встречается
42,домашние обязанности,Да,технология/инфраструктура,принцип взаимодействия,эндогенные/экзогенные,Редко встречается
43,времяпрепровождение,Нет,функция,принцип взаимодействия,явные/латентные,Часто повторяется
44,ритуалы и суеверия,Нет,экономика/обмен,принцип адаптации,дискретные/континуальные,Архетипический
45,обучение ремеслам,Условно,отношения,принцип взаимодействия,эндогенные/экзогенные,Архетипический
