№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Анализ городских субкультур,Условно,отношения,принцип инноваций,цикличные/каскадные,Уникальный
2,Исследование процессов гентрификации,Да,тело/материя,принцип инноваций,индивидуальные/коллективные,Уникальный
3,Изучение городской бедности,Да,состояние,принцип устойчивости,эндогенные/экзогенные,Аналоги существуют
4,Анализ этнической сегрегации,Да,институты,принцип открытости,эндогенные/экзогенные,Аналоги существуют
5,Изучение сетей соседских отношений,Условно,содержание,принцип открытости,институциональные/неформальные,Аналоги существуют
6,Анализ миграционных потоков,Условно,пространство,принцип инклюзивности,эндогенные/экзогенные,Аналоги существуют
7,Исследование бездомности,Нет,технология/инфраструктура,принцип инклюзивности,институциональные/неформальные,Переносимый
8,Изучение социального капитала,Да,значения,принцип прозрачности,индивидуальные/коллективные,Переносимый
9,Опрос удовлетворенности жильем,Условно,состояние,принцип открытости,эндогенные/экзогенные,Уникальный
10,Анализ влияния архитектуры на сообщество,Да,пространство,принцип инклюзивности,дискретные/континуальные,Уникальный
11,Изучение политической активности в городе,Нет,нормы,принцип инноваций,необходимые/возможные,Аналоги существуют
12,Исследование влияния общественных пространств на взаимодействие,Условно,функция,принцип гибкости,индивидуальные/коллективные,Переносимый
13,Анализ социального неравенства,Условно,технология/инфраструктура,принцип открытости,индивидуальные/коллективные,Аналоги существуют
14,Исследование преступности,Да,тело/материя,принцип комплексности,дискретные/континуальные,Аналоги существуют
15,Изучение семейных структур в городе,Да,институты,принцип комплексности,институциональные/неформальные,Переносимый
16,Анализ изменения рабочих мест,Да,состояние,принцип адаптивности,цикличные/каскадные,Переносимый
17,Изучение цифрового разрыва,Да,состояние,принцип прозрачности,институциональные/неформальные,Уникальный
18,Оценка общественных услуг,Да,тело/материя,принцип инноваций,явные/латентные,Уникальный
19,Анализ влияния пандемий,Условно,институты,принцип открытости,мгновенные/постепенные,Переносимый
20,Изучение роли религии в городе,Да,память/наследие,принцип участия,явные/латентные,Переносимый
21,Анализ городской культурной политики,Нет,состояние,принцип инклюзивности,эндогенные/экзогенные,Переносимый
22,Исследование молодёжных движений,Условно,состояние,принцип инклюзивности,мгновенные/постепенные,Аналоги существуют
23,Изучение гендерной динамики,Нет,тело/материя,принцип интеграции,мгновенные/постепенные,Уникальный
24,Анализ политических протестов,Да,экономика/обмен,принцип справедливости,институциональные/неформальные,Переносимый
25,Исследование влияния туризма,Нет,состояние,принцип открытости,индивидуальные/коллективные,Переносимый
26,Оценка качества жизни жителей,Нет,тело/материя,принцип инноваций,мгновенные/постепенные,Уникальный
27,Изучение экономической мобильности,Условно,пространство,принцип справедливости,явные/латентные,Переносимый
28,Анализ влияния транспорта на сообщество,Да,значения,принцип гибкости,явные/латентные,Переносимый
29,Изучение транснациональных сетей,Да,дискурс,принцип устойчивости,необходимые/возможные,Переносимый
30,Изучение городской миграции,Нет,технология/инфраструктура,принцип адаптивности,дискретные/континуальные,Переносимый
31,Исследование кризиса жилья,Условно,память/наследие,принцип справедливости,эндогенные/экзогенные,Переносимый
32,Анализ развития городской периферии,Нет,время/ритм,принцип адаптивности,явные/латентные,Переносимый
33,Изучение теневой экономики,Нет,экономика/обмен,принцип участия,институциональные/неформальные,Аналоги существуют
34,Изучение влияния искусственного интеллекта,Условно,нормы,принцип открытости,цикличные/каскадные,Переносимый
35,Изучение волонтерских движений,Да,экономика/обмен,принцип устойчивости,мгновенные/постепенные,Переносимый
36,Анализ интеграции иммигрантов,Условно,содержание,принцип гибкости,индивидуальные/коллективные,Аналоги существуют
37,Исследование изменений в досуге,Условно,экономика/обмен,принцип участия,мгновенные/постепенные,Переносимый
38,Изучение городского образования,Да,значения,принцип участия,мгновенные/постепенные,Аналоги существуют
39,Анализ взаимоотношений между поколениями,Да,идентичность/границы,принцип гибкости,мгновенные/постепенные,Аналоги существуют
40,Исследование роли НКО,Да,значения,принцип интеграции,индивидуальные/коллективные,Аналоги существуют
41,Изучение влияния цифровых технологий,Нет,поведение,принцип устойчивости,дискретные/континуальные,Переносимый
42,Анализ распределения ресурсов,Нет,поведение,принцип гибкости,необходимые/возможные,Аналоги существуют
43,Исследование социальной мобильности,Условно,дискурс,принцип открытости,индивидуальные/коллективные,Переносимый
44,Изучение локальных сетей взаимообмена,Нет,значения,принцип инноваций,индивидуальные/коллективные,Уникальный
45,Анализ кибербезопасности в городе,Условно,содержание,принцип комплексности,цикличные/каскадные,Аналоги существуют
46,Изучение влияния культуры потребления,Да,идентичность/границы,принцип инклюзивности,институциональные/неформальные,Переносимый
47,Исследование социального доверия,Условно,содержание,принцип прозрачности,мгновенные/постепенные,Переносимый
48,Анализ отношений между классами,Условно,технология/инфраструктура,принцип адаптивности,необходимые/возможные,Переносимый
49,Изучение формирования идентичности,Да,поведение,принцип инклюзивности,индивидуальные/коллективные,Переносимый
50,Исследование проблем загрязнения,Да,нормы,принцип устойчивости,мгновенные/постепенные,Аналоги существуют
