№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Моделирование транспортных потоков,Да,состояние,принцип участия,необходимые/возможные,Переносимый
2,Проектирование дорожной сети,Да,память/наследие,принцип инклюзивности,явные/латентные,Переносимый
3,Планирование велосипедной инфраструктуры,Условно,функция,принцип гибкости,дискретные/континуальные,Уникальный
4,Планирование общественного транспорта,Да,содержание,принцип справедливости,необходимые/возможные,Переносимый
5,Проектирование транспортных узлов,Нет,отношения,принцип инноваций,цикличные/каскадные,Переносимый
6,Оптимизация расписаний,Условно,поведение,принцип справедливости,эндогенные/экзогенные,Переносимый
7,Разработка тарифной политики,Нет,состояние,принцип комплексности,институциональные/неформальные,Уникальный
8,Анализ транзитных коридоров,Условно,институты,принцип комплексности,необходимые/возможные,Уникальный
9,Проектирование пешеходных зон,Да,время/ритм,принцип устойчивости,цикличные/каскадные,Переносимый
10,Оценка транспортного спроса,Условно,институты,принцип инклюзивности,цикличные/каскадные,Переносимый
11,Комплексное моделирование грузовых перевозок,Условно,пространство,принцип адаптивности,институциональные/неформальные,Уникальный
12,Планирование парковочных зон,Нет,поведение,принцип открытости,явные/латентные,Переносимый
13,Управление трафиком,Да,дискурс,принцип устойчивости,цикличные/каскадные,Переносимый
14,Разработка умных светофоров,Да,идентичность/границы,принцип прозрачности,явные/латентные,Уникальный
15,Интеграция устойчивой мобильности,Нет,отношения,принцип инноваций,дискретные/континуальные,Переносимый
16,Планирование электрозарядных станций,Условно,символы,принцип открытости,мгновенные/постепенные,Аналоги существуют
17,Оценка безопасности дорожного движения,Да,пространство,принцип адаптивности,цикличные/каскадные,Аналоги существуют
18,Разработка системы каршеринга,Нет,состояние,принцип справедливости,мгновенные/постепенные,Аналоги существуют
19,Планирование маршрутов школьных автобусов,Нет,институты,принцип открытости,институциональные/неформальные,Уникальный
20,Анализ воздействия транспортных проектов,Нет,поведение,принцип гибкости,дискретные/континуальные,Переносимый
21,Разработка навигационных приложений,Условно,память/наследие,принцип открытости,эндогенные/экзогенные,Переносимый
22,Создание транспортных схем для мероприятий,Условно,нормы,принцип устойчивости,явные/латентные,Уникальный
23,Планирование авиационного сообщения,Нет,нормы,принцип адаптивности,институциональные/неформальные,Уникальный
24,Планирование водного транспорта,Да,отношения,принцип инклюзивности,мгновенные/постепенные,Уникальный
25,Сбор данных о мобильности,Нет,поведение,принцип устойчивости,мгновенные/постепенные,Аналоги существуют
26,Планирование пешеходных мостов,Нет,институты,принцип устойчивости,эндогенные/экзогенные,Переносимый
27,Разработка системы велошеринга,Да,технология/инфраструктура,принцип комплексности,институциональные/неформальные,Переносимый
28,Интеграция мультимодальной логистики,Условно,функция,принцип интеграции,эндогенные/экзогенные,Уникальный
29,Оптимизация грузовых коридоров,Нет,дискурс,принцип инноваций,цикличные/каскадные,Аналоги существуют
30,Анализ дорожной емкости,Да,время/ритм,принцип инклюзивности,эндогенные/экзогенные,Аналоги существуют
31,Мониторинг состояния дорог,Да,функция,принцип инноваций,эндогенные/экзогенные,Аналоги существуют
32,Планирование скоростных магистралей,Условно,пространство,принцип справедливости,цикличные/каскадные,Уникальный
33,Адаптация к автономному транспорту,Нет,состояние,принцип прозрачности,эндогенные/экзогенные,Уникальный
34,Разработка перехватывающих парковок,Нет,поведение,принцип инноваций,индивидуальные/коллективные,Аналоги существуют
35,Оценка экологических последствий,Нет,идентичность/границы,принцип инноваций,мгновенные/постепенные,Аналоги существуют
36,Разработка систем мониторинга транспорта,Нет,содержание,принцип адаптивности,мгновенные/постепенные,Переносимый
37,Проектирование подземных переходов,Условно,память/наследие,принцип открытости,индивидуальные/коллективные,Уникальный
38,Моделирование транспортных аварий,Условно,время/ритм,принцип инноваций,институциональные/неформальные,Переносимый
39,Планирование логистических центров,Да,символы,принцип инклюзивности,цикличные/каскадные,Аналоги существуют
40,Разработка велосипедных стоянок,Да,состояние,принцип открытости,необходимые/возможные,Переносимый
41,Оптимизация движения общественного транспорта,Да,значения,принцип гибкости,институциональные/неформальные,Переносимый
42,Разработка системы навигационных знаков,Условно,пространство,принцип справедливости,цикличные/каскадные,Аналоги существуют
43,Планирование платных дорог,Условно,состояние,принцип справедливости,индивидуальные/коллективные,Аналоги существуют
44,Анализ транспортных узких мест,Да,память/наследие,принцип инноваций,явные/латентные,Уникальный
45,Проектирование маршрутов грузового транспорта,Условно,значения,принцип гибкости,явные/латентные,Переносимый
46,Реализация транспортных налогов,Нет,значения,принцип прозрачности,явные/латентные,Переносимый
47,Участие в общественных обсуждениях,Да,содержание,принцип гибкости,институциональные/неформальные,Аналоги существуют
48,Планирование систем канатных дорог,Нет,тело/материя,принцип инклюзивности,необходимые/возможные,Переносимый
49,Разработка комплексных транспортных планов,Нет,пространство,принцип открытости,институциональные/неформальные,Уникальный
