№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Этнографическое наблюдение в городах,Да,дискурс,принцип участия,индивидуальные/коллективные,Аналоги существуют
2,Интервью с жителями,Да,поведение,принцип открытости,институциональные/неформальные,Аналоги существуют
3,Исследование городских ритуалов,Условно,состояние,принцип устойчивости,мгновенные/постепенные,Переносимый
4,Описание городской материальной культуры,Да,память/наследие,принцип инклюзивности,необходимые/возможные,Уникальный
5,Участие в локальных праздниках,Условно,память/наследие,принцип гибкости,институциональные/неформальные,Аналоги существуют
6,Изучение рынков и торговли,Условно,время/ритм,принцип адаптивности,явные/латентные,Аналоги существуют
7,Сбор материалов о мигрантах,Условно,идентичность/границы,принцип гибкости,индивидуальные/коллективные,Переносимый
8,Анализ смены поколений,Нет,отношения,принцип справедливости,необходимые/возможные,Уникальный
9,Изучение восприятия пространства,Нет,функция,принцип открытости,дискретные/континуальные,Уникальный
10,Исследование миграции сельская-город,Да,экономика/обмен,принцип комплексности,явные/латентные,Аналоги существуют
11,Анализ влияния глобализации,Условно,идентичность/границы,принцип комплексности,явные/латентные,Переносимый
12,Исследование классовых различий,Условно,институты,принцип инклюзивности,мгновенные/постепенные,Уникальный
13,Изучение неформальной экономики,Условно,пространство,принцип гибкости,эндогенные/экзогенные,Аналоги существуют
14,Проведение культурных карт городской среды,Нет,состояние,принцип инклюзивности,необходимые/возможные,Аналоги существуют
15,Анализ социальных движений,Нет,содержание,принцип устойчивости,индивидуальные/коллективные,Аналоги существуют
16,Рассмотрение гендерных ролей,Условно,тело/материя,принцип интеграции,необходимые/возможные,Переносимый
17,Изучение пространственных практик,Да,содержание,принцип адаптивности,необходимые/возможные,Переносимый
18,Сбор данных о религиозных практиках,Нет,технология/инфраструктура,принцип адаптивности,индивидуальные/коллективные,Переносимый
19,Полевые исследования жилья,Нет,содержание,принцип устойчивости,цикличные/каскадные,Уникальный
20,Работа с архивами,Условно,пространство,принцип прозрачности,дискретные/континуальные,Аналоги существуют
21,Анализ представлений о безопасности,Нет,память/наследие,принцип прозрачности,эндогенные/экзогенные,Уникальный
22,Выявление городских нарративов,Да,пространство,принцип интеграции,институциональные/неформальные,Переносимый
23,Исследование материальных объектов,Да,институты,принцип инклюзивности,цикличные/каскадные,Уникальный
24,Изучение дигитализации в культурном пространстве,Условно,экономика/обмен,принцип справедливости,институциональные/неформальные,Аналоги существуют
25,Изучение культурных фестивалей,Нет,содержание,принцип интеграции,индивидуальные/коллективные,Уникальный
26,Исследование концепций приватности,Да,технология/инфраструктура,принцип открытости,эндогенные/экзогенные,Переносимый
27,Работа в уязвимых сообществах,Да,институты,принцип гибкости,дискретные/континуальные,Аналоги существуют
28,Анализ практик потребления,Условно,символы,принцип справедливости,необходимые/возможные,Переносимый
29,Исследование городского фольклора,Нет,содержание,принцип комплексности,дискретные/континуальные,Переносимый
30,Изучение систем образования,Условно,значения,принцип инклюзивности,мгновенные/постепенные,Уникальный
31,Анализ пространственных неравенств,Нет,отношения,принцип инноваций,индивидуальные/коллективные,Уникальный
32,Интерпретация городских символов,Нет,пространство,принцип интеграции,дискретные/континуальные,Аналоги существуют
33,Изучение мигрантских сообществ,Нет,структура,принцип участия,дискретные/континуальные,Аналоги существуют
34,Исследование влияния архитектуры,Условно,время/ритм,принцип интеграции,индивидуальные/коллективные,Переносимый
35,Полевые исследования в мегаполисах,Условно,идентичность/границы,принцип инноваций,институциональные/неформальные,Уникальный
36,Изучение практик устойчивости,Нет,пространство,принцип устойчивости,индивидуальные/коллективные,Переносимый
37,Сбор семейных историй,Да,время/ритм,принцип гибкости,цикличные/каскадные,Переносимый
38,Изучение взаимоотношений поколений,Нет,содержание,принцип участия,явные/латентные,Переносимый
39,Анализ урбанистических мифов,Условно,символы,принцип устойчивости,эндогенные/экзогенные,Уникальный
40,Исследование политических ритуалов,Нет,память/наследие,принцип открытости,явные/латентные,Переносимый
41,Изучение культур памяти,Да,содержание,принцип инноваций,мгновенные/постепенные,Переносимый
42,Сбор артефактов повседневности,Да,технология/инфраструктура,принцип адаптивности,дискретные/континуальные,Уникальный
43,Изучение влияния медиа на городскую культуру,Условно,нормы,принцип интеграции,явные/латентные,Аналоги существуют
44,Анализ сетей взаимопомощи,Условно,экономика/обмен,принцип интеграции,цикличные/каскадные,Аналоги существуют
45,Изучение феномена гетто,Нет,поведение,принцип комплексности,эндогенные/экзогенные,Переносимый
46,Исследование музыкальной сцены,Условно,функция,принцип прозрачности,необходимые/возможные,Переносимый
47,Анализ культурных индустрий,Условно,символы,принцип гибкости,явные/латентные,Переносимый
48,Изучение символических границ,Нет,экономика/обмен,принцип устойчивости,индивидуальные/коллективные,Переносимый
49,Проведение антропологических семинаров,Да,функция,принцип комплексности,индивидуальные/коллективные,Аналоги существуют
