№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Выбор цифровых платформ,Нет,институты,принцип практичности,эндогенные/экзогенные,уникальный
2,Разработка онлайн-курса,Нет,поведение,принцип адаптивности,явные/латентные,аналог
3,Адаптация контента для интернета,Да,поведение,принцип практичности,мгновенные/постепенные,аналог
4,Интеграция мультимедиа,Условно,структура,принцип педагогической любви,дискретные/континуальные,уникальный
5,Использование интерактивных инструментов,Да,символы,принцип системности,цикличные/каскадные,уникальный
6,Создание видеолекций,Нет,технология/инфраструктура,принцип коллаборации,индивидуальные/коллективные,аналог
7,Организация вебинаров,Условно,экономика/обмен,принцип педагогической любви,дискретные/континуальные,аналог
8,Синхронное обучение,Да,структура,принцип рефлексии,необходимые/возможные,аналог
9,Асинхронное обучение,Нет,нормы,принцип рефлексии,эндогенные/экзогенные,аналог
10,Применение LMS,Да,технология/инфраструктура,принцип самостоятельности,необходимые/возможные,уникальный
11,Модерация форумов,Условно,тело/материя,принцип критичности,индивидуальные/коллективные,аналог
12,Анализ данных обучения,Нет,состояние,принцип педагогической любви,дискретные/континуальные,уникальный
13,Создание квизов,Да,символы,принцип критичности,институциональные/неформальные,уникальный
14,Использование геймификации,Нет,нормы,принцип рефлексии,явные/латентные,аналог
15,Обеспечение цифровой доступности,Нет,идентичность/границы,принцип адаптивности,индивидуальные/коллективные,аналог
16,Соблюдение конфиденциальности,Условно,институты,принцип инклюзии,дискретные/континуальные,аналог
17,Интеграция соцсетей,Нет,содержание,принцип адаптивности,институциональные/неформальные,уникальный
18,Использование мобильных приложений,Нет,пространство,принцип практичности,индивидуальные/коллективные,уникальный
19,Поддержка обратной связи,Условно,институты,принцип критичности,цикличные/каскадные,аналог
20,Разработка MOOC,Условно,нормы,принцип системности,цикличные/каскадные,аналог
21,Мониторинг активности студентов,Условно,содержание,принцип практичности,необходимые/возможные,уникальный
22,Настройка аналитики,Да,время/ритм,принцип адаптивности,явные/латентные,аналог
23,Обеспечение кибербезопасности,Да,экономика/обмен,принцип системности,индивидуальные/коллективные,аналог
24,Создание подкастов,Условно,память/наследие,принцип обратной связи,дискретные/континуальные,аналог
25,Использование облачных сервисов,Да,пространство,принцип адаптивности,явные/латентные,уникальный
26,Внедрение VR/AR,Да,отношения,принцип системности,индивидуальные/коллективные,уникальный
27,Проверка плагиата,Нет,память/наследие,принцип коллаборации,эндогенные/экзогенные,уникальный
28,Адаптация UI/UX,Условно,идентичность/границы,принцип критичности,мгновенные/постепенные,аналог
29,Работа с микролернингом,Да,тело/материя,принцип активности,необходимые/возможные,уникальный
30,Разработка чат-ботов,Нет,значения,принцип адаптивности,эндогенные/экзогенные,уникальный
31,Интеграция AI,Да,дискурс,принцип коллаборации,индивидуальные/коллективные,уникальный
32,Персонализация обучения,Да,поведение,принцип системности,мгновенные/постепенные,уникальный
33,Использование цифровых портфолио,Да,тело/материя,принцип адаптивности,цикличные/каскадные,уникальный
34,Поддержка коллабораций онлайн,Да,время/ритм,принцип обратной связи,явные/латентные,аналог
35,Организация виртуальных лабораторий,Условно,функция,принцип практичности,цикличные/каскадные,аналог
36,Настройка расписания,Да,состояние,принцип адаптивности,дискретные/континуальные,аналог
37,Разработка мобильных курсов,Условно,значения,принцип активности,институциональные/неформальные,аналог
38,Анализ вовлеченности,Да,нормы,принцип педагогической любви,цикличные/каскадные,аналог
39,Интеграция обратной связи,Нет,дискурс,принцип рефлексии,дискретные/континуальные,уникальный
40,Создание интерактивных симуляций,Условно,время/ритм,принцип рефлексии,явные/латентные,уникальный
41,Обновление контента,Да,пространство,принцип коллаборации,необходимые/возможные,уникальный
42,Настройка уведомлений,Нет,технология/инфраструктура,принцип коллаборации,дискретные/континуальные,уникальный
43,Использование цифровых сертификатов,Условно,тело/материя,принцип коллаборации,явные/латентные,аналог
44,Разработка курса под микрообучение,Да,символы,принцип адаптивности,мгновенные/постепенные,уникальный
45,Использование аналитики вовлеченности,Да,функция,принцип адаптивности,институциональные/неформальные,аналог
46,Проведение онлайн-опросов,Условно,функция,принцип рефлексии,эндогенные/экзогенные,аналог
47,Синхронизация данных,Нет,символы,принцип коллаборации,цикличные/каскадные,аналог
48,Интеграция с API,Нет,пространство,принцип педагогической любви,индивидуальные/коллективные,аналог
49,Создание интерактивных задач,Да,символы,принцип системности,мгновенные/постепенные,уникальный
