№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Define monetization model,Нет,идентичность/границы,принцип минимальной достаточности,эндогенные,Аналоги существуют
2,Design microtransactions,Условно,идентичность/границы,принцип сложности,возможные,Аналоги существуют
3,Implement in-game store,Условно,экономика/обмен,принцип баланса,явные,Аналоги существуют
4,Balance in-game currency,Нет,технология/инфраструктура,принцип честной игры,экзогенные,Аналоги существуют
5,Create premium currency,Условно,тело/материя,принцип баланса,экзогенные,Уникальный
6,Design reward ads,Условно,пространство,принцип оптимизации,эндогенные,Аналоги существуют
7,Implement battle pass,Да,состояние,принцип адаптивности,коллективные,Уникальный
8,Balance pay-to-win risks,Условно,функция,закон вероятностей,индивидуальные,Уникальный
9,Design cosmetic items,Нет,значения,принцип обратной связи,постепенные,Уникальный
10,Implement DLC content,Нет,время/ритм,принцип обратной связи,постепенные,Аналоги существуют
11,Create seasonal content,Нет,идентичность/границы,принцип вовлечения,латентные,Уникальный
12,Design loot boxes,Условно,структура,принцип последовательности,индивидуальные,Аналоги существуют
13,Ensure regulatory compliance,Нет,символы,принцип развлечения,каскадные,Уникальный
14,Set pricing strategy,Да,структура,принцип баланса,индивидуальные,Аналоги существуют
15,Integrate cross-promotion,Нет,функция,принцип баланса,необходимые,Аналоги существуют
16,Design subscription model,Да,функция,принцип вовлечения,явные,Аналоги существуют
17,Implement limited-time offers,Нет,отношения,принцип оптимизации,латентные,Аналоги существуют
18,Implement gacha mechanics,Да,нормы,принцип оптимизации,индивидуальные,Аналоги существуют
19,Design progression linked purchases,Условно,память/наследие,закон вероятностей,цикличные,Аналоги существуют
20,Monitor user spending,Условно,состояние,принцип развлечения,эндогенные,Уникальный
21,Implement currency conversion,Условно,идентичность/границы,принцип сложности,экзогенные,Уникальный
22,Create storefront UI,Да,тело/материя,принцип адаптивности,постепенные,Аналоги существуют
23,Balance psychological triggers,Нет,идентичность/границы,принцип последовательности,явные,Уникальный
24,Implement discount events,Да,значения,принцип обратной связи,институциональные,Аналоги существуют
25,Design value bundles,Да,отношения,принцип последовательности,индивидуальные,Уникальный
26,Plan monetization roadmap,Нет,память/наследие,принцип вовлечения,эндогенные,Аналоги существуют
27,Adjust pricing tiers,Условно,функция,принцип последовательности,экзогенные,Уникальный
28,Design philanthropic options,Условно,поведение,принцип сложности,эндогенные,Уникальный
29,Implement VIP memberships,Нет,отношения,принцип честной игры,постепенные,Аналоги существуют
30,Design referral rewards,Да,память/наследие,принцип сложности,постепенные,Уникальный
31,Ensure fair chance returns,Условно,состояние,закон вероятностей,мгновенные,Аналоги существуют
32,Implement ad removal options,Нет,память/наследие,принцип развлечения,цикличные,Уникальный
33,Design starter packs,Да,нормы,принцип минимальной достаточности,возможные,Аналоги существуют
34,Monitor player feedback,Да,символы,принцип адаптивности,возможные,Аналоги существуют
35,Adjust drop rates for paid items,Условно,память/наследие,принцип сложности,возможные,Уникальный
36,Design monetization analytics,Условно,нормы,принцип обратной связи,эндогенные,Аналоги существуют
37,Implement parental controls,Нет,идентичность/границы,принцип развлечения,постепенные,Уникальный
38,Adjust randomization transparency,Условно,институты,закон вероятностей,цикличные,Аналоги существуют
39,Design currency sinks,Условно,содержание,принцип адаптивности,эндогенные,Аналоги существуют
40,Implement loyalty rewards,Условно,дискурс,эвристика проб и ошибок,каскадные,Аналоги существуют
41,Ensure transparency about odds,Условно,значения,эвристика проб и ошибок,явные,Уникальный
42,Adjust tax and fees,Да,идентичность/границы,принцип честной игры,необходимые,Аналоги существуют
43,Design social gifting,Условно,состояние,принцип обратной связи,континуальные,Уникальный
44,Implement dynamic pricing,Да,нормы,принцип адаптивности,мгновенные,Уникальный
45,Adjust time-limited deals,Да,дискурс,принцип честной игры,цикличные,Уникальный
46,Design sponsorship content,Нет,идентичность/границы,принцип адаптивности,явные,Аналоги существуют
47,Design philanthropic bundles,Условно,институты,закон вероятностей,цикличные,Уникальный
48,Manage real-money trade,Нет,символы,принцип минимальной достаточности,явные,Уникальный
49,Balance cross-platform purchasing,Условно,значения,закон вероятностей,явные,Уникальный
50,Implement region pricing,Условно,экономика/обмен,принцип баланса,явные,Аналоги существуют
