№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Define seed parameters,Нет,значения,принцип баланса,неформальные,Уникальный
2,Design noise functions,Условно,время/ритм,принцип сложности,латентные,Аналоги существуют
3,Implement terrain generation,Нет,технология/инфраструктура,принцип оптимизации,цикличные,Аналоги существуют
4,Develop dungeon algorithms,Да,отношения,принцип оптимизации,дискретные,Уникальный
5,Implement random map generation,Условно,отношения,принцип развлечения,эндогенные,Аналоги существуют
6,Design procedural textures,Условно,структура,принцип обратной связи,постепенные,Уникальный
7,Implement rule-based algorithms,Условно,функция,принцип вовлечения,институциональные,Аналоги существуют
8,Integrate fractal generation,Нет,технология/инфраструктура,принцип минимальной достаточности,явные,Аналоги существуют
9,Develop random item generation,Условно,значения,принцип сложности,коллективные,Уникальный
10,Implement procedural quest generation,Да,структура,принцип обратной связи,явные,Аналоги существуют
11,Design parametric models,Нет,пространство,принцип последовательности,необходимые,Аналоги существуют
12,Implement plant generation,Условно,символы,принцип баланса,эндогенные,Уникальный
13,Create procedural characters,Да,структура,принцип сложности,латентные,Уникальный
14,Design variation parameters,Условно,память/наследие,принцип честной игры,постепенные,Аналоги существуют
15,Implement random events,Нет,пространство,принцип развлечения,эндогенные,Уникальный
16,Develop environment generation,Да,поведение,принцип обратной связи,мгновенные,Уникальный
17,Implement dynamic weather,Нет,идентичность/границы,принцип обратной связи,мгновенные,Уникальный
18,Design algorithm tuning,Условно,идентичность/границы,принцип баланса,цикличные,Уникальный
19,Implement modular assets,Условно,значения,принцип честной игры,континуальные,Уникальный
20,Design branching scripts,Условно,технология/инфраструктура,принцип баланса,каскадные,Аналоги существуют
21,Implement level randomization,Условно,пространство,принцип оптимизации,мгновенные,Уникальный
22,Develop story variation,Да,поведение,принцип развлечения,возможные,Уникальный
23,Implement soundscape generation,Нет,отношения,принцип последовательности,мгновенные,Аналоги существуют
24,Design random puzzle generation,Условно,идентичность/границы,принцип баланса,неформальные,Уникальный
25,Implement loot table generation,Да,поведение,принцип адаптивности,постепенные,Аналоги существуют
26,Develop procedural music,Нет,технология/инфраструктура,принцип адаптивности,возможные,Уникальный
27,Implement recursion algorithms,Да,структура,принцип баланса,континуальные,Уникальный
28,Design weighting systems,Условно,нормы,принцип минимальной достаточности,индивидуальные,Уникальный
29,Implement noise-based landscapes,Нет,состояние,принцип последовательности,дискретные,Уникальный
30,Develop random ecology,Условно,отношения,закон вероятностей,коллективные,Аналоги существуют
31,Implement procedural time cycles,Да,институты,принцип сложности,индивидуальные,Аналоги существуют
32,Design random NPC behaviors,Нет,институты,эвристика проб и ошибок,экзогенные,Аналоги существуют
33,Implement random enemy waves,Да,функция,эвристика проб и ошибок,экзогенные,Уникальный
34,Develop random resource distribution,Нет,идентичность/границы,принцип баланса,институциональные,Уникальный
35,Implement random art placement,Условно,поведение,закон вероятностей,цикличные,Аналоги существуют
36,Design parameter constraints,Нет,идентичность/границы,эвристика проб и ошибок,экзогенные,Аналоги существуют
37,Implement random architecture,Условно,технология/инфраструктура,принцип обратной связи,неформальные,Аналоги существуют
38,Develop simulation algorithms,Да,значения,принцип адаптивности,необходимые,Аналоги существуют
39,Implement random mission generation,Да,память/наследие,эвристика проб и ошибок,латентные,Аналоги существуют
40,Design random script events,Условно,технология/инфраструктура,принцип честной игры,цикличные,Уникальный
41,Implement algorithm blending,Условно,технология/инфраструктура,принцип честной игры,латентные,Аналоги существуют
42,Develop wave function collapse,Условно,символы,эвристика проб и ошибок,индивидуальные,Уникальный
43,Implement L-systems,Условно,технология/инфраструктура,принцип честной игры,экзогенные,Аналоги существуют
44,Design grammar-based generation,Нет,символы,закон вероятностей,мгновенные,Аналоги существуют
45,Implement cellular automata,Условно,состояние,эвристика проб и ошибок,каскадные,Уникальный
46,Develop path generation,Да,символы,принцип минимальной достаточности,индивидуальные,Аналоги существуют
47,Implement dynamic difficulty scaling,Нет,содержание,принцип сложности,дискретные,Аналоги существуют
48,Design random art patterns,Условно,дискурс,принцип сложности,неформальные,Аналоги существуют
49,Implement random building layouts,Нет,память/наследие,принцип минимальной достаточности,мгновенные,Аналоги существуют
50,Develop random story arcs,Нет,значения,принцип вовлечения,неформальные,Уникальный
51,Implement random dialogue,Нет,тело/материя,принцип обратной связи,индивидуальные,Аналоги существуют
