№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,оценка текущего здоровья,Да,дискурс,принцип эмпатии,цикличные/каскадные,—
2,определение целей по здоровью,Условно,идентичность/границы,принцип системности,индивидуальные/коллективные,—
3,планирование питания,Нет,пространство,принцип развития,мгновенные/постепенные,—
4,разработка программы упражнений,Да,дискурс,принцип осознанности,цикличные/каскадные,—
5,формирование привычек сна,Условно,дискурс,принцип партнерства,дискретные/континуальные,—
6,управление стрессом,Да,структура,принцип осознанности,дискретные/континуальные,—
7,отслеживание физиологических показателей,Нет,идентичность/границы,принцип развития,институциональные/неформальные,—
8,работа с хроническими заболеваниями,Да,тело/материя,принцип ответственности,институциональные/неформальные,—
9,мотивация к физической активности,Нет,отношения,принцип системности,эндогенные/экзогенные,—
10,установление здоровых границ,Да,структура,принцип осознанности,явные/латентные,—
11,развитие интуитивного питания,Условно,идентичность/границы,принцип эмпатии,мгновенные/постепенные,—
12,превентивные меры,Нет,пространство,принцип эмпатии,дискретные/континуальные,—
13,мониторинг прогресса,Нет,экономика/обмен,принцип эмпатии,мгновенные/постепенные,—
14,углубление осознанности тела,Нет,поведение,принцип ответственности,явные/латентные,—
15,планирование отдыха,Да,содержание,принцип нейропластичности,эндогенные/экзогенные,—
16,снижение вредных привычек,Условно,нормы,принцип ответственности,эндогенные/экзогенные,—
17,работа с нарушениями сна,Нет,экономика/обмен,принцип осознанности,индивидуальные/коллективные,—
18,поддержка изменений в образе жизни,Условно,состояние,принцип эмпатии,дискретные/континуальные,—
19,анализ пищевых привычек,Условно,институты,принцип осознанности,явные/латентные,—
20,развитие эмоциональной устойчивости,Условно,тело/материя,принцип ответственности,индивидуальные/коллективные,—
21,дополнительный процесс 1,Нет,состояние,принцип эмпатии,необходимые/возможные,—
22,дополнительный процесс 2,Да,технология/инфраструктура,принцип эмпатии,индивидуальные/коллективные,—
23,дополнительный процесс 3,Нет,отношения,принцип осознанности,дискретные/континуальные,—
24,дополнительный процесс 4,Да,функция,принцип ответственности,индивидуальные/коллективные,—
25,дополнительный процесс 5,Условно,технология/инфраструктура,принцип ответственности,мгновенные/постепенные,—
26,дополнительный процесс 6,Условно,структура,принцип системности,институциональные/неформальные,—
27,дополнительный процесс 7,Нет,символы,принцип ответственности,необходимые/возможные,—
28,дополнительный процесс 8,Да,нормы,принцип эмпатии,эндогенные/экзогенные,—
29,дополнительный процесс 9,Условно,содержание,принцип нейропластичности,явные/латентные,—
30,дополнительный процесс 10,Условно,нормы,принцип нейропластичности,мгновенные/постепенные,—
31,дополнительный процесс 11,Условно,содержание,принцип ответственности,явные/латентные,—
32,дополнительный процесс 12,Да,отношения,принцип системности,эндогенные/экзогенные,—
33,дополнительный процесс 13,Условно,технология/инфраструктура,принцип нейропластичности,необходимые/возможные,—
34,дополнительный процесс 14,Условно,символы,принцип системности,индивидуальные/коллективные,—
35,дополнительный процесс 15,Да,содержание,принцип системности,мгновенные/постепенные,—
36,дополнительный процесс 16,Да,структура,принцип осознанности,мгновенные/постепенные,—
37,дополнительный процесс 17,Нет,поведение,принцип нейропластичности,дискретные/континуальные,—
38,дополнительный процесс 18,Условно,содержание,принцип развития,необходимые/возможные,—
39,дополнительный процесс 19,Условно,отношения,принцип эмпатии,институциональные/неформальные,—
40,дополнительный процесс 20,Условно,институты,принцип нейропластичности,институциональные/неформальные,—
41,дополнительный процесс 21,Нет,пространство,принцип эмпатии,явные/латентные,—
42,дополнительный процесс 22,Нет,время/ритм,принцип партнерства,институциональные/неформальные,—
43,дополнительный процесс 23,Условно,нормы,принцип ответственности,мгновенные/постепенные,—
44,дополнительный процесс 24,Да,нормы,принцип эмпатии,явные/латентные,—
45,дополнительный процесс 25,Условно,состояние,принцип системности,институциональные/неформальные,—
46,дополнительный процесс 26,Нет,символы,принцип нейропластичности,мгновенные/постепенные,—
47,дополнительный процесс 27,Да,значения,принцип нейропластичности,необходимые/возможные,—
48,дополнительный процесс 28,Нет,отношения,принцип партнерства,индивидуальные/коллективные,—
49,дополнительный процесс 29,Условно,структура,принцип партнерства,цикличные/каскадные,—
50,дополнительный процесс 30,Да,дискурс,принцип системности,институциональные/неформальные,—
