№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Психообразование о депрессии,Нет,пространство,принцип сосредоточенности,"явные, каскадные",Уникальный
2,Осознание дыхания,Условно,институты,принцип самонаблюдения,"экзогенные, институциональные",Аналоги существуют
3,Сканирование тела,Нет,пространство,принцип нейрофидбек,"явные, экзогенные",Аналоги существуют
4,Практика трёхминутного дыхательного пространства,Условно,время/ритм,принцип непостоянства,"индивидуальные, латентные",Уникальный
5,Осознание мысленных паттернов,Условно,значения,принцип нейрофидбек,"дискретные, явные",Уникальный
6,Работа с негативными мыслями,Да,отношения,принцип сосредоточенности,"цикличные, мгновенные",Аналоги существуют
7,Упражнения по когнитивной реструктуризации,Условно,эмоции,принцип равновесия,"цикличные, явные",Аналоги существуют
8,Интеграция медитации и CBT,Нет,идентичность/границы,принцип непостоянства,"цикличные, необходимые",Аналоги существуют
9,Групповые дискуссии,Нет,эмоции,принцип нравственности,"экзогенные, коллективные",Аналоги существуют
10,Отслеживание ранних признаков рецидива,Нет,значения,принцип осознанности,"мгновенные, латентные",Аналоги существуют
11,Домашние задания (ежедневная практика),Да,тело/материя,принцип непостоянства,"эндогенные, латентные",Аналоги существуют
12,Работа с рюмкой изюма (mindful eating),Условно,сознание,принцип нейрофидбек,"неформальные, явные",Уникальный
13,Медитация сидя,Условно,эмоции,принцип присутствия,"цикличные, каскадные",Уникальный
14,Наблюдение за мыслями и чувствами,Нет,нормы,принцип пустоты,"институциональные, необходимые",Аналоги существуют
15,Развитие сострадания к себе,Условно,время/ритм,принцип присутствия,"экзогенные, цикличные",Аналоги существуют
16,Практика «децентрации»,Нет,отношения,принцип присутствия,"мгновенные, экзогенные",Уникальный
17,Обращение к телесным ощущениям,Нет,поведение,принцип осознанности,"континуальные, возможные",Аналоги существуют
18,Обзор когнитивных ловушек,Да,состояние,принцип нравственности,"необходимые, коллективные",Аналоги существуют
19,Дневник настроения,Да,экономика/обмен,принцип самонаблюдения,"коллективные, латентные",Аналоги существуют
20,Работа в группах по 8-15 человек,Да,дискурс,принцип сострадания,"латентные, необходимые",Аналоги существуют
21,Выполнение формальных практик,Нет,экономика/обмен,принцип сострадания,"неформальные, индивидуальные",Уникальный
22,Один дневной ретрит между занятиями,Да,отношения,принцип сострадания,"экзогенные, неформальные",Уникальный
23,Упражнения по идентификации автоматических мыслей,Условно,ум/сознание,принцип осознанности,"экзогенные, каскадные",Уникальный
24,Применение навыков в повседневной жизни,Нет,символы,принцип нравственности,"институциональные, цикличные",Уникальный
25,Анализ триггеров депрессии,Условно,состояние,принцип сосредоточенности,"цикличные, латентные",Аналоги существуют
26,Осознанное восприятие приятных/неприятных событий,Нет,функция,принцип присутствия,"индивидуальные, эндогенные",Аналоги существуют
27,Развитие терпимости к дискомфорту,Условно,значения,принцип сострадания,"институциональные, постепенные",Аналоги существуют
28,Обучение саморегуляции внимания,Условно,символы,принцип нравственности,"мгновенные, необходимые",Аналоги существуют
29,Отслеживание прогресса в предотвращении рецидива,Да,память/наследие,принцип пустоты,"мгновенные, дискретные",Уникальный
30,Регулярные индивидуальные отчеты,Условно,функция,принцип непостоянства,"экзогенные, постепенные",Аналоги существуют
31,Встречи с терапевтом,Условно,функция,принцип нравственности,"явные, каскадные",Уникальный
32,Использование медитативных записей,Да,состояние,принцип пустоты,"постепенные, мгновенные",Аналоги существуют
33,Медитация любящей доброты,Нет,ум/сознание,принцип непостоянства,"латентные, дискретные",Уникальный
34,Коллективные обсуждения опыта,Нет,нормы,принцип осознанности,"постепенные, дискретные",Аналоги существуют
35,Развитие устойчивости к стрессу,Да,нормы,принцип сосредоточенности,"экзогенные, континуальные",Уникальный
