№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Принятие сидячей позы (лотос),Условно,поведение,принцип непостоянства,"институциональные, эндогенные",Уникальный
2,Скрещенные ноги и прямая спина,Условно,тело/материя,принцип пустоты,"коллективные, возможные",Уникальный
3,Подсчет дыхания,Нет,функция,принцип сосредоточенности,"необходимые, возможные",Уникальный
4,Наблюдение за дыханием,Нет,тело/материя,принцип осознанности,"неформальные, необходимые",Уникальный
5,Практика шикантадза (просто сидение),Нет,идентичность/границы,принцип осознанности,"континуальные, дискретные",Уникальный
6,Наблюдение мыслей без суждений,Условно,значения,принцип непостоянства,"цикличные, явные",Аналоги существуют
7,Поклон перед и после практики,Да,идентичность/границы,принцип присутствия,"институциональные, явные",Аналоги существуют
8,Работа с коанами,Условно,сознание,принцип нейрофидбек,"каскадные, постепенные",Аналоги существуют
9,Ходячая медитация (кинхин),Условно,пространство,принцип нравственности,"континуальные, коллективные",Уникальный
10,Использование подушки дзадзу (дзафу),Да,структура,принцип сосредоточенности,"постепенные, необходимые",Аналоги существуют
11,Определение ориентации в дзендо,Нет,значения,принцип сосредоточенности,"возможные, коллективные",Аналоги существуют
12,Полузакрытые глаза,Нет,нормы,принцип сосредоточенности,"необходимые, экзогенные",Аналоги существуют
13,Положение рук в мудре,Нет,эмоции,принцип самонаблюдения,"цикличные, каскадные",Аналоги существуют
14,Сидение лицом к стене,Нет,идентичность/границы,принцип присутствия,"экзогенные, континуальные",Аналоги существуют
15,Слушание звука колокольчика для начала и окончания,Нет,институты,принцип непостоянства,"коллективные, индивидуальные",Аналоги существуют
16,Чтение сутр,Да,поведение,принцип нравственности,"дискретные, латентные",Аналоги существуют
17,Сохранение тишины,Условно,технология/инфраструктура,принцип нравственности,"эндогенные, необходимые",Уникальный
18,Осознавание прямой осанки,Да,технология/инфраструктура,принцип осознанности,"дискретные, возможные",Уникальный
19,Отсутствие стремлений,Условно,значения,принцип непостоянства,"континуальные, цикличные",Уникальный
20,Внутреннее наблюдение,Да,тело/материя,принцип равновесия,"необходимые, индивидуальные",Уникальный
21,Комбинирование дыхания и коанов,Да,сознание,принцип присутствия,"латентные, необходимые",Уникальный
22,Регулярные ретриты (сэссин),Условно,нормы,принцип непостоянства,"мгновенные, постепенные",Аналоги существуют
23,Принятие боли как части практики,Нет,эмоции,принцип сосредоточенности,"индивидуальные, институциональные",Уникальный
24,Сосредоточение на хара (центр тяжести),Да,состояние,принцип нейрофидбек,"индивидуальные, мгновенные",Аналоги существуют
25,Практика непривязанности,Да,значения,принцип сострадания,"постепенные, экзогенные",Аналоги существуют
26,Следование линии передачи учителей,Да,структура,принцип пустоты,"коллективные, каскадные",Аналоги существуют
27,Благодарственное чайное действие,Да,сознание,принцип равновесия,"неформальные, необходимые",Аналоги существуют
28,Пребывание в текущем моменте,Условно,функция,принцип пустоты,"институциональные, каскадные",Аналоги существуют
29,Осознание пустоты,Условно,поведение,принцип непостоянства,"мгновенные, экзогенные",Уникальный
30,Краткие перерывы на ходьбу,Нет,сознание,принцип нравственности,"дискретные, континуальные",Аналоги существуют
31,Фокусировка на одной точке,Нет,эмоции,принцип осознанности,"дискретные, эндогенные",Аналоги существуют
32,Отсутствие размышлений о времени,Условно,поведение,принцип равновесия,"экзогенные, индивидуальные",Уникальный
33,Практика терпения,Условно,идентичность/границы,принцип непостоянства,"необходимые, экзогенные",Аналоги существуют
34,Наблюдение звуков и запахов,Нет,время/ритм,принцип сострадания,"эндогенные, возможные",Аналоги существуют
35,Принятие дисциплины монастыря,Да,технология/инфраструктура,принцип присутствия,"постепенные, индивидуальные",Уникальный
36,Обучение учеников,Да,эмоции,принцип осознанности,"континуальные, коллективные",Уникальный
37,Участие в совместных монахических молитвах,Нет,идентичность/границы,принцип нейрофидбек,"постепенные, индивидуальные",Аналоги существуют
38,Согласование дыхания и движения,Нет,тело/материя,принцип равновесия,"коллективные, мгновенные",Уникальный
39,Наставничество новичков,Да,дискурс,принцип сострадания,"мгновенные, каскадные",Уникальный
