№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,разъяснение прецедента,Да,значения,принцип автономии,индивидуальные/коллективные,собственный
2,толкование правового дискурса,Нет,идентичность/границы,принцип справедливости,цикличные/каскадные,собственный
3,толкование правового дискурса,Да,время/ритм,принцип гуманизма,индивидуальные/коллективные,аналогичный процесс
4,сравнение комментария,Нет,институты,принцип справедливости,необходимые/возможные,собственный
5,систематизация правовой концепции,Да,экономика/обмен,принцип эффективности,необходимые/возможные,собственный
6,критика нормативного акта,Нет,нормы,принцип справедливости,институциональные/неформальные,имеет аналоги
7,историзация договора,Нет,время/ритм,принцип верховенства права,явные/латентные,уникальный
8,перевод прецедента,Нет,поведение,принцип гласности,институциональные/неформальные,уникальный
9,историзация правовой концепции,Условно,состояние,принцип суверенитета,индивидуальные/коллективные,аналогичный процесс
10,филологический анализ конституции,Да,нормы,принцип автономии,цикличные/каскадные,гибридный
11,толкование правовой концепции,Условно,нормы,принцип пропорциональности,индивидуальные/коллективные,аналогичный процесс
12,систематизация нормативного акта,Да,нормы,принцип гуманизма,институциональные/неформальные,аналогичный процесс
13,перевод нормативного акта,Да,дискурс,принцип верховенства права,необходимые/возможные,имеет аналоги
14,филологический анализ конституции,Да,поведение,принцип гласности,эндогенные/экзогенные,без аналогов
15,филологический анализ комментария,Нет,отношения,принцип пропорциональности,дискретные/континуальные,без аналогов
16,филологический анализ решения суда,Условно,память/наследие,принцип верховенства права,эндогенные/экзогенные,гибридный
17,сравнение прецедента,Нет,содержание,принцип гуманизма,мгновенные/постепенные,аналогичный процесс
18,историзация нормативного акта,Условно,значения,принцип транспарентности,индивидуальные/коллективные,без аналогов
19,систематизация решения суда,Нет,идентичность/границы,принцип законности,необходимые/возможные,имеет аналоги
20,историзация нормативного акта,Да,идентичность/границы,принцип равенства,цикличные/каскадные,без аналогов
21,анализ договора,Условно,память/наследие,принцип суверенитета,явные/латентные,без аналогов
22,перевод договора,Нет,институты,принцип автономии,индивидуальные/коллективные,гибридный
23,систематизация прецедента,Условно,память/наследие,принцип автономии,институциональные/неформальные,имеет аналоги
24,толкование комментария,Да,нормы,принцип сотрудничества,дискретные/континуальные,уникальный
25,систематизация нормативного акта,Условно,поведение,принцип справедливости,необходимые/возможные,гибридный
26,разъяснение нормативного акта,Нет,идентичность/границы,принцип гуманизма,необходимые/возможные,уникальный
27,историзация правовой концепции,Нет,отношения,принцип равенства,индивидуальные/коллективные,собственный
28,толкование нормативного акта,Да,отношения,принцип эффективности,институциональные/неформальные,имеет аналоги
29,толкование текста закона,Нет,отношения,принцип суверенитета,институциональные/неформальные,аналогичный процесс
30,перевод комментария,Да,время/ритм,принцип гласности,мгновенные/постепенные,аналогичный процесс
31,систематизация юридического термина,Нет,отношения,принцип гуманизма,необходимые/возможные,без аналогов
32,критика текста закона,Да,технология/инфраструктура,принцип гуманизма,индивидуальные/коллективные,без аналогов
33,сравнение нормативного акта,Да,отношения,принцип эффективности,индивидуальные/коллективные,имеет аналоги
34,толкование решения суда,Условно,структура,принцип равенства,индивидуальные/коллективные,собственный
35,систематизация юридического термина,Условно,тело/материя,принцип равенства,цикличные/каскадные,уникальный
36,анализ текста закона,Условно,экономика/обмен,принцип справедливости,явные/латентные,имеет аналоги
37,контекстуализация правовой концепции,Нет,институты,принцип пропорциональности,необходимые/возможные,имеет аналоги
38,филологический анализ текста закона,Нет,институты,принцип суверенитета,индивидуальные/коллективные,уникальный
39,историзация решения суда,Нет,состояние,принцип равенства,мгновенные/постепенные,уникальный
40,филологический анализ прецедента,Условно,отношения,принцип суверенитета,индивидуальные/коллективные,уникальный
41,историзация комментария,Да,отношения,принцип гуманизма,эндогенные/экзогенные,собственный
42,критика правовой концепции,Да,структура,принцип законности,эндогенные/экзогенные,уникальный
43,сравнение правовой концепции,Условно,содержание,принцип справедливости,мгновенные/постепенные,аналогичный процесс
44,историзация правовой концепции,Да,идентичность/границы,принцип гуманизма,дискретные/континуальные,собственный
45,перевод прецедента,Нет,поведение,принцип законности,необходимые/возможные,аналогичный процесс
46,анализ юридического термина,Да,поведение,принцип гласности,дискретные/континуальные,имеет аналоги
47,анализ комментария,Да,тело/материя,принцип равенства,институциональные/неформальные,без аналогов
48,анализ конституции,Да,технология/инфраструктура,принцип сотрудничества,мгновенные/постепенные,собственный
49,разъяснение договора,Нет,значения,принцип пропорциональности,дискретные/континуальные,гибридный
50,разъяснение юридического термина,Условно,отношения,принцип равенства,эндогенные/экзогенные,аналогичный процесс
