№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,назначение наказания преступления,Условно,дискурс,принцип эффективности,явные/латентные,имеет аналоги
2,профилактика уголовного преследования,Да,значения,принцип эффективности,институциональные/неформальные,имеет аналоги
3,освобождение меры пресечения,Условно,экономика/обмен,принцип сотрудничества,необходимые/возможные,имеет аналоги
4,квалификация правонарушения,Условно,нормы,принцип гуманизма,индивидуальные/коллективные,уникальный
5,назначение наказания наказания,Да,отношения,принцип справедливости,дискретные/континуальные,имеет аналоги
6,квалификация меры пресечения,Нет,содержание,принцип транспарентности,дискретные/континуальные,собственный
7,обвинение уголовного кодекса,Условно,время/ритм,принцип равенства,мгновенные/постепенные,имеет аналоги
8,освобождение уголовного дела,Нет,нормы,принцип равенства,дискретные/континуальные,имеет аналоги
9,доказывание уголовного дела,Нет,отношения,принцип транспарентности,дискретные/континуальные,имеет аналоги
10,обвинение состава преступления,Нет,состояние,принцип сотрудничества,явные/латентные,имеет аналоги
11,доказывание уголовного кодекса,Да,нормы,принцип транспарентности,мгновенные/постепенные,собственный
12,защита уголовного кодекса,Нет,содержание,принцип пропорциональности,явные/латентные,гибридный
13,назначение наказания процесса,Нет,память/наследие,принцип эффективности,необходимые/возможные,аналогичный процесс
14,доказывание процесса,Нет,символы,принцип законности,необходимые/возможные,уникальный
15,квалификация наказания,Нет,функция,принцип гуманизма,мгновенные/постепенные,аналогичный процесс
16,назначение наказания правонарушения,Условно,содержание,принцип законности,дискретные/континуальные,уникальный
17,пресечение уголовного кодекса,Да,нормы,принцип гуманизма,явные/латентные,без аналогов
18,назначение наказания наказания,Да,нормы,принцип транспарентности,институциональные/неформальные,имеет аналоги
19,доказывание правонарушения,Нет,содержание,принцип справедливости,цикличные/каскадные,собственный
20,квалификация меры пресечения,Да,дискурс,принцип гласности,цикличные/каскадные,гибридный
21,доказывание уголовного дела,Нет,структура,принцип гуманизма,дискретные/континуальные,имеет аналоги
22,освобождение реабилитации,Да,содержание,принцип справедливости,необходимые/возможные,гибридный
23,доказывание состава преступления,Да,память/наследие,принцип пропорциональности,явные/латентные,имеет аналоги
24,пресечение наказания,Условно,институты,принцип автономии,эндогенные/экзогенные,собственный
25,профилактика преступления,Да,идентичность/границы,принцип гласности,институциональные/неформальные,собственный
26,расследование меры пресечения,Нет,дискурс,принцип верховенства права,дискретные/континуальные,без аналогов
27,расследование наказания,Условно,время/ритм,принцип эффективности,мгновенные/постепенные,имеет аналоги
28,помилование правонарушения,Нет,структура,принцип суверенитета,цикличные/каскадные,имеет аналоги
29,обвинение правонарушения,Да,отношения,принцип суверенитета,эндогенные/экзогенные,уникальный
30,пресечение состава преступления,Условно,технология/инфраструктура,принцип гласности,дискретные/континуальные,уникальный
31,профилактика наказания,Да,отношения,принцип суверенитета,явные/латентные,имеет аналоги
32,пресечение уголовного дела,Нет,дискурс,принцип автономии,необходимые/возможные,аналогичный процесс
33,доказывание уголовного дела,Да,значения,принцип законности,цикличные/каскадные,уникальный
34,помилование процесса,Условно,нормы,принцип верховенства права,необходимые/возможные,без аналогов
35,освобождение уголовного дела,Да,символы,принцип суверенитета,цикличные/каскадные,собственный
36,обвинение уголовного преследования,Да,дискурс,принцип эффективности,необходимые/возможные,аналогичный процесс
37,квалификация уголовного кодекса,Нет,тело/материя,принцип гуманизма,эндогенные/экзогенные,аналогичный процесс
38,профилактика наказания,Нет,технология/инфраструктура,принцип эффективности,цикличные/каскадные,гибридный
39,защита уголовного преследования,Да,экономика/обмен,принцип гласности,явные/латентные,имеет аналоги
40,обвинение состава преступления,Нет,время/ритм,принцип гласности,явные/латентные,аналогичный процесс
41,профилактика правонарушения,Нет,дискурс,принцип эффективности,явные/латентные,без аналогов
42,пресечение уголовного кодекса,Нет,содержание,принцип верховенства права,индивидуальные/коллективные,собственный
43,доказывание уголовного кодекса,Условно,значения,принцип пропорциональности,необходимые/возможные,без аналогов
44,квалификация реабилитации,Нет,отношения,принцип сотрудничества,необходимые/возможные,гибридный
45,доказывание уголовного дела,Нет,дискурс,принцип суверенитета,дискретные/континуальные,имеет аналоги
46,освобождение меры пресечения,Да,память/наследие,принцип автономии,мгновенные/постепенные,аналогичный процесс
47,профилактика реабилитации,Нет,технология/инфраструктура,принцип транспарентности,явные/латентные,без аналогов
48,квалификация уголовного кодекса,Нет,пространство,принцип сотрудничества,институциональные/неформальные,имеет аналоги
49,доказывание уголовного дела,Да,время/ритм,принцип гласности,мгновенные/постепенные,гибридный
50,профилактика меры пресечения,Да,содержание,принцип верховенства права,явные/латентные,без аналогов
