№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,Подготовка к переговорам,Да,Структура,Упорядоченность,Активные,Аналоги: менеджмент
2,Определение целей сторон,Да,Содержание,Приоритет,Активные,Аналоги: менеджмент
3,Выявление интересов сторон,Да,Содержание,Ясность,Активные,Аналоги: психология
4,Определение позиций сторон,Да,Содержание,Экспрессия,Активные,Аналоги: политика
5,Формирование повестки переговоров,Да,Структура,Упорядоченность,Активные,Аналоги: дипломатия
6,Определение BATNA (лучшей альтернативы),Да,Содержание,Адаптация,Активные,Аналоги: переговоры
7,Формирование ZOPA (зоны возможного соглашения),Да,Содержание,Приоритет,Активные,Аналоги: экономика
8,Выбор стратегии переговоров,Да,Структура,Приоритет,Активные,Аналоги: менеджмент
9,"Стили переговоров (жёсткий, мягкий, принципиальный)",Да,Структура,Дифференциация,Активные,Аналоги: психология
10,Начало переговоров,Да,Состояние,Активация,Активные,Аналоги: ритуалы
11,Установление правил ведения переговоров,Да,Структура,Регуляция,Активные,Аналоги: юриспруденция
12,Презентация аргументов,Да,Содержание,Экспрессия,Активные,Аналоги: риторика
13,Контраргументация,Да,Содержание,Логика,Активные,Аналоги: диалектика
14,Управление информацией,Да,Содержание,Регуляция,Активные,Аналоги: коммуникация
15,Тактика уступок,Да,Содержание,Баланс,Активные,Аналоги: торговля
16,Тактика давления,Да,Содержание,Экспрессия,Активные,Аналоги: политика
17,Тактика отвлечения,Да,Содержание,Манипуляция,Активные,Аналоги: психология влияния
18,Тактика паузы,Да,Состояние,Баланс,Активные,Аналоги: психология
19,Тактика размена,Да,Содержание,Экономия,Активные,Аналоги: торговля
20,Использование третьей стороны,Да,Отношения,Медиация,Активные,Аналоги: международные отношения
21,Групповые переговоры,Да,Отношения,Социальная динамика,Активные,Аналоги: социология
22,Межкультурные переговоры,Да,Содержание,Социальная динамика,Активные,Аналоги: антропология
23,Онлайн-переговоры,Да,Структура,Гибкость,Активные,Аналоги: ИТ
24,Автоматизированные переговоры (ИИ),Да,Структура,Адаптация,Активные,Аналоги: компьютерная лингвистика
25,Переговоры через представителей,Да,Отношения,Регуляция,Активные,Аналоги: дипломатия
26,Секретные переговоры,Да,Структура,Регуляция,Активные,Аналоги: политика
27,Публичные переговоры,Да,Структура,Экспрессия,Активные,Аналоги: культура
28,Многосторонние переговоры,Да,Отношения,Интеграция,Активные,Аналоги: международные отношения
29,Билатеральные переговоры,Да,Отношения,Дифференциация,Активные,Аналоги: дипломатия
30,Использование символов в переговорах,Да,Содержание,Экспрессия,Активные,Аналоги: культура
31,Заключение соглашения,Да,Содержание,Регуляция,Активные,Аналоги: юриспруденция
32,Формализация соглашения,Да,Структура,Устойчивость,Активные,Аналоги: право
33,Мониторинг выполнения соглашения,Да,Содержание,Устойчивость,Постепенные,Аналоги: менеджмент
34,Постпереговорный анализ,Да,Содержание,Критичность,Активные,Аналоги: менеджмент
35,Трансформация переговоров в сотрудничество,Да,Отношения,Интеграция,Активные,Аналоги: социология
