№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,broadcast information via radio,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
2,broadcast via television,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
3,issue press release,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
4,hold press conference,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
5,manage social media campaigns,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
6,monitor public opinion,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
7,conduct opinion polling abroad,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
8,organize cultural exchange programs,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
9,organize educational exchange programs,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
10,provide scholarships for foreign students,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
11,host international visitors,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
12,sponsor tours for opinion leaders,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
13,provide press tours,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
14,conduct information campaigns,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
15,translate communication materials,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
16,publish informational brochures,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
17,design advertising campaigns,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
18,support foreign language teaching,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
19,host exhibitions,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
20,organize film festivals,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
21,commission art performances,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
22,support cultural centers abroad,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
23,maintain embassy website,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
24,engage diaspora communities,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
25,train diplomats in communication,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
26,host webinars and livestreams,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
27,deliver disaster-relief messages,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
28,facilitate people-to-people contacts,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
29,sponsor sports diplomacy events,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
30,exchange journalists,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
31,conduct speaker tours,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
32,promote national image at trade fairs,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
33,develop public diplomacy training,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
34,provide translation of speeches,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
35,monitor foreign media coverage,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
36,correct misinformation,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
37,build networks with NGOs,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
38,conduct cross-cultural training,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
39,support local language broadcasting,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
40,host open house events at embassies,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
41,organize youth exchanges,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
42,maintain alumni networks,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
43,evaluate program impact,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
44,use storytelling techniques,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
45,use cultural symbols in messaging,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
46,engage public-private partnerships,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
47,produce digital storytelling,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
48,facilitate online dialogues,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
49,develop interactive websites,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
50,produce podcasts,Да,дискурс,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
51,produce video content,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
52,hold online competitions,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
53,organize musical diplomacy events,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
54,host culinary diplomacy events,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
55,stage art diplomacy events,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
56,sponsor sports tournaments,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
57,host science diplomacy events,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
58,hold climate diplomacy forums,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
59,provide translation of educational materials,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
60,partner with think tanks,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
61,manage youth ambassador programs,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
62,sponsor art installations,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
63,engage influencers abroad,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
64,build knowledge networks,Да,отношения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
65,host cross-border dialogues,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
66,support digital activism,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
67,promote cross-cultural storytelling,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
68,demonstrate national technologies,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
69,sponsor creative residencies,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
70,provide accessible information for disabled audiences,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
71,support digital literacy campaigns,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
72,organize cross-border hackathons,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
73,create virtual reality cultural experiences,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
74,sponsor cultural festivals abroad,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
75,participate in international book fairs,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
76,run reading programs,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
77,showcase intangible heritage,Да,значения,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
78,provide micro-grants for cultural events,Да,символы,мягкая сила и взаимопонимание,постепенный/коллективный/неформальный,уникален для публичной дипломатии
