№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,establish sister-city agreements,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
2,form twinning arrangements,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
3,participate in cross-border regional cooperation,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
4,sign subnational memoranda of understanding,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
5,set up cross-border councils,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
6,join international municipal networks,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
7,participate in municipal forums,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
8,attend regional trade fairs,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
9,host cross-border cultural festivals,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
10,organize regional economic partnerships,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
11,negotiate cross-border infrastructure projects,Да,инфраструктура,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
12,negotiate cross-border environmental agreements,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
13,coordinate cross-border transportation,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
14,coordinate cross-border water management,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
15,coordinate cross-border health cooperation,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
16,participate in cross-border disaster response,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
17,promote cross-border tourism,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
18,promote cross-border educational exchanges,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
19,support cross-border research cooperation,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
20,engage in cross-border innovation networks,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
21,launch cross-border climate initiatives,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
22,open regional offices abroad,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
23,participate in subnational trade missions,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
24,promote local products internationally,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
25,host foreign delegations regionally,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
26,draft regional international strategies,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
27,engage diaspora for the region,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
28,provide subnational humanitarian aid,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
29,participate in subnational law-making networks,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
30,negotiate cross-border safety protocols,Да,отношения,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
31,negotiate cross-border taxation issues,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
32,negotiate cross-border labor mobility,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
33,offer cross-border public services,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
34,manage cross-border wildlife conservation,Да,функция,субсидиарность и взаимное сотрудничество,постепенный/коллективный/неформальный,уникален для субнациональной дипломатии
