№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,monitor early warning signs,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
2,collect intelligence on potential conflict,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
3,issue early warnings,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
4,conduct quiet diplomacy,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
5,appoint special envoy,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
6,facilitate dialogue,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
7,encourage negotiation,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
8,offer good offices,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
9,perform shuttle diplomacy,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
10,conduct back-channel communications,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
11,organize confidence-building measures,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
12,send fact-finding missions,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
13,provide mediation assistance,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
14,host pre-negotiation meetings,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
15,encourage cease-fire,Да,безопасность,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
16,suggest demilitarized zones,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
17,propose peace plan,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
18,draft preliminary agreements,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
19,engage regional organizations,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
20,engage civil society groups,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
21,secure humanitarian access,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
22,monitor troop movements,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
23,deploy early warning observers,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
24,establish contact groups,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
25,create joint monitoring committees,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
26,impose preventive sanctions,Условно,безопасность,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
27,issue travel warnings,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
28,deploy preventive peacekeepers,Да,безопасность,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
29,train negotiators,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
30,engage in track-two diplomacy,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
31,prepare contingency plans,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
32,arrange confidence-building visits,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
33,encourage arms control,Да,безопасность,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
34,deploy fact-finding commissions,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
35,set negotiation deadlines,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
36,offer incentives for peace,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
37,guarantee security for talks,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
38,establish hotlines,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
39,convene emergency summits,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
40,promote cross-border cooperation,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
41,build early warning systems,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
42,deploy situation rooms,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
43,build networks of responders,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
44,strengthen conflict resolution institutions,Условно,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
45,provide capacity-building,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
46,promote socio-economic development,Да,отношения,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
47,monitor media incitement,Да,состояние,предотвращение конфликта,постепенный/институциональный/коллективный,аналогичен мерам по поддержанию мира
