№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,convene disputing parties,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
2,set mediation agenda,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
3,establish mediation ground rules,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
4,identify disputed issues,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
5,collect initial statements,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
6,facilitate joint sessions,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
7,facilitate separate caucuses,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
8,encourage information sharing,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
9,build mutual trust,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
10,identify underlying interests,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
11,clarify misunderstandings,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
12,generate solution options,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
13,brainstorm alternatives,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
14,evaluate proposed options,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
15,encourage compromises,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
16,draft settlement proposals,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
17,seek party feedback,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
18,revise proposals,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
19,document agreements,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
20,clarify terms,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
21,secure consent to settlement,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
22,ratify settlement,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
23,monitor implementation,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
24,encourage enforcement,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
25,provide follow-up sessions,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
26,coordinate with guarantors,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
27,train negotiators in mediation,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
28,shuttle messages between parties,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
29,facilitate prisoner exchanges,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
30,facilitate humanitarian corridors,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
31,draft implementation timelines,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
32,propose implementation mechanisms,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
33,ensure confidentiality,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
34,maintain neutrality,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
35,ensure inclusive participation,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
36,invite observers,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
37,engage guarantor states,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
38,involve international organizations,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
39,mediate technical disputes,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
40,mediate resource sharing,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
41,mediate border disputes,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
42,mediate constitutional design,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
43,mediate power-sharing arrangements,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
44,mediate ceasefire agreements,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
45,mediate demobilization terms,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
46,mediate disarmament plans,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
47,mediate reintegration programs,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
48,mediate election arrangements,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
49,mediate prisoner release,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
50,mediate transitional justice plans,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
51,mediate property rights,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
52,mediate amnesty decisions,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
53,mediate humanitarian access,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
54,mediate safe passage,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
55,mediate refugee return,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
56,mediate local-level agreements,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
57,mediate resource allocation,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
58,mediate cultural heritage protection,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
59,mediate language rights,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
60,mediate minority rights,Да,отношения,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
61,mediate environmental disputes,Да,процедура,нейтралитет и согласие,постепенный/коллективный/дискретный,аналогичен методам урегулирования конфликтов
