№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,выявление культурных знаков,Да,память/наследие,принцип культурной релевантности,явные/латентные,Аналоги
2,анализ мифологем,Да,поведение,принцип культурной релевантности,институциональные/неформальные,Аналоги
3,исследование ритуалов,Нет,структура,принцип взаимосвязи,мгновенные/постепенные,Аналоги
4,анализ символических систем,Да,время/ритм,принцип культурной релевантности,цикличные/каскадные,Уникальный
5,изучение архетипов,Да,функция,принцип контекста,дискретные/континуальные,Аналоги
6,анализ культурной памяти,Нет,память/наследие,принцип обратной связи,мгновенные/постепенные,Аналоги
7,исследование традиций,Да,тело/материя,принцип знака,явные/латентные,Аналоги
8,анализ культурного семиозиса,Условно,тело/материя,принцип семиозиса,необходимые/возможные,Уникальный
9,изучение народных сказок,Да,структура,принцип контекста,мгновенные/постепенные,Уникальный
10,анализ религиозных символов,Условно,функция,принцип кодирования,индивидуальные/коллективные,Уникальный
11,исследование социальных ролей,Да,институты,принцип культурной релевантности,эндогенные/экзогенные,Уникальный
12,анализ обрядов,Условно,состояние,принцип кодирования,эндогенные/экзогенные,Аналоги
13,изучение культурных языков,Условно,пространство,принцип аналогии,эндогенные/экзогенные,Уникальный
14,анализ утопий,Нет,институты,принцип семиозиса,эндогенные/экзогенные,Аналоги
15,исследование культурных маркеров,Условно,символы,принцип контекста,эндогенные/экзогенные,Уникальный
16,анализ праздников,Условно,время/ритм,принцип аналогии,дискретные/континуальные,Уникальный
17,изучение культурных коммуникаций,Да,состояние,принцип кодирования,цикличные/каскадные,Уникальный
18,анализ транскультурных символов,Условно,дискурс,принцип обратной связи,цикличные/каскадные,Уникальный
19,исследование культурных обменов,Да,значения,принцип аналогии,цикличные/каскадные,Аналоги
20,анализ влияния глобализации,Да,отношения,принцип взаимосвязи,мгновенные/постепенные,Уникальный
21,изучение культурных идентичностей,Нет,нормы,принцип интерпретации,институциональные/неформальные,Аналоги
22,анализ интеркультурной коммуникации,Условно,память/наследие,принцип контекста,эндогенные/экзогенные,Уникальный
23,исследование этнических знаков,Да,функция,принцип знака,индивидуальные/коллективные,Уникальный
24,анализ культурных противопоставлений,Условно,символы,принцип семиозиса,институциональные/неформальные,Аналоги
25,изучение культурных конфликтов,Да,структура,принцип контекста,институциональные/неформальные,Уникальный
26,анализ памяти и наследия,Условно,технология/инфраструктура,принцип семиозиса,необходимые/возможные,Аналоги
27,исследование передаточных механизмов культуры,Нет,содержание,принцип дискурсивности,мгновенные/постепенные,Аналоги
28,анализ культурных кодов,Нет,состояние,принцип дискурсивности,индивидуальные/коллективные,Аналоги
29,изучение модернизации культуры,Да,поведение,принцип кодирования,эндогенные/экзогенные,Аналоги
30,анализ культурных индустрий,Нет,институты,принцип дискурсивности,явные/латентные,Аналоги
31,исследование культурной политики,Да,состояние,принцип интерпретации,необходимые/возможные,Уникальный
32,анализ символического капитала,Нет,нормы,принцип семиозиса,цикличные/каскадные,Аналоги
33,изучение культуры потребления,Условно,поведение,принцип интерпретации,необходимые/возможные,Аналоги
34,анализ культурной грамотности,Нет,состояние,принцип контекста,цикличные/каскадные,Уникальный
35,исследование текстов культуры,Условно,содержание,принцип контекста,явные/латентные,Аналоги
36,анализ культурной репрезентации,Нет,идентичность/границы,принцип кодирования,цикличные/каскадные,Аналоги
37,изучение культурных образов,Условно,значения,принцип дискурсивности,дискретные/континуальные,Аналоги
38,анализ культурной динамики,Условно,институты,принцип знака,институциональные/неформальные,Аналоги
39,исследование культурных пространств,Да,нормы,принцип интерпретации,необходимые/возможные,Уникальный
40,анализ исторических нарративов,Нет,содержание,принцип кодирования,мгновенные/постепенные,Уникальный
41,изучение культурной памяти,Условно,структура,принцип знака,дискретные/континуальные,Аналоги
42,анализ обычаев,Нет,состояние,принцип аналогии,индивидуальные/коллективные,Уникальный
43,исследование неявных норм,Условно,поведение,принцип интерпретации,индивидуальные/коллективные,Аналоги
44,анализ коллективных ментальных моделей,Да,функция,принцип взаимосвязи,цикличные/каскадные,Аналоги
45,"изучение культурных кодов, связанных с временем",Нет,пространство,принцип аналогии,цикличные/каскадные,Уникальный
