№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,моделирование знаков в алгоритмах,Нет,функция,принцип кодирования,мгновенные/постепенные,Аналоги
2,анализ программных кодов как знаков,Нет,дискурс,принцип культурной релевантности,дискретные/континуальные,Уникальный
3,исследование семиотических аспектов HCI,Нет,содержание,принцип взаимосвязи,цикличные/каскадные,Аналоги
4,разработка кодовых онтологий,Условно,институты,принцип взаимосвязи,дискретные/континуальные,Аналоги
5,анализ метаданных,Нет,институты,принцип знака,индивидуальные/коллективные,Уникальный
6,исследование семантического веба,Да,память/наследие,принцип взаимосвязи,цикличные/каскадные,Уникальный
7,анализ информационной архитектуры,Условно,отношения,принцип культурной релевантности,индивидуальные/коллективные,Уникальный
8,формализация знаковых структур,Нет,содержание,принцип аналогии,цикличные/каскадные,Аналоги
9,исследование искусственных языков,Нет,значения,принцип семиозиса,необходимые/возможные,Уникальный
10,анализ символов в программировании,Да,структура,принцип знака,явные/латентные,Уникальный
11,разработка алгебры знаков,Условно,тело/материя,принцип кодирования,дискретные/континуальные,Аналоги
12,исследование интерфейсов,Да,отношения,принцип кодирования,необходимые/возможные,Уникальный
13,анализ визуальных метафор в UI,Да,структура,принцип знака,необходимые/возможные,Уникальный
14,разработка когнитивных моделей для ИИ,Условно,идентичность/границы,принцип обратной связи,дискретные/континуальные,Уникальный
15,анализ логических семиозисов,Нет,функция,принцип культурной релевантности,явные/латентные,Аналоги
16,исследование онтологических моделей,Да,состояние,принцип семиозиса,явные/латентные,Аналоги
17,разработка формальных грамматик,Нет,время/ритм,принцип взаимосвязи,цикличные/каскадные,Аналоги
18,исследование вычислительных метафор,Да,символы,принцип контекста,индивидуальные/коллективные,Уникальный
19,анализ взаимодействия человек-компьютер,Да,пространство,принцип интерпретации,мгновенные/постепенные,Уникальный
20,исследование семиотики роботов,Условно,поведение,принцип интерпретации,мгновенные/постепенные,Уникальный
21,разработка семиотического кодирования,Условно,тело/материя,принцип контекста,эндогенные/экзогенные,Аналоги
22,анализ алгоритмов идентификации,Нет,содержание,принцип интерпретации,дискретные/континуальные,Аналоги
23,исследование интерактивных знаков,Условно,время/ритм,принцип аналогии,дискретные/континуальные,Уникальный
24,разработка систем символической логики,Условно,значения,принцип аналогии,необходимые/возможные,Уникальный
25,анализ пользовательских сценариев,Да,технология/инфраструктура,принцип кодирования,эндогенные/экзогенные,Уникальный
26,исследование визуализации данных,Условно,символы,принцип интерпретации,цикличные/каскадные,Уникальный
27,анализ языков программирования,Да,функция,принцип аналогии,институциональные/неформальные,Аналоги
28,исследование эмодзи в цифровых сообщениях,Да,тело/материя,принцип интерпретации,необходимые/возможные,Уникальный
29,разработка интерфейсов на основе знаков,Нет,структура,принцип взаимосвязи,институциональные/неформальные,Аналоги
30,анализ чат-ботов,Условно,идентичность/границы,принцип семиозиса,дискретные/континуальные,Уникальный
31,исследование обработки естественного языка,Условно,дискурс,принцип взаимосвязи,необходимые/возможные,Уникальный
32,разработка графовых моделей семиотики,Условно,поведение,принцип контекста,явные/латентные,Уникальный
33,анализ вычислительных мемов,Нет,состояние,принцип культурной релевантности,мгновенные/постепенные,Аналоги
34,исследование семантических сетей,Да,отношения,принцип аналогии,эндогенные/экзогенные,Уникальный
35,анализ маскировки информации,Условно,отношения,принцип аналогии,необходимые/возможные,Уникальный
36,исследование искусственного интеллекта,Да,технология/инфраструктура,принцип аналогии,эндогенные/экзогенные,Аналоги
37,анализ символических систем в виртуальной реальности,Да,технология/инфраструктура,принцип интерпретации,институциональные/неформальные,Уникальный
38,исследование алгоритмической эстетики,Нет,содержание,принцип культурной релевантности,необходимые/возможные,Аналоги
39,разработка систем автоматического обозначения,Да,тело/материя,принцип взаимосвязи,явные/латентные,Уникальный
40,анализ машинного перевода,Да,технология/инфраструктура,принцип интерпретации,эндогенные/экзогенные,Уникальный
41,исследование названий переменных,Да,память/наследие,принцип дискурсивности,эндогенные/экзогенные,Уникальный
42,разработка когнитивного дизайна,Да,содержание,принцип кодирования,цикличные/каскадные,Аналоги
43,анализ цифровых символов,Да,время/ритм,принцип культурной релевантности,эндогенные/экзогенные,Аналоги
44,исследование гипертекста,Условно,экономика/обмен,принцип культурной релевантности,цикличные/каскадные,Аналоги
45,анализ семантики гиперссылок,Условно,состояние,принцип знака,индивидуальные/коллективные,Аналоги
46,разработка semiotic AI frameworks,Нет,поведение,принцип обратной связи,необходимые/возможные,Аналоги
47,исследование blockchain semiotics,Условно,нормы,принцип интерпретации,эндогенные/экзогенные,Уникальный
48,анализ кибербезопасности как семиотической системы,Условно,память/наследие,принцип контекста,институциональные/неформальные,Уникальный
49,разработка адаптивных интерфейсов,Условно,институты,принцип аналогии,явные/латентные,Уникальный
