№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,анализ знаковых практик в социальных контекстах,Да,идентичность/границы,принцип контекста,мгновенные/постепенные,Аналоги
2,исследование отношения власти и смысла,Нет,структура,принцип интерпретации,цикличные/каскадные,Аналоги
3,выявление идеологий в знаках,Да,состояние,принцип знака,необходимые/возможные,Уникальный
4,анализ мультимодальных текстов,Да,технология/инфраструктура,принцип дискурсивности,необходимые/возможные,Аналоги
5,интерпретация жестов и телесности,Условно,состояние,принцип знака,институциональные/неформальные,Аналоги
6,изучение диалектов и жаргонов,Да,отношения,принцип обратной связи,дискретные/континуальные,Уникальный
7,анализ дискурсивных практик,Да,идентичность/границы,принцип культурной релевантности,индивидуальные/коллективные,Аналоги
8,изучение социальных кодов,Нет,тело/материя,принцип контекста,явные/латентные,Аналоги
9,переговоры значений,Нет,пространство,принцип дискурсивности,необходимые/возможные,Уникальный
10,выявление изменений норм,Нет,экономика/обмен,принцип семиозиса,явные/латентные,Аналоги
11,анализ поликодов,Условно,память/наследие,принцип аналогии,явные/латентные,Аналоги
12,исследование стиля общения,Нет,функция,принцип взаимосвязи,институциональные/неформальные,Уникальный
13,анализ медиадискурса,Нет,тело/материя,принцип аналогии,мгновенные/постепенные,Аналоги
14,выявление стереотипов,Нет,идентичность/границы,принцип аналогии,явные/латентные,Уникальный
15,анализ политических знаков,Условно,значения,принцип взаимосвязи,явные/латентные,Аналоги
16,исследование рекламы,Нет,значения,принцип кодирования,мгновенные/постепенные,Уникальный
17,анализ гендерных знаков,Нет,память/наследие,принцип обратной связи,мгновенные/постепенные,Уникальный
18,исследование цифровых кодов,Условно,состояние,принцип обратной связи,индивидуальные/коллективные,Аналоги
19,анализ сленга,Условно,поведение,принцип обратной связи,эндогенные/экзогенные,Аналоги
20,выявление классовых семиотических характеристик,Да,экономика/обмен,принцип интерпретации,дискретные/континуальные,Аналоги
21,анализ визуальных знаков в публичных пространствах,Да,содержание,принцип семиозиса,необходимые/возможные,Уникальный
22,исследование общественных ритуалов,Условно,технология/инфраструктура,принцип контекста,институциональные/неформальные,Аналоги
23,анализ символов в церемониях,Нет,экономика/обмен,принцип интерпретации,цикличные/каскадные,Аналоги
24,выявление знаков социального статуса,Условно,экономика/обмен,принцип интерпретации,цикличные/каскадные,Аналоги
25,анализ взаимодействий онлайн,Условно,технология/инфраструктура,принцип дискурсивности,институциональные/неформальные,Аналоги
26,исследование комментариев и лайков,Нет,функция,принцип культурной релевантности,необходимые/возможные,Аналоги
27,анализ эмодзи,Условно,институты,принцип интерпретации,дискретные/континуальные,Уникальный
28,выявление культурных мемов,Да,дискурс,принцип контекста,эндогенные/экзогенные,Уникальный
29,анализ медиа нарративов,Да,память/наследие,принцип обратной связи,эндогенные/экзогенные,Уникальный
30,выявление институциональных дискурсов,Условно,структура,принцип дискурсивности,институциональные/неформальные,Аналоги
31,анализ медийного фрейминга,Нет,поведение,принцип дискурсивности,необходимые/возможные,Уникальный
32,исследование аккультурации,Да,идентичность/границы,принцип контекста,необходимые/возможные,Аналоги
33,анализ слияния кодов,Да,идентичность/границы,принцип знака,институциональные/неформальные,Уникальный
34,выявление противоположных чтений,Условно,время/ритм,принцип кодирования,эндогенные/экзогенные,Уникальный
35,анализ протестных символов,Условно,идентичность/границы,принцип аналогии,индивидуальные/коллективные,Аналоги
36,изучение смещенных кодов,Да,символы,принцип взаимосвязи,институциональные/неформальные,Аналоги
37,анализ гастрономических знаков,Да,время/ритм,принцип взаимосвязи,индивидуальные/коллективные,Уникальный
38,интерпретация пространственных знаков,Условно,символы,принцип интерпретации,цикличные/каскадные,Аналоги
39,анализ юмора,Да,технология/инфраструктура,принцип кодирования,эндогенные/экзогенные,Аналоги
40,исследование интернет мемов,Да,функция,принцип контекста,цикличные/каскадные,Уникальный
41,анализ пользовательских интерфейсов,Да,значения,принцип знака,мгновенные/постепенные,Аналоги
42,исследование ритуалов в социальных сетях,Условно,отношения,принцип интерпретации,цикличные/каскадные,Уникальный
43,анализ социальной интеракции,Нет,значения,принцип дискурсивности,дискретные/континуальные,Аналоги
44,выявление групповой идентичности,Условно,содержание,принцип дискурсивности,необходимые/возможные,Уникальный
45,анализ эпистемических позиций,Да,экономика/обмен,принцип контекста,цикличные/каскадные,Аналоги
46,исследование культурной грамотности,Да,дискурс,принцип дискурсивности,явные/латентные,Аналоги
47,анализ реакций на знаки,Да,нормы,принцип взаимосвязи,институциональные/неформальные,Уникальный
48,выявление эмоциональной нагрузки кодов,Условно,значения,принцип культурной релевантности,необходимые/возможные,Уникальный
