№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
1,черепная модуляция,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
2,брахикефализация,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
3,долихокефализация,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
4,прогнатизм,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
5,ортогнатизм,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
6,робустизация,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
7,грацилизация,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
8,половой диморфизм скелета,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
9,сексуальная селекция морфологии,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
10,морфологическая конвергенция,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
11,морфологическая дивергенция,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
12,патологическая деформация костей,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
13,травматическая реконфигурация костей,Условно,морфологические признаки/кости/черепа,адаптация/дрейф/отбор,постепенные; межпоколенческие,Аналоги: биология—морфогенез; медицина—остеология; археология—фоссилизация
